ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
a mountain to climb,Um monte a escalar,A mountain to climb,1,51,2,90,121,342,1,608
break the back of it,Arrasar com isso,To knock this out of the park.,61,51,458,546,532,662,365,2675
blowing off steam,"Solta onda, deixar de lado o estresse, escoar.","Let loose the stress, let go of the tension, unplug.",67,51,471,582,649,630,248,2698
cook up a storm,Cozinhar um temporal,To cook a storm.,18,51,267,388,417,652,156,1949
dead in the water,Sem chances de realização ou sucesso.,No chance of realization or success.,67,51,597,532,650,372,283,2552
bite the big one,Morrer.,To die.,67,51,555,672,693,611,431,3080
buy a lemon,Comprar uma limão.,Buy a lemon.,1,51,181,142,124,20,1,520
get a second wind,Ganhar novas energias.,"""Gaining new energies.""",67,51,546,558,521,494,142,2379
He is working on his laptop.,Ele está trabalhando no seu laptop.,He is working on his laptop.,1,1,4,106,5,213,1,331
clear as mud,Fácil de entender,Easy to understand.,67,51,583,477,541,27,52,1798
different strokes for different folks,"""O que funciona para um pode não funcionar para outro.""","""What works for one may not work for another.""",64,51,442,682,527,157,105,2028
She had a cup of soup for lunch.,Ela tomou uma xícara de sopa para o almoço.,She took a bowl of soup for lunch.,18,34,55,389,255,137,29,917
cast the first stone,Condenar alguém em primeiro lugar.,To condemn someone out of hand.,67,51,544,670,695,659,428,3114
call a spade a spade,Falar o que está escrito na cara.,Speak what is written on one's face.,67,51,562,665,705,275,409,2734
a ray of hope,Um raio de esperança,A ray of hope.,1,51,142,82,123,63,1,463
They are painting the walls of their house.,Eles estão pintando as paredes de sua casa.,They are painting the walls of their house.,1,1,3,91,64,88,1,249
crash course,Curso intensivo,Intensive course,37,51,309,495,374,120,29,1415
The sun rises in the east.,O sol nasce no leste.,The sun rises in the east.,1,1,3,120,29,47,1,202
an arm and a leg,Um braço e uma perna.,An arm and a leg.,1,31,99,18,267,32,1,449
breaking the mold,Rompendo o molde,Breaking the mold.,1,51,179,126,172,250,1,780
caught red-handed,Pegos em flagrante.,Caught in the act.,52,51,401,485,462,365,81,1897
blood from a stone,Sangue de pedra,"""Bloodstone""",67,51,408,698,504,588,189,2505
beyond the pale,Além da fronteira.,Beyond the border.,27,51,339,566,411,125,129,1648
She is walking through the forest.,Ela está caminhando pelo bosque.,She is walking through the woods.,12,15,25,210,197,331,1,791
blood runs thicker than water,Sangue não é água.,"""Blood is not water.""",39,51,341,549,429,2,135,1546
follow your nose,Siga seu olfato,Follow your nose.,1,51,168,143,119,565,1,1048
hard nut to crack,Pequeno problema (e aqui pequeno significa que temos uma pequena chance de resolver).,Small problem (and here small means we have a small chance of solving it).,67,51,560,586,604,175,91,2134
an ounce of prevention is worth a pound of cure,Um grama de prevenção vale um quilo de cura.,A pound of prevention is worth a ton of cure.,25,39,85,342,215,239,33,978
come apart at the seams,Despencar por completo.,Crash completely.,67,51,492,487,611,689,326,2723
She is arranging flowers in a vase.,Ela está arrumando flores em uma vasilha.,She is arranging flowers in a vase.,1,1,4,31,77,206,3,323
They went shopping for new clothes.,Eles foram fazer compras de novas roupas.,They went shopping for new clothes.,1,1,3,65,4,168,1,243
big league,Na grande liga.,In the big league.,27,51,280,283,350,465,47,1503
She is packing her suitcase for a trip.,Ela está embrulhando suas malas para uma viagem.,She is packing her bags for a trip.,10,21,13,190,229,210,1,674
She attended a conference last week.,Ela assistiu a uma conferência na semana passada.,She attended a conference last week.,1,1,3,58,11,318,1,393
all that glitters is not gold,Tudo que brilha não é ouro.,"""Nothing that glitters is gold.""",22,51,268,402,201,8,27,979
rain on your parade,Fazer a chuva cair sobre o seu enterro.,It rains on your funeral.,39,51,337,460,402,552,234,2075
as stubborn as a mule,Tanto quanto um burro.,Not in the least; not even a little bit.,64,51,607,634,711,701,415,3183
fall on deaf ears,Cair em ouvidos moucos.,To fall on deaf ears.,8,31,208,206,304,545,273,1575
She is preparing dinner for the guests.,Ela está preparando jantar para os hóspedes.,She's preparing dinner for the guests.,11,9,46,179,178,226,1,650
He is writing an essay for school.,Ele está escrevendo um ensaio para a escola.,He is writing an essay for school.,1,1,3,44,50,66,1,166
beating a dead horse,Bater na caixa morta,"""Beat a dead horse""",18,51,223,319,435,685,270,2001
keep your eyes peeled,Tenha os olhos abertos,Keep your eyes open.,18,51,262,227,287,245,39,1129
He visited his grandmother in the hospital.,Ele visitou sua avó no hospital.,He visited his grandmother in the hospital.,1,1,3,133,76,194,1,409
caught in the crossfire,Preso no fogo cruzado.,Caught in the crossfire.,1,51,103,8,234,433,43,873
a blessing in disguise,Uma bênção disfarçada,"""A blessing in disguise.""",1,51,225,157,239,231,1,905
bending over backwards,Fazer o impossível ou se sacrificar para agradar alguém ou cumprir uma tarefa.,To make the impossible possible or sacrifice oneself to please someone or complete a task.,67,51,556,671,688,411,362,2806
He is drawing in his sketchbook.,Ele está desenhando em seu caderno de desenho.,He is drawing in his sketchbook.,1,1,3,68,44,251,1,369
a new lease on life,Uma nova chance de vida.,A second chance at life.,43,51,362,351,442,1,29,1279
climbing the ladder,Subir de nível ou carreira.,Take it to the next level or career advancement.,61,51,536,607,526,553,324,2658
a rolling stone gathers no moss,Pedra rolante não ajunta musgo.,A rolling stone não ajunta moss.,30,51,291,597,476,569,307,2321
better half,Metade melhor.,"One-third or the best part,",67,51,411,441,627,674,336,2607
He is eating dinner with his family.,Ele está jantando com a família.,He is having dinner with the family.,23,51,113,271,269,557,6,1290
in the bag,Ganho seguro.,Safe Bet.,67,51,563,554,583,526,410,2754
dead as a doornail,Morto como uma folha de papel.,Died as one would expect of a sheet of paper.,52,51,461,630,607,496,374,2671
She is playing with her children in the garden.,Ela está brincando com seus filhos no jardim.,She is playing with her children in the garden.,1,1,5,131,88,102,1,329
I am playing video games in my room.,Estou jogando video games no meu quarto.,I'm playing video games in my room.,10,4,35,115,115,31,1,311
cut to the chase,Chegar ao ponto principal.,Reaching the main event.,54,51,569,595,547,539,300,2655
cut the mustardcross that bridge when you come to it,Fazer o que se deve na ocasião adequada.,"""Seja o cavaleiro de sua própria história.""",67,51,600,658,701,567,436,3080
She works as a software engineer.,Ela trabalha como engenheira de software.,She works as a software engineer.,1,1,2,118,19,149,1,291
He is going to the post office.,Ele está indo à agência dos correios.,He is going to the post office.,1,1,4,32,99,249,2,388
bare your soul,Desvendar o seu íntimo.,Uncover your innermost self.,52,51,316,418,475,648,266,2226
bad blood,Mal-estar,Discomfort,67,51,529,555,585,555,299,2641
She is playing piano in the evening.,Ela está tocando piano à noite.,She is playing the piano at night.,34,51,127,219,251,230,1,913
go down in flames,Sofrer uma derrota desastrosa ou arruinosa.,Suffer a disastrous or disastrous defeat.,67,51,520,506,710,596,418,2868
get your ducks in a row,Pôr as coisas na ordem certa.,Get things in order.,44,51,500,430,492,269,183,1969
They cleaned the house on Saturday.,Eles limpam a casa no sábado.,They clean the house on Saturday.,12,15,42,263,233,69,29,663
at death's door,À beira da morte.,At the point of death.,39,51,377,404,400,575,230,2076
cut the mustard,Fazer o trabalho,"""Get the job done""",52,51,538,645,664,438,306,2694
by the book,De acordo com o regimento.,In accordance with the regulations.,54,51,557,564,600,256,173,2255
She played cards with her friends.,Ela jogava cartas com seus amigos.,She was playing cards with her friends.,17,24,83,257,205,212,29,827
an old flame,Um antigo fogo da paixão.,An old flame of passion.,19,51,251,411,307,217,120,1376
They are reading a novel by the fireplace.,Eles estão lendo um romance perto do lareira.,They are reading a novel by the fireplace.,1,1,3,104,80,418,19,626
caught between a rock and a hard place,entre o diabo e a água benta,Between the devil and the deep blue sea.,54,51,370,660,590,512,390,2627
a sinking ship,Navio a pique,Sinking ship,15,51,170,308,214,613,178,1549
drive me up the wall,Arranhar-me os nervos.,Get under my skin.,67,51,468,494,652,707,394,2833
I called my friend last night.,Liguei para o meu amigo ontem à noite.,I called my friend last night.,1,1,3,92,26,119,1,243
burn the candle at both ends,Queimar o candeeiro em ambos os extremos.,To burn the candle at both ends.,4,10,140,287,309,428,95,1273
They are attending a concert tonight.,Eles estão assistindo a um concerto hoje à noite.,They're attending a concert tonight.,12,16,56,140,94,323,1,642
bite the bullet,tomar um remédio amargo,"""To swallow a bitter pill.""",67,51,409,643,562,600,322,2654
chase your tail,Perseguir seu rabo.,To chase your tail.,11,51,226,262,353,647,277,1827
cool as a cucumber,Quente como um demônio,As hot as hell.,54,51,573,580,523,499,278,2558
don't put all your eggs in one basket,Não ponha todos os ovos em uma cesta.,"""Don't put all your eggs in one basket.""",1,23,133,122,191,287,51,808
black as coal,Preto como carvão,As black as coal.,11,51,247,171,107,260,71,918
ants in your pants,Insectos na calça,Bugs in your pants.,18,51,204,333,332,292,1,1231
don't bite the hand that feeds you,Não morda a mão que te alimenta.,Bite not the hand that feeds you.,16,28,216,561,356,625,29,1831
live to fight another day,Viver para lutar outro dia,Live to fight another day.,1,31,108,15,139,432,62,788
cat's meow,A coisa mais fina.,The greatest thing.,67,51,606,666,645,643,417,3095
by the book,De acordo com o regulamento.,According to the rules.,52,51,480,526,540,298,108,2055
by the skin of your teeth,Pelo fio da navalha.,By a thread,56,51,412,610,702,666,427,2924
busy as a bee,Atarefado como uma abelha.,Busy like a bee.,18,51,213,309,347,479,83,1500
calm before the storm,Calma antes da tempestade,Calm before the storm.,1,51,104,107,227,166,29,685
She visited the art gallery on Sunday.,Ela visitou a galeria de arte no domingo.,She visited the art gallery on Sunday.,1,1,3,71,72,70,1,219
They went to a restaurant for dinner.,Eles foram a um restaurante jantar.,They went to a restaurant to dine.,23,24,119,296,207,278,45,992
all thumbs,Tô péssimo em tudo,I'm terrible at everything.,67,51,605,681,603,100,422,2529
She is dancing to the music.,Ela está dançando com a música.,She is dancing to the music.,1,1,3,45,83,348,1,482
bend the rules,Flexibilizar as regras.,Relaxing the rules.,27,51,272,339,493,458,82,1722
bring to the table,Contribuir com algo de valor,Add value.,67,51,505,576,566,449,262,2476
crash and burn,Fracassar e desaparecer,Fail and disappear.,49,51,390,468,549,456,329,2292
They are playing chess at the table.,Eles estão jogando xadrez na mesa.,They are playing chess on the table.,11,32,33,222,221,42,1,562
bare bones,Fios de arame.,Wires of barbed wire.,67,51,457,702,691,354,320,2642
an uphill battle,Uma batalha difícil de ser vencida.,"""A battle hard to win.""",54,51,386,480,352,61,121,1505
cast a shadow,Estar de sombra,To be in the shade.,67,51,509,505,612,500,161,2405
She is watching the stars at night.,Ela está olhando as estrelas à noite.,She is looking at the stars at night.,16,29,36,230,182,391,1,885
don’t put all your eggs in one basket,Não ponha todos os ovos na mesma cesta.,"""Don't put all your eggs in one basket.""",1,23,195,164,202,370,53,1008
face the music,Acolher a música.,Welcoming music.,44,51,404,602,508,586,269,2464
She is practicing yoga in the park.,Ela está praticando yoga no parque.,She is practicing yoga in the park.,1,1,3,101,35,37,1,179
He made a sandwich for lunch.,Ele preparou um sanduíche para o almoço.,He prepared a sandwich for lunch.,12,15,28,228,128,142,1,554
hit the books,Estudar com afinco.,To study with diligence.,67,51,587,521,644,402,285,2557
close shave,Pela estrita.,Strictly.,67,51,591,692,690,623,384,3098
a leopard can't change its spots,Um leão-das-neves não pode mudar suas manchas.,A polar bear cannot change its spots.,34,51,207,403,370,196,65,1326
couch potato,Batata quente,"A ""Batata Quente""",67,51,582,689,677,451,147,2664
She walked to the store.,Ela foi até a loja.,She went to the store.,14,25,69,232,236,159,1,736
like riding a bike,Pegar de cara,To face the music.,67,51,528,642,663,699,433,3083
They are playing volleyball at the beach.,Eles estão jogando vôlei na praia.,They are playing volleyball on the beach.,11,32,9,194,127,52,1,426
He is playing soccer with his friends.,Ele está jogando futebol com seus amigos.,He is playing soccer with his friends.,1,1,3,88,25,219,1,338
curiosity killed the cat,A curiosidade matou o gato.,"""Curiosity killed the cat.""",1,51,221,249,271,77,1,871
barking up the wrong tree,Andar em labirintos,Navigating through labyrinths.,67,51,516,574,681,558,395,2842
They are visiting the zoo.,Eles estão visitando o zoológico.,They are visiting the zoo.,1,1,3,9,68,198,1,281
pull the plug,Desligar o aparelho.,Switch off the device.,52,51,344,461,385,6,1,1300
beat a hasty retreat,Fazer uma retirada apressada.,To make a hasty retreat.,28,51,265,318,414,446,212,1734
I went to the store to buy some bread.,Fui ao mercado comprar pão.,I went to the market to buy bread.,13,46,76,300,244,76,1,756
butterflies in my stomach,Um bater no estômago.,Take someone down a peg.,67,51,604,631,714,709,435,3211
come up against a brick wall,Chocar com um muro de obstáculos,Run into a brick wall.,35,51,249,335,337,477,119,1603
smooth sailing,Vela tranquilamente,Sail quietly.,67,51,382,425,415,271,59,1670
She is sending a letter to her friend.,Ela está enviando uma carta para o seu amigo.,She is writing a letter to her friend.,10,13,26,196,190,123,1,559
He is checking his email.,Ele está verificando seu e-mail.,He is checking his email.,1,1,3,10,16,158,1,190
an uphill battle,Uma luta contra a corrente,"""Swimming against the tide""",67,51,506,707,629,550,152,2662
make waves,Fazer onda.,Make a splash.,44,51,348,420,455,644,200,2162
bury the hatchet,Colocar as armas de lado.,Lay down arms.,67,51,542,668,632,294,252,2506
as good as gold,De ouro,Golden.,67,51,499,462,525,582,321,2507
She is putting on her shoes.,Ela está calçando os seus sapatos.,She's putting on her shoes.,12,16,52,158,162,99,1,500
built like a tank,Foi construído como um tanque.,It was built to be a tank.,35,51,285,381,392,140,1,1285
hit the sack,Ir para a cama,Head to bed.,67,51,554,606,576,286,357,2497
burst your bubble,Quebrar o encanto,Breaking the spell.,67,51,465,528,529,112,72,1824
He is going for a bike ride.,Ele está indo para uma corrida de bicicleta.,He is going for a bike race.,11,8,58,350,246,367,34,1074
bite the dust,Cair no poeiro.,Fall by the wayside.,52,51,425,556,670,671,318,2743
falling apart at the seams,Desgastando-se à beira da ruína,Wearing oneself to the verge of ruin.,61,51,406,491,641,677,344,2671
They are jogging through the park.,Eles estão correndo de bicicleta pelo parque.,They are cycling through the park.,12,33,92,239,297,511,1,1185
backseat driver,Motorista de banco traseiro,Rear-end driver.,44,51,312,346,467,514,175,1909
a blessing in disguise,Uma bênção disfarçada,A disguised blessing.,33,51,274,320,344,238,1,1261
back against the wall,De costas contra a parede.,Cornered.,67,51,576,611,674,686,386,3051
blue collar,Colarinho azul,Blue collar,1,51,2,182,147,308,1,692
kill two birds with one stone,Matar dois coelhos com uma só tacada.,Cut to the chase.,67,51,565,673,713,708,437,3214
at the drop of a hat,À menor provocação,At the slightest provocation.,44,51,415,527,587,387,110,2121
by a hair's breadth,Por um fio de cabelo.,By a hair's breadth.,1,51,109,161,270,532,32,1156
They are planning a trip to Europe.,Eles estão planejando uma viagem para a Europa.,They are planning a trip to Europe.,1,1,4,103,30,146,1,286
big picture,Visão geral,Overview,67,51,561,465,464,386,315,2309
beat around the bush,Ficar sussurrando em volta de uma árvore.,To whisper around a tree.,55,51,383,503,608,537,339,2476
cast in stone,Fixo por escrito.,Written down.,67,51,479,492,458,463,243,2253
They went to the supermarket yesterday.,Eles foram ao supermercado ontem.,They went to the supermarket yesterday.,1,1,2,62,45,203,1,315
She cleaned the kitchen after dinner.,Ela limpou a cozinha após o jantar.,She cleaned the kitchen after dinner.,1,1,3,54,42,187,1,289
He traveled to Paris last year.,Ele viajou para Paris no ano passado.,He traveled to Paris last year.,1,1,3,87,10,295,1,398
face like thunder,Um rosto de trovoada.,A stormy face.,49,51,444,397,573,663,288,2465
I am learning how to cook.,Estou aprendendo a cozinhar.,I'm learning to cook.,22,51,134,144,174,97,1,623
She is wearing a red dress.,Ela está vestindo um vestido vermelho.,She is wearing a red dress.,1,1,3,83,6,160,1,255
come rain or shine,A chuva ou o sol,Rain or shine,11,51,169,377,195,378,1,1182
get the ball rolling,Dar início a uma ação,To set something in motion.,67,51,489,471,489,280,154,2001
He went to the gym for a workout session.,Ele foi ao gimnásio para uma sessão de treinamento.,He went to the gym for a training session.,9,8,10,203,177,259,1,667
He is drinking tea in the morning.,Ele está bebendo chá de manhã.,He's drinking tea in the morning.,11,9,63,162,183,156,1,585
They enjoyed a family dinner together.,Eles passaram o jantar de família juntos.,They shared a family dinner together.,12,15,59,243,206,232,1,768
They are playing basketball in the yard.,Eles estão jogando basquete na quadra.,They're playing basketball on the court.,34,51,202,336,265,79,1,968
"blood, sweat, and tears","Sangue, suor e lágrimas.","Blood, sweat and tears.",1,51,141,241,109,7,1,551
flying high,Muito alto,Very tall,67,51,426,568,556,332,263,2263
bring home the bacon,Trazer o pão de casa ao lado.,"""Bring home the bacon.""",1,51,206,181,321,609,137,1506
give someone the cold shoulder,Dar as costas frias.,Turn a cold shoulder.,39,51,321,581,447,641,241,2321
bite your tongue,Mantenha a calma.,"""Stay calm.""",67,51,609,598,588,167,312,2392
all in a day's work,Tudo no dia a dia.,"""Day-to-day life.""",58,51,543,439,552,622,221,2486
eyes in the back of your head,Olhos no fundo da cabeça.,"""Eyes in the back of her head.""",11,50,234,438,433,564,219,1949
He ate his breakfast quickly.,Ele comeu seu café da manhã rapidamente.,He ate his breakfast quickly.,1,1,1,73,15,359,1,451
back on your feet,De volta nos pés.,Back on our feet.,18,51,277,356,129,516,85,1432
"blood, sweat, and tears","Sangue, suor e lágrimas.","Blood, sweat and tears.",1,51,141,241,109,7,1,551
They are driving to the countryside.,Eles estão dirigindo para o campo.,They're heading out into the countryside.,38,51,189,294,339,317,1,1229
She cooked dinner for her family.,Ela preparou jantar para sua família.,She prepared dinner for her family.,12,15,22,139,133,53,1,375
ace in the hole,Carta na manga,Letter in the margin.,37,51,518,687,564,473,348,2678
hard as nails,De coração de ferro.,From heart of steel.,67,51,507,562,599,505,280,2571
kill two birds with one stone,Fazer duas coisas de uma só vez.,To do two things at once.,61,51,476,587,637,400,254,2466
black and blue,"Marcas azuis (ou marcas pretas, dependendo do contexto).","Blue marks (or black marks, depending on the context).",61,51,503,479,483,352,181,2110
how the cookie crumbles,Como as coisas acontecem.,As things happen.,67,51,478,583,586,653,361,2779
He played video games all evening.,Ele jogou video game durante toda a noite.,He played video games all night.,12,15,38,187,100,73,1,426
all bark and no bite,Fúria sem efeito,Fury with no effect,55,51,376,551,537,333,325,2228
beef up,Fortalecer,To strengthen,67,51,570,603,696,482,143,2612
be on cloud nine,Estar em estado de extrema felicidade.,Be in a state of utmost happiness.,59,51,497,434,539,273,168,2021
They traveled to the mountains for vacation.,Eles viajaram para as montanhas de férias.,They traveled to the mountains for a vacation.,3,13,23,168,111,504,4,826
They went on a road trip last summer.,Fizeram um passeio de carro no último verão.,They went on a car ride last summer.,18,40,71,304,260,244,29,966
clear the air,Clarificar a situação.,Clarify the situation.,49,51,430,384,430,547,68,1959
cat got your tongue,O gato se agarrou à sua língua.,The cat caught its tongue.,39,51,345,484,404,562,206,2091
as busy as a bee,Muito ocupado como uma abelha.,Very busy as a bee.,14,31,263,298,371,448,41,1466
They are visiting their friends in the city.,Eles estão visitando seus amigos na cidade.,They are visiting their friends in the city.,1,1,3,75,41,178,1,300
come out of your shell,Saí de sua casca.,Shed my shell.,54,51,407,349,561,705,337,2464
a storm in a teacup,Uma tempestade em um copo de chá.,"""A storm in a teacup.""",1,47,188,259,264,106,7,872
a tower of strength,Uma torre de força.,A tower of strength.,1,51,129,130,103,209,1,624
all's fair in love and war,Tudo é permitido pelo amor e pela guerra.,"""Anything is allowed by love and by war.""",45,51,369,398,398,247,139,1647
She is doing her hair in front of the mirror.,Ela está fazendo o cabelo na frente do espelho.,She is combing her hair in front of the mirror.,7,5,51,279,294,369,198,1203
all the world's a stage,Tudo o mundo é um palco.,The whole world is a stage.,27,51,283,316,245,16,1,939
"if the shoe fits, wear it","Se o calçado cabe, use-o.","""If it fits, wear it.""",22,48,257,323,345,542,68,1605
They have three children.,Eles têm três filhos.,They have three children.,1,1,3,74,2,43,1,125
She is preparing for a job interview.,Ela está se preparando para uma entrevista de emprego.,She is getting ready for a job interview.,16,29,39,197,134,189,1,605
They had a barbecue in the backyard.,Eles fizeram um churrasco na cozinha de quintal.,They barbecued in the backyard kitchen.,30,51,184,371,289,277,49,1251
bite the bullet,Tomar um comprimido amargo,Swallowing a bitter pill.,67,51,422,608,575,464,240,2427
They went hiking in the mountains.,Eles foram de caminhada nas montanhas.,They went hiking in the mountains.,1,1,3,112,59,143,1,320
keep your chin up,Mantenha a cabeça erguida.,Keep your head up.,18,51,209,231,296,218,29,1052
cut from the same cloth,São da mesma pele.,They are of the same skin.,48,51,357,543,570,447,207,2223
full plate,Tábua de salvação,Safety net.,67,51,436,589,535,224,289,2191
alive and kicking,Viva e de pernas para o ar.,Long live and have your feet off the ground.,61,51,475,616,672,669,416,2960
a place in the sun,Um lugar ao sol,A place in the sun.,1,31,116,94,150,148,1,541
They went to the zoo with the kids.,Eles foram ao zoológico com os filhos.,They went to the zoo with their children.,18,19,98,270,230,179,1,815
I took a photo of the beautiful sunset.,Pus uma foto do lindo pôr do sol.,She posted a picture of the beautiful sunset.,29,36,144,415,333,393,98,1448
bad egg,Um cara ruim.,A bad guy.,44,51,433,650,480,628,193,2479
back to square one,Voltar às origens.,Going back to basics.,37,51,354,512,378,109,29,1470
break the ice,Romper o gelo,To Break the Ice,11,51,174,301,365,475,155,1532
The train arrived at the station on time.,O trem chegou à estação no horário.,The train arrived at the station on time.,1,1,3,38,24,60,1,128
She took a nap after lunch.,Ela dormiu um pouco após o almoço.,She slept a bit after lunch.,27,51,183,295,342,437,97,1432
He is watering the plants.,Ele está regando as plantas.,He is watering the plants.,1,1,3,39,93,321,1,459
at the helm,Ao leme.,At the helm.,1,51,159,17,280,594,78,1180
The dog is playing outside.,O cão está brincando fora.,The dog is playing outdoors.,14,25,70,51,200,225,1,586
coming full circle,Voltando ao ponto de partida.,Getting back to square one.,67,51,467,482,491,382,163,2103
hold your horses,"Pacientemente, um pouco mais de calma.","""Patiently, a little more calm.""",67,51,584,659,703,272,382,2718
as smooth as silk,suave como seda,Smooth as silk,11,51,153,236,187,197,1,836
a shot in the dark,Um tiro no escuro.,A shot in the dark.,1,31,125,20,171,151,1,500
burst at the seams,Desabrochar.,Unravel.,67,51,427,365,671,591,404,2576
They went to a concert last night.,Fizeram uma apresentação ao vivo ontem à noite.,They presented a live performance last night.,34,51,237,427,348,384,93,1574
cat got your tongue,A gato roubou sua língua,The cat stole his tongue.,39,51,335,534,379,486,57,1881
They are having a discussion in the classroom.,Eles estão tendo uma discussão na sala de aula.,They're having a discussion in the classroom.,10,4,53,154,116,115,1,453
behind the eight ball,Embaraçado ou com problemas.,Having a problem.,67,51,537,662,646,633,429,3025
She is painting a picture on the canvas.,Ela está pintando uma imagem na tela.,She's painting an image on the screen.,37,51,192,387,349,266,29,1311
against the grain,Contra a corrente.,Against the tide.,27,51,320,563,410,389,188,1948
She is typing on her computer.,Ela está digitando no seu computador.,She is typing on her computer.,1,1,2,14,18,191,1,228
left out in the cold,"Deixado para lá, abandonado.","Left to the side, abandoned.",43,51,435,446,486,380,149,1990
don't judge a book by its cover,Não junte o que não é seu.,Don't take something that doesn't belong to you.,55,51,366,599,633,566,380,2650
bend over backward,Fazer o impossível para agradar.,"""Bending over backwards to please.""",54,51,305,577,484,698,267,2436
back to the grind,Voltar à rotina.,Going back to routine.,37,51,342,414,312,93,1,1250
let sleeping dogs lie,Deixar cães dormindo,To let the dogs sleep.,39,51,297,401,424,381,50,1643
a snowball's chance in hell,Nenhuma possibilidade de sucesso,"""No hope of success.""",67,51,513,569,531,207,378,2316
fighting a losing battle,Lutando uma batalha perdida.,Fighting a lost cause.,37,51,233,390,390,414,101,1616
a fish out of water,Um peixe fora d'água.,A fish out of water.,1,31,95,98,166,34,1,426
hit the ground running,Dar-lhe a bola já na partida,Give them the ball from the start of the game.,63,51,449,653,533,441,271,2461
heart of stone,Coração de pedra,Heart of stone,1,51,3,159,169,113,1,497
He took a walk in the park.,Ele deu um passeio no parque.,He took a stroll through the park.,23,51,72,247,212,254,1,860
They are enjoying a cup of coffee together.,Eles estão gostando de um copo de café juntos.,They are enjoying a cup of coffee together.,1,1,4,57,70,316,1,450
I made a cup of tea for myself.,Preparei um chá para mim mesmo.,I made a cup of tea for myself.,1,1,5,81,37,51,1,177
cooking up a storm,Fazer um temporal na cozinha,Make a mess in the kitchen.,58,51,434,455,617,631,405,2651
fall through the cracks,Caírem pelas frestas.,We fell between the cracks.,39,51,278,436,377,667,250,2098
bend over backwards,"Ir até ao fim, fazer o máximo para ajudar.","Going all the way, do your best to help.",67,51,533,656,709,519,423,2958
dance with the devil,Fazer um acordo com o diabo.,Makin' a deal with the devil.,31,51,371,483,518,145,165,1764
dark horse,Cavalo de troia,Trojan Horse,37,51,324,629,436,12,150,1639
She enjoys walking in the park.,Ela gosta de caminhar no parque.,She likes to walk in the park.,30,45,88,242,196,127,1,729
go the extra mile,Ir um passo além,To take it to the next level.,59,51,495,540,597,442,130,2314
He is looking out the window at the rain.,Ele está olhando pela janela enquanto chove.,He's gazing out the window as it rains.,40,51,199,281,303,258,1,1133
feeling under the weather,Me sentir mal.,I feel bad.,67,51,545,637,494,361,131,2286
bridge the gap,Pôr fim à lacuna,Closing the gap.,27,51,326,379,376,589,63,1811
clear as crystal,Claro como a água cristalina.,As clear as crystal water.,19,51,289,396,137,353,88,1333
actions speak louder than words,As ações falam mais alto do que as palavras.,Actions speak louder than words.,1,31,105,16,104,29,1,287
cutting corners,Tomar atalhos.,Taking shortcuts.,67,51,395,443,461,650,281,2348
cost an arm and a leg,Custar um braço e uma perna.,To cost an arm and a leg.,4,10,152,284,315,493,117,1375
a far cry,Longe do que se espera.,Far beyond what is expected.,54,51,526,452,536,527,164,2310
carry the torch,Carregar a chama.,Spark the flame.,49,51,361,628,420,637,123,2269
chew the fat,Bancar o gordo,To butter up someone,67,51,423,594,687,640,368,2830
at a snail's pace,Pelo ritmo de uma lagartixa.,At the pace of a lizard.,48,51,323,518,465,375,35,1815
He is taking a nap on the couch.,Ele está dormindo um sono na sofá.,He's out cold on the sofa.,45,51,231,406,563,706,338,2340
dressed to kill,Vestido para matar,Dressed to kill.,1,51,155,66,131,309,1,714
all in your head,Tudo na sua cabeça.,It's all in your head.,15,31,255,218,226,17,1,763
He is writing a story for school.,Ele está escrevendo um conto para a escola.,He is writing a short story for school.,3,21,27,299,154,228,1,733
She painted a picture of a landscape.,Ela pintou um quadro de um cenário.,She painted a picture of a scene.,11,8,48,334,272,385,210,1268
banging your head against a brick wall,Batendo a cabeça contra um muro.,Hitting one's head against a brick wall.,27,28,227,302,384,279,76,1323
She is visiting her grandmother in the hospital.,Ela está visitando sua avó no hospital.,She is visiting her grandmother in the hospital.,1,1,3,72,92,126,1,296
She had a meeting with her boss.,Ela teve uma reunião com o seu chefe.,She had a meeting with her boss.,1,1,3,129,91,118,1,344
She is knitting a scarf for winter.,Ela está tecendo um cachecol para o inverno.,She is knitting a scarf for winter.,1,1,3,11,90,190,1,297
She took the train to the city.,Ela pegou o trem para a cidade.,She caught the train to the city.,11,8,54,215,213,72,1,574
break a leg,Bom desempenho,Good performance.,67,51,589,669,598,84,332,2390
They are taking pictures in front of the monument.,Eles estão tirando fotos na frente do monumento.,They are taking photos in front of the monument.,9,14,7,155,98,215,1,499
They went for a walk in the park.,Eles foram para um passeio no parque.,They went for a walk in the park.,1,1,3,96,22,85,1,209
below the belt,Fora do contexto da discussão ou debate.,Out of the context of the discussion or debate.,61,51,511,663,648,396,359,2689
caught red-handed,Pego em flagrante.,Caught in the act.,52,51,401,485,451,322,109,1871
make a mountain out of a molehill,Fazer uma montanha de um morro.,To make a mountain out of a molehill.,3,7,111,211,237,615,167,1351
burning bridges,Queimar pontes,Burn bridges.,37,51,258,266,361,64,68,1105
burn a hole in your pocket,Dar um tiro de canhão em sua carteira.,Spend money recklessly in your wallet.,49,51,356,421,613,690,426,2606
