ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
get a second wind,Recuperar as energias,Recharge your batteries.,53,52,456,535,612,493,194,2395
He is working on his laptop.,Ele está trabalhando em seu laptop.,He is working on his laptop.,1,1,4,192,5,249,1,453
clear as mud,Limpido como lama.,Clear as mud.,1,52,176,232,210,274,13,958
different strokes for different folks,Cada um tem seus gostos.,Everyone has their own tastes.,53,52,374,545,512,8,74,1618
She had a cup of soup for lunch.,Ela tomou uma sopa no almoço.,She had soup for lunch.,17,47,84,393,309,35,1,886
cast the first stone,Atirar a primeira pedra.,Cast the first stone.,1,52,121,41,240,403,43,901
call a spade a spade,Chamar as coisas pelos seus nomes.,Calling things by their names.,53,52,451,567,651,74,93,1941
a ray of hope,Um raio de esperança,A ray of hope,1,52,4,94,123,114,1,389
They are painting the walls of their house.,Eles estão pintando as paredes de sua casa.,They are painting the walls of their house.,1,1,3,158,96,88,1,348
crash course,Curso intensivo,Intensive course,33,52,275,512,431,137,43,1483
The sun rises in the east.,O sol nasce no leste.,The sun rises in the east.,1,1,3,212,45,50,1,313
an arm and a leg,Um braço e uma perna.,An arm and a leg.,1,35,106,33,345,33,1,554
breaking the mold,Quebrando o molde,Breaking the mold,1,52,1,197,182,271,12,716
caught red-handed,Flagrado em flagrante,Caught red-handed,1,52,4,4,277,568,207,1113
blood from a stone,Leite de pedra.,Stone milk.,41,52,325,666,563,315,337,2299
beyond the pale,"Fora dos limites aceitáveis.
",Out of acceptable limits.,53,52,421,555,552,264,128,2025
She is walking through the forest.,Ela está caminhando pela floresta.,She is walking through the forest.,1,1,3,47,66,364,1,483
blood runs thicker than water,O sangue é mais grosso que a água.,Blood is thicker than water.,14,52,146,358,271,52,1,894
follow your nose,"Siga o seu faro.
",Follow your nose.,1,52,173,236,192,644,11,1309
hard nut to crack,"Uma noz difícil de quebrar.
",A tough nut to crack.,26,52,210,290,324,277,10,1189
an ounce of prevention is worth a pound of cure,Uma onça de prevenção vale mais que uma libra de cura.,An ounce of prevention is worth a pound of cure.,1,6,24,228,212,147,1,619
come apart at the seams,"Desmoronar aos pedaços.
",Fall apart.,43,52,291,412,508,581,248,2135
She is arranging flowers in a vase.,Ela está arranjando flores em um vaso.,She is arranging flowers in a vase.,1,1,4,56,86,106,1,255
They went shopping for new clothes.,Eles foram às compras de roupas novas.,They went shopping for new clothes.,1,1,3,109,6,194,1,315
big league,Liga dos campeões,Champions League,33,52,346,572,429,513,273,2218
She is packing her suitcase for a trip.,Ela está arrumando a mala para uma viagem.,She is packing her suitcase for a trip.,1,1,3,38,106,196,1,346
She attended a conference last week.,Ela participou de uma conferência na semana passada.,She attended a conference last week.,1,1,3,100,11,308,1,425
all that glitters is not gold,Nem tudo que reluz é ouro.,All that glitters is not gold.,1,23,65,6,38,440,73,646
rain on your parade,Estragar seus planos.,To ruin your plans.,44,52,416,574,540,537,250,2413
as stubborn as a mule,Teimoso como uma mula.,Stubborn as a mule.,7,52,233,372,392,543,130,1729
fall on deaf ears,Cair em ouvidos moucos.,To fall on deaf ears.,7,35,206,302,375,542,270,1737
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is preparing dinner for the guests.,1,1,3,145,125,177,1,453
He is writing an essay for school.,Ele está escrevendo uma redação para a escola.,He is writing an essay for school.,1,1,3,75,69,63,1,213
beating a dead horse,"Falar de alguém que já morreu.
",Speaking about someone who has passed away.,53,52,355,614,664,250,300,2288
keep your eyes peeled,"Fique de olho.
",Keep an eye out.,44,52,328,376,406,281,63,1550
He visited his grandmother in the hospital.,Ele visitou sua avó no hospital.,He visited his grandmother in the hospital.,1,1,3,224,114,202,1,546
caught in the crossfire,"No fogo cruzado.
",In the crossfire.,10,52,227,396,422,521,172,1800
a blessing in disguise,Uma bênção disfarçada.,A blessing in disguise.,1,52,143,50,229,195,1,671
bending over backwards,"Fazer de tudo para agradar.
",Go out of one's way to please.,53,52,447,640,676,487,332,2687
He is drawing in his sketchbook.,Ele está desenhando em seu caderno de esboços.,He is drawing in his sketchbook.,1,1,3,117,78,314,1,515
a new lease on life,Um novo fôlego de vida.,A new lease on life.,1,35,101,98,218,317,1,771
climbing the ladder,Subindo na escada,Going up the stairs,43,52,248,416,458,191,19,1427
a rolling stone gathers no moss,"Pedra em movimento não acumula musgo.
",A rolling stone gathers no moss.,1,23,90,215,305,472,105,1211
better half,metade melhor,half better,33,52,270,411,256,369,327,1718
He is eating dinner with his family.,Ele está jantando com a família.,He's having dinner with his family.,22,31,117,336,313,599,40,1458
in the bag,"Na mão.
",In hand.,37,52,395,526,516,625,302,2453
dead as a doornail,"Morto como uma porta fechada.
",Dead as a doornail.,1,52,115,3,352,638,174,1335
She is playing with her children in the garden.,Ela está brincando com seus filhos no jardim.,She is playing with her children in the garden.,1,1,5,220,131,113,1,472
I am playing video games in my room.,Estou jogando videogame no meu quarto.,I'm playing video games in my room.,9,9,35,205,163,60,1,482
cut to the chase,Venha ao ponto.,Get to the point.,33,52,360,457,497,452,173,2024
cut the mustardcross that bridge when you come to it,Lidar com isso quando chegar a hora.,Deal with it when the time comes.,52,52,369,598,567,395,281,2314
She works as a software engineer.,Ela trabalha como engenheira de software.,She works as a software engineer.,1,1,2,208,26,164,1,403
He is going to the post office.,Ele vai para o correio.,He's going to the post office.,10,14,67,244,291,408,4,1038
bare your soul,"Desabafar a alma.
",To let your hair down.,44,52,376,672,654,688,369,2855
bad blood,Mau sangue,Bad blood,1,52,4,263,168,620,113,1221
She is playing piano in the evening.,Ela está tocando piano à noite.,She is playing the piano at night.,31,52,133,319,327,255,1,1118
go down in flames,Ir por água abaixo,Go down the drain.,33,52,334,565,596,498,233,2311
get your ducks in a row,Organizar tudo.,Organize everything.,53,52,465,579,554,343,215,2261
They cleaned the house on Saturday.,"Eles limparam a casa no sábado.
",They will clean the house on Saturday.,18,29,112,434,334,529,64,1520
at death's door,À beira da morte,On the brink of death,45,52,324,419,477,436,81,1834
cut the mustard,Dar a pá de mão.,To throw in the towel.,44,52,394,627,684,647,350,2798
by the book,"Pelo livro.
",By the book.,1,52,169,52,339,460,43,1116
She played cards with her friends.,"Ela jogou cartas com seus amigos.
",She played cards with her friends.,1,1,2,229,76,248,1,558
an old flame,Um amor do passado,A past love,53,52,290,524,550,253,53,1775
They are reading a novel by the fireplace.,Eles estão lendo um romance à lareira.,They are reading a novel by the fireplace.,1,1,3,189,111,417,16,738
caught between a rock and a hard place,"Entre a cruz e a espada.
",Between the cross and the sword.,43,52,337,671,601,299,301,2304
a sinking ship,Um navio afundando,A sinking ship,1,52,3,57,156,161,1,431
drive me up the wall,"Me tirar do sério.
",Drive me crazy.,33,52,306,505,513,585,255,2249
I called my friend last night.,Eu liguei para meu amigo ontem à noite.,I called my friend last night.,1,1,3,165,40,104,1,315
burn the candle at both ends,"Queimar a vela em ambas as pontas.
",Burning the candle at both ends.,12,23,142,333,359,593,209,1671
They are attending a concert tonight.,Eles estão indo a um show hoje à noite.,They are going to a concert tonight.,18,44,83,347,268,221,1,982
bite the bullet,"Engolir o sapo.
",Swallow the frog.,41,52,299,637,577,672,348,2626
chase your tail,Correr atrás do próprio rabo,Chasing your own tail,30,52,189,382,411,445,106,1615
cool as a cucumber,Tranquilo como uma pepino.,Cool as a cucumber.,1,52,70,159,365,298,26,971
don't put all your eggs in one basket,Não coloque todos os ovos na mesma cesta.,Don't put all your eggs in one basket.,1,10,53,9,195,242,1,511
black as coal,Preto como carvão,Black as coal,1,52,3,182,22,336,1,597
ants in your pants,Agitação nas pernas,Restless legs,53,52,402,560,660,668,359,2754
don't bite the hand that feeds you,Não morda a mão que te alimenta.,Don't bite the hand that feeds you.,1,15,41,118,307,46,1,529
live to fight another day,"Viver para lutar outro dia.
",To fight another day.,7,52,243,424,381,623,242,1972
cat's meow,"O auê.
",The chaos.,53,52,476,659,574,659,391,2864
by the book,"Pelo livro.
",For the book.,25,52,273,501,432,523,45,1851
by the skin of your teeth,Por pouco.,By a hair.,46,52,340,630,683,679,354,2784
busy as a bee,Ocupado que nem uma abelha.,Busy as a bee.,1,52,144,198,372,517,134,1418
calm before the storm,A calmaria antes da tempestade.,The calm before the storm.,7,35,186,355,225,239,43,1090
She visited the art gallery on Sunday.,Ela visitou a galeria de arte no domingo.,She visited the art gallery on Sunday.,1,1,3,122,107,70,1,305
They went to a restaurant for dinner.,Eles foram a um restaurante para jantar.,They went to a restaurant to have dinner.,16,33,38,297,200,109,43,736
all thumbs,Desajeitado como um elefante.,Clumsy as an elephant.,53,52,475,680,680,536,388,2864
She is dancing to the music.,Ela está dançando ao som da música.,She is dancing to the music.,1,1,3,78,117,306,1,507
bend the rules,Burlar as regras,To bend the rules,10,52,177,387,308,571,115,1620
bring to the table,Trazer para a mesa / Contribuir com / Acrescentar,Bring to the table / Contribute / Add,15,52,255,481,492,526,297,2118
crash and burn,Quebrar em pedaços.,To shatter into pieces.,53,52,464,464,652,441,217,2343
They are playing chess at the table.,"Eles estão jogando xadrez à mesa.
",They are playing chess at the table.,1,1,3,153,149,84,1,392
bare bones,"Essencial, básico, mínimo.","Essential, basic, minimum.",53,52,435,669,526,418,347,2500
an uphill battle,"Uma luta inglória.
",A thankless struggle.,53,52,342,529,472,83,256,1787
cast a shadow,Lançar uma sombra,To cast a shadow,10,52,163,397,366,474,86,1548
She is watching the stars at night.,Ela está observando as estrelas à noite.,She is watching the stars at night.,1,1,3,64,85,476,1,631
don’t put all your eggs in one basket,Não coloque todos os seus ovos na mesma cesta.,Don't put all your eggs in one basket.,1,10,141,93,207,230,1,683
face the music,Assumir as consequências,Face the consequences.,25,52,293,559,479,355,100,1863
She is practicing yoga in the park.,"Ela está praticando yoga no parque.
",She is practicing yoga in the park.,1,1,3,181,56,27,1,270
He made a sandwich for lunch.,Ele fez um sanduíche para o almoço.,He made a sandwich for lunch.,1,1,3,174,32,193,1,405
hit the books,"Cair nos livros.
",To fall into books.,43,52,358,480,531,632,213,2309
close shave,Aperto por pouco,Barely made it.,53,52,492,623,673,631,292,2816
a leopard can't change its spots,Um leopardo não muda suas manchas.,A leopard cannot change its spots.,18,52,130,285,294,145,43,967
couch potato,Preguiçoso de sofá,Couch potato,1,52,3,294,419,524,244,1537
She walked to the store.,Ela caminhou até a loja.,She walked to the store.,1,1,3,58,116,219,1,399
like riding a bike,Como andar de bicicleta.,How to ride a bike.,35,52,252,502,445,39,1,1326
They are playing volleyball at the beach.,Eles estão jogando vôlei na praia.,They are playing volleyball on the beach.,10,36,11,293,187,58,1,596
He is playing soccer with his friends.,Ele está jogando futebol com seus amigos.,He is playing soccer with his friends.,1,1,3,151,39,240,1,436
curiosity killed the cat,A curiosidade matou o gato.,Curiosity killed the cat.,1,52,126,73,319,68,1,640
barking up the wrong tree,"Estar a perseguir uma pista falsa.
",Chasing a false lead.,53,52,344,498,588,423,241,2199
They are visiting the zoo.,Eles estão visitando o zoológico.,They are visiting the zoo.,1,1,3,15,99,208,1,328
pull the plug,Desligar,Turn off,53,52,386,479,510,569,136,2185
beat a hasty retreat,Dar uma guinada rápida / Fugir às pressas / Escapar rapidamente,"Make a quick getaway.
",44,52,301,423,556,622,329,2327
I went to the store to buy some bread.,Eu fui à loja comprar pão.,I went to the store to buy bread.,2,11,12,331,211,51,1,619
butterflies in my stomach,Borboletas no estômago,Butterflies in my stomach,1,52,3,55,368,324,1,804
come up against a brick wall,"Bater numa parede de tijolos.
",Banging your head against a brick wall.,28,49,268,460,480,501,286,2072
smooth sailing,"Fácil, tranquilo, sem problemas.","Easy, breezy, hassle-free.",53,52,400,576,476,428,157,2142
She is sending a letter to her friend.,Ela está enviando uma carta para sua amiga.,She is sending a letter to her friend.,1,1,3,68,135,64,1,273
He is checking his email.,"Ele está verificando seu e-mail.
",He is checking his email.,1,1,3,21,21,175,1,223
an uphill battle,"Uma luta inglória.
",A thankless fight.,53,52,320,542,449,183,275,1874
make waves,"Causar alvoroço.
",Cause a stir.,53,52,396,507,566,531,168,2273
bury the hatchet,Fazer as pazes,To make peace,53,52,482,661,669,549,370,2836
as good as gold,Que o ouro,May gold.,41,52,398,654,583,629,340,2697
She is putting on her shoes.,Ela está calçando os sapatos.,She is putting on her shoes.,1,1,4,22,88,124,1,241
built like a tank,Forte como um tanque.,Strong as a tank.,33,52,250,437,388,29,99,1288
hit the sack,Ir para a cama,Go to bed.,53,52,427,638,546,199,311,2226
burst your bubble,Estourar sua bolha,Burst your bubble,1,52,3,255,109,456,1,877
He is going for a bike ride.,Ele vai dar uma volta de bicicleta.,He's going for a bike ride.,10,14,49,258,208,344,1,884
bite the dust,"Dar o troco.
",Get even.,53,52,434,668,637,627,346,2817
falling apart at the seams,"Desmoronando aos pedaços.
",Falling apart.,30,52,280,414,498,541,186,2001
They are jogging through the park.,Eles estão correndo no parque.,They are running in the park.,25,52,167,386,390,296,1,1317
backseat driver,Motorista de sofá,Couch potato,53,52,336,652,681,673,379,2826
a blessing in disguise,Uma bênção disfarçada,A blessing in disguise,1,52,3,127,184,280,1,648
back against the wall,Encostado à parede,Leaning against the wall,19,52,178,394,398,528,138,1707
blue collar,Colarinho azul,Blue-collar,1,52,162,132,414,556,139,1456
kill two birds with one stone,Matar dois coelhos com uma cajadada só.,To kill two birds with one stone.,4,15,147,348,338,478,121,1451
at the drop of a hat,"De repente.
",Suddenly.,53,52,489,636,677,330,264,2501
by a hair's breadth,Por uma distância mínima,By a narrow margin,35,52,347,441,636,406,239,2156
They are planning a trip to Europe.,Eles estão planejando uma viagem para a Europa.,They are planning a trip to Europe.,1,1,4,187,46,162,1,402
big picture,O panorama geral,The big picture,15,52,180,288,196,171,1,903
beat around the bush,"Enrolar a palha.
",Beat around the bush.,1,52,164,172,380,684,196,1649
cast in stone,Escrito em pedra.,Written in stone.,25,52,238,384,320,7,1,1027
They went to the supermarket yesterday.,Eles foram ao supermercado ontem.,They went to the supermarket yesterday.,1,1,2,105,74,210,1,394
She cleaned the kitchen after dinner.,Ela limpou a cozinha depois do jantar.,She cleaned the kitchen after dinner.,1,1,3,89,73,129,1,297
He traveled to Paris last year.,Ele viajou para Paris no ano passado.,He traveled to Paris last year.,1,1,3,150,13,318,1,487
face like thunder,Com a carranca de trovão.,With a thunderous scowl.,53,52,377,435,622,616,293,2448
I am learning how to cook.,"Estou aprendendo a cozinhar.
",I'm learning to cook.,21,52,139,238,250,78,1,779
She is wearing a red dress.,Ela está vestindo um vestido vermelho.,She is wearing a red dress.,1,1,3,144,7,173,1,330
come rain or shine,"Seja como for, aconteça o que acontecer.","Whatever happens, come what may.",45,52,409,585,589,477,318,2475
get the ball rolling,"Começar a bola a rolar.
",Get the ball rolling.,1,52,138,14,175,554,8,942
He went to the gym for a workout session.,Ele foi à academia para um treino.,He went to the gym for a workout.,2,5,16,362,219,294,1,899
He is drinking tea in the morning.,"Ele está bebendo chá de manhã.
",He is drinking tea in the morning.,1,1,3,77,97,200,1,380
They enjoyed a family dinner together.,Eles desfrutaram de um jantar em família juntos.,They enjoyed a family dinner together.,1,1,3,139,61,284,1,490
They are playing basketball in the yard.,Eles estão jogando basquete no quintal.,They are playing basketball in the backyard.,10,12,43,308,247,79,43,742
"blood, sweat, and tears","Sangue, suor e lágrimas.","Blood, sweat, and tears.",1,23,85,120,105,11,1,346
flying high,"Voando alto.
",Flying high.,1,52,196,267,252,404,1,1173
bring home the bacon,"Ganhar o pão de cada dia.
",Earn one's daily bread.,53,52,357,548,634,419,234,2297
give someone the cold shoulder,Ignorar alguém,Ignore someone.,43,52,362,573,548,572,65,2215
bite your tongue,"Morda a língua.
",Bite your tongue.,1,52,165,243,292,578,117,1448
all in a day's work,É só o trabalho do dia a dia.,It's just the daily grind.,50,52,404,497,485,130,163,1781
eyes in the back of your head,Ter olhos na nuca,To have a feeling of being watched,51,52,471,491,609,547,321,2542
He ate his breakfast quickly.,Ele comeu o café da manhã rapidamente.,He ate breakfast quickly.,7,52,45,303,170,389,1,967
back on your feet,"De volta aos pés.
",Back to basics.,43,52,429,492,559,595,202,2372
"blood, sweat, and tears","Sangue, suor e lágrimas","Blood, sweat, and tears",1,7,3,195,9,22,1,238
They are driving to the countryside.,Eles estão dirigindo para o campo.,They are driving to the countryside.,1,1,2,163,155,362,1,685
She cooked dinner for her family.,Ela cozinhou o jantar para a família dela.,She cooked dinner for her family.,1,1,3,147,51,136,1,340
ace in the hole,Ás na manga,Ace up one's sleeve,45,52,367,556,655,650,320,2645
hard as nails,Duro como pedra.,Hard as stone.,25,52,245,476,412,256,50,1516
kill two birds with one stone,Matar dois coelhos com uma cajadada só.,To kill two birds with one stone.,4,15,147,348,338,478,121,1451
black and blue,Roxo e azul,Purple and blue,25,52,174,440,318,459,36,1504
how the cookie crumbles,Como as coisas acontecem.,That's how things are.,45,52,441,578,571,348,218,2253
He played video games all evening.,Ele jogou videogame a noite toda.,He played video games all night.,12,21,37,287,152,97,1,607
all bark and no bite,"Muito barulho por nada.
",Much ado about nothing.,53,52,387,549,522,552,276,2391
beef up,Reforçar,Strengthen,53,52,457,569,674,483,334,2622
be on cloud nine,"Estar nas nuvens.
",To be on cloud nine.,7,35,222,325,436,503,251,1779
They traveled to the mountains for vacation.,Eles viajaram para as montanhas de férias.,They traveled to the mountains for vacation.,1,1,3,188,52,468,1,714
They went on a road trip last summer.,Eles fizeram uma viagem de carro no verão passado.,They took a road trip last summer.,16,22,30,339,215,254,1,877
clear the air,Esclarecer a situação.,Clarify the situation.,41,52,363,442,491,527,78,1994
cat got your tongue,O gato comeu sua língua?,Did the cat eat your tongue?,29,52,277,561,440,111,32,1502
as busy as a bee,"Correndo como uma louca
",Running like crazy,53,52,454,602,620,232,253,2266
They are visiting their friends in the city.,Eles estão visitando seus amigos na cidade.,They are visiting their friends in the city.,1,1,3,129,67,184,1,386
come out of your shell,"Saia da sua concha.
",Come out of your shell.,1,35,113,76,213,430,97,965
a storm in a teacup,Uma tempestade num copo d'água.,A tempest in a teacup.,14,52,183,450,391,198,131,1419
a tower of strength,Uma torre de força,A power tower,30,52,266,485,455,20,84,1392
all's fair in love and war,"Tudo vale nos amores e guerras.
",All is fair in love and war.,10,32,208,306,228,442,5,1231
She is doing her hair in front of the mirror.,Ela está fazendo o cabelo em frente ao espelho.,She's doing her hair in front of the mirror.,6,4,20,261,272,312,33,908
all the world's a stage,O mundo inteiro é um palco.,All the world's a stage.,1,35,89,142,205,105,1,578
"if the shoe fits, wear it","Se o sapato serve, use-o.
","If the shoe fits, wear it.",1,15,77,16,238,490,112,949
They have three children.,Eles têm três filhos.,They have three children.,1,1,3,128,2,41,1,177
She is preparing for a job interview.,Ela está se preparando para uma entrevista de emprego.,She is preparing for a job interview.,1,1,3,113,36,227,1,382
They had a barbecue in the backyard.,Eles fizeram um churrasco no quintal.,They had a barbecue in the backyard.,1,1,3,131,90,179,1,406
bite the bullet,"Enfrentar a situação com coragem.
",Face the situation with courage.,44,52,411,628,518,311,94,2058
They went hiking in the mountains.,Eles foram fazer trilha nas montanhas.,They went hiking in the mountains.,1,1,3,201,87,155,1,449
keep your chin up,"Mantenha a cabeça erguida.
",Keep your head up.,19,52,207,329,363,244,43,1257
cut from the same cloth,"Do mesmo corte.
",Of the same cut.,35,52,283,473,539,486,165,2033
full plate,Prato cheio,Full plate,1,52,3,270,199,606,166,1297
alive and kicking,Vivo e bem.,I'm alive and well.,33,52,330,543,538,101,124,1721
a place in the sun,"Um lugar ao sol.
",A place in the sun.,1,35,123,169,243,265,1,837
They went to the zoo with the kids.,"Eles foram ao zoológico com as crianças.
",They went to the zoo with the children.,9,8,10,317,233,94,1,672
I took a photo of the beautiful sunset.,Eu tirei uma foto do lindo pôr do sol.,I took a picture of the beautiful sunset.,9,25,7,307,216,313,9,886
bad egg,Oveja negra,Black sheep,53,52,335,612,648,262,296,2258
back to square one,"De volta à estaca zero.
",Back to square one.,1,52,135,96,161,108,1,554
break the ice,Quebrar o gelo.,Break the ice.,1,52,172,218,335,188,1,967
The train arrived at the station on time.,O trem chegou na estação no horário.,The train arrived at the station on time.,1,1,3,65,49,49,1,169
She took a nap after lunch.,Ela tirou uma soneca depois do almoço.,She took a nap after lunch.,1,1,2,185,27,377,1,594
He is watering the plants.,"Ele está regando as plantas.
",He is watering the plants.,1,1,3,66,138,354,1,564
at the helm,No leme,Let me.,53,52,498,629,587,626,390,2835
The dog is playing outside.,"O cachorro está brincando lá fora.
",The dog is playing outside.,1,1,3,88,83,34,1,211
coming full circle,"Voltando ao ponto de partida.
",Returning to the starting point.,53,52,437,472,505,243,127,1889
hold your horses,"Calma!
",Calm down!,53,52,467,547,572,603,247,2541
as smooth as silk,Liso como seda,Silky smooth,41,52,302,448,420,90,52,1405
a shot in the dark,"Um tiro no escuro.
",A shot in the dark.,1,35,132,35,249,138,1,591
burst at the seams,Transbordando,Overflowing,53,52,354,510,632,488,309,2398
They went to a concert last night.,Eles foram a um show ontem à noite.,They went to a show last night.,10,36,29,379,289,206,43,992
cat got your tongue,O gato comeu sua língua?,Did the cat eat your tongue?,29,52,277,561,441,111,32,1503
They are having a discussion in the classroom.,Eles estão tendo uma discussão na sala de aula.,They are having a discussion in the classroom.,1,1,3,137,53,123,1,319
behind the eight ball,"Em apuros, numa situação difícil.","In trouble, in a difficult situation.",53,52,446,653,653,412,378,2647
She is painting a picture on the canvas.,"Ela está pintando um quadro em tela.
",She is painting a picture on canvas.,3,17,48,286,206,287,1,848
against the grain,Contra a corrente.,Against the current.,25,52,287,554,444,360,161,1883
She is typing on her computer.,"Ela está digitando no computador dela.
",She is typing on her computer.,1,1,2,28,28,153,1,214
left out in the cold,"Deixado de lado.
",Set aside.,53,52,390,503,656,321,198,2173
don't judge a book by its cover,"Não julgue um livro pela capa.
",Don't judge a book by its cover.,1,15,55,25,181,4,1,282
bend over backward,"Fazer de tudo, se desdobrar, fazer o que for preciso.","Go the extra mile, do whatever it takes.",53,52,439,596,686,628,335,2789
back to the grind,De volta à labuta,Back to work,30,52,247,433,424,573,153,1912
let sleeping dogs lie,"Não perturbe quem está em paz.
",Let sleeping dogs lie.,1,52,128,275,358,658,88,1560
a snowball's chance in hell,"Uma chance em um milhão.
",A one in a million chance.,41,52,356,631,537,13,243,1873
fighting a losing battle,Lutando uma batalha perdida,Fighting a losing battle,1,52,5,115,255,426,61,915
a fish out of water,Um peixe fora d'água,A fish out of water,1,18,3,61,166,87,1,337
hit the ground running,Começar com tudo,Start with everything,53,52,430,646,598,366,114,2259
heart of stone,Coração de pedra,Heart of stone,1,52,3,260,245,128,1,690
He took a walk in the park.,Ele deu uma volta no parque.,He walked around the park.,33,52,202,400,397,338,43,1465
They are enjoying a cup of coffee together.,Eles estão aproveitando uma xícara de café juntos.,They are enjoying a cup of coffee together.,1,1,4,99,91,190,1,387
I made a cup of tea for myself.,"Eu fiz uma xícara de chá para mim.
",I made myself a cup of tea.,16,45,74,390,242,54,1,822
cooking up a storm,"Cozinhando que nem louco(a) / Cozinhando sem parar.
",Cooking like a madman/madwoman / Cooking non-stop,41,52,370,618,616,385,263,2345
fall through the cracks,"Cair no esquecimento.
",To fade into oblivion.,53,52,391,470,649,546,184,2345
bend over backwards,"Fazer sacrifícios enormes / Se desdobrar em esforços / Virar o mundo de cabeça para baixo.
",Go to extraordinary lengths.,53,52,385,575,682,685,373,2805
dance with the devil,Dance com o diabo.,Dance with the devil.,1,52,137,259,322,548,17,1336
dark horse,Cavalinho preto,Black pony,53,52,267,461,541,661,221,2256
She enjoys walking in the park.,"Ela gosta de caminhar no parque.
",She likes to walk in the park.,28,48,95,345,273,140,1,930
go the extra mile,Fazer um esforço a mais.,Go the extra mile.,1,52,152,19,190,319,1,734
He is looking out the window at the rain.,Ele está olhando pela janela para a chuva.,He is looking out the window at the rain.,1,1,3,194,102,275,1,577
feeling under the weather,Não me sentindo muito bem.,I'm not feeling very well.,47,52,479,515,557,346,126,2122
bridge the gap,Superar a diferença,Bridge the gap,1,52,3,183,333,373,1,946
clear as crystal,"Claro como água.
",Clear as water.,25,52,257,520,310,69,28,1261
actions speak louder than words,"As ações falam mais alto que as palavras.
",Actions speak louder than words.,1,35,109,32,153,26,1,357
cutting corners,"Cortando custos.
",Cutting costs.,33,52,322,514,509,356,142,1928
cost an arm and a leg,Custar os olhos da cara.,Cost an arm and a leg.,1,23,80,29,347,683,176,1339
a far cry,"Um abismo, uma distância enorme, completamente diferente.
","An abyss, a vast distance, completely different.",47,52,417,656,561,396,385,2514
carry the torch,Carregar a tocha,Carry the torch,1,52,3,233,356,519,67,1231
chew the fat,Bater um papo,Have a chat,53,52,392,648,610,422,267,2444
at a snail's pace,"Num ritmo de lesma.
",At a snail's pace.,1,52,87,173,321,192,31,857
He is taking a nap on the couch.,Ele está tirando uma soneca no sofá.,He's dozing off on the sofa.,38,52,199,369,448,391,110,1607
dressed to kill,Vestido para matar.,Dressed to kill.,1,52,166,114,226,353,1,913
all in your head,Tudo na sua cabeça.,It's all in your head.,15,35,229,318,303,18,1,919
He is writing a story for school.,Ele está escrevendo uma história para a escola.,He is writing a story for school.,1,1,3,74,62,303,1,445
She painted a picture of a landscape.,Ela pintou um quadro de uma paisagem.,She painted a picture of a landscape.,1,1,3,225,65,228,1,524
banging your head against a brick wall,Bater a cabeça na parede.,To bang your head against a wall.,22,48,192,399,387,112,75,1235
She is visiting her grandmother in the hospital.,Ela está visitando sua avó no hospital.,She is visiting her grandmother in the hospital.,1,1,3,125,136,141,1,408
She had a meeting with her boss.,Ela teve uma reunião com seu chefe.,She had a meeting with her boss.,1,1,3,219,134,126,1,485
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,1,1,3,24,143,220,1,393
She took the train to the city.,Ela pegou o trem para a cidade.,She took the train to the city.,1,1,3,133,139,45,1,323
break a leg,Boa sorte!,Good luck!,53,52,501,677,621,293,137,2334
They are taking pictures in front of the monument.,Eles estão tirando fotos em frente ao monumento.,They are taking pictures in front of the monument.,1,1,3,140,37,204,1,387
They went for a walk in the park.,"Eles foram passear no parque.
",They went for a walk in the park.,1,1,3,176,35,121,1,338
below the belt,Pé atrás,Cautious,53,52,444,651,659,618,339,2816
caught red-handed,Flagrado em flagrante,Caught red-handed,1,52,4,4,276,568,206,1111
make a mountain out of a molehill,"Fazer tempestade em copo d'água.
",To make a mountain out of a molehill.,3,10,119,312,323,666,305,1738
burning bridges,Queimar pontes,Burn bridges,33,52,203,344,421,37,43,1133
burn a hole in your pocket,"Fazer falta, gastar rápido demais.","To be missed, to spend too quickly.",53,52,470,642,689,621,380,2907
He is waiting for the bus.,Ele está esperando o ônibus.,He is waiting for the bus.,1,1,3,119,124,378,1,627
better safe than sorry,"Mais vale prevenir do que remediar.
",Prevention is better than cure.,35,52,318,553,481,290,49,1778
burnt to a crisp,Carbonizado.,Charred.,53,52,366,430,643,615,257,2416
They are doing laundry in the basement.,Eles estão lavando roupa no porão.,They are washing clothes in the basement.,22,44,92,381,330,67,1,937
as light as a feather,Leve como uma pena.,Light as a feather.,7,52,231,320,443,390,143,1586
as fit as a fiddle,Em perfeita forma.,In perfect shape.,53,52,428,506,532,443,147,2161
They are going for a run in the morning.,Eles vão correr de manhã.,They will run in the morning.,24,43,213,413,433,393,54,1573
adding insult to injury,"A gota d'água.
",The straw that broke the camel's back.,53,52,440,665,690,689,395,2984
apple of discord,Maçã da discórdia,Apple of discord,1,52,3,217,285,641,158,1357
broken dreams,Sonhos desfeitos,Shattered dreams,33,52,50,254,407,189,43,1028
bitten by the bug,Picado pelo bichinho.,Bitten by the bug.,1,52,158,214,453,612,71,1561
blown away,Impressionado(a)/Chocado(a)/De boca aberta/Sem palavras,Speechless.,53,52,445,484,523,580,356,2493
