indice,dataset,tipo_label,ingles_original,melhor_trad,melhor_modelo,melhor_prompt,outro_modelo,outro_prompt,outra_trad,parascore
190,manual_data,literais,She is watching the sunset from the balcony.,Ela contempla o crepúsculo do dia a partir do vão da janela.,gemma3,prompt4,gemma3,prompt2,Ela está observando o pôr do sol da varanda.,0.9388
190,manual_data,literais,She is watching the sunset from the balcony.,Ela contempla o crepúsculo do dia a partir do vão da janela.,gemma3,prompt4,gemmaX,sem_prompt,Ela está vendo o pôr do sol da varanda.,0.9309
193,manual_data,literais,He is playing the guitar in the living room.,Ele dedilha o violão na sala.,gemma3,prompt4,gpt,prompt2,Ele está tocando violão na sala de estar.,0.9317
193,manual_data,literais,He is playing the guitar in the living room.,Ele dedilha o violão na sala.,gemma3,prompt4,gpt,prompt4,Ele está dedilhando a guitarra na sala de estar.,0.9317
193,manual_data,literais,He is playing the guitar in the living room.,Ele dedilha o violão na sala.,gemma3,prompt4,gemini,prompt2,Ele está tocando guitarra na sala de estar.,0.9159
193,manual_data,literais,He is playing the guitar in the living room.,Ele dedilha o violão na sala.,gemma3,prompt4,gemini,prompt4,Ele está dedilhando a alma da sala.,0.9382
193,manual_data,literais,He is playing the guitar in the living room.,Ele dedilha o violão na sala.,gemma3,prompt4,gemma3,prompt2,Ele está tocando a guitarra na sala de estar.,0.9162
193,manual_data,literais,He is playing the guitar in the living room.,Ele dedilha o violão na sala.,gemma3,prompt4,gemmaX,sem_prompt,Ele está tocando violão na sala de estar.,0.9317
196,manual_data,literais,I went to the beach for vacation.,Deixei-me levar pela orla da alma.,gemma3,prompt4,gpt,prompt2,Eu fui para a praia de férias.,0.9002
196,manual_data,literais,I went to the beach for vacation.,Deixei-me levar pela orla da alma.,gemma3,prompt4,gpt,prompt4,Fui à praia para relaxar.,0.9031
196,manual_data,literais,I went to the beach for vacation.,Deixei-me levar pela orla da alma.,gemma3,prompt4,gemini,prompt2,Eu fui à praia para as férias.,0.8989
196,manual_data,literais,I went to the beach for vacation.,Deixei-me levar pela orla da alma.,gemma3,prompt4,gemini,prompt4,Mergulhei na praia para as férias.,0.8823
196,manual_data,literais,I went to the beach for vacation.,Deixei-me levar pela orla da alma.,gemma3,prompt4,gemma3,prompt2,Eu fui à praia de férias.,0.9001
196,manual_data,literais,I went to the beach for vacation.,Deixei-me levar pela orla da alma.,gemma3,prompt4,gemmaX,sem_prompt,Fui para a praia de férias.,0.9045
203,manual_data,literais,They are making pizza together.,Estão botando a mão na massa juntos.,gemini,prompt4,gpt,prompt2,Eles estão fazendo pizza juntos.,0.9248
203,manual_data,literais,They are making pizza together.,Estão botando a mão na massa juntos.,gemini,prompt4,gpt,prompt4,Eles estão se unindo para criar algo especial.,0.8819
203,manual_data,literais,They are making pizza together.,Estão botando a mão na massa juntos.,gemini,prompt4,gemini,prompt2,Eles estão fazendo pizza juntos.,0.9248
203,manual_data,literais,They are making pizza together.,Estão botando a mão na massa juntos.,gemini,prompt4,gemma3,prompt2,Eles estão fazendo pizza juntos.,0.9248
203,manual_data,literais,They are making pizza together.,Estão botando a mão na massa juntos.,gemini,prompt4,gemma3,prompt4,Estão a moldar um pedaço de alegria juntos.,0.9241
203,manual_data,literais,They are making pizza together.,Estão botando a mão na massa juntos.,gemini,prompt4,gemmaX,sem_prompt,Estão a fazer uma pizza juntos.,0.952
208,manual_data,literais,He called his parents yesterday.,Ele ligou para a base ontem.,gemini,prompt4,gpt,prompt2,Ele chamou os pais dele ontem.,0.9359
208,manual_data,literais,He called his parents yesterday.,Ele ligou para a base ontem.,gemini,prompt4,gpt,prompt4,Ele entrou em contato com os pais ontem.,0.9346
208,manual_data,literais,He called his parents yesterday.,Ele ligou para a base ontem.,gemini,prompt4,gemini,prompt2,Ele ligou para os pais dele ontem.,0.9401
208,manual_data,literais,He called his parents yesterday.,Ele ligou para a base ontem.,gemini,prompt4,gemma3,prompt2,Ele ligou para os pais dele ontem.,0.9401
208,manual_data,literais,He called his parents yesterday.,Ele ligou para a base ontem.,gemini,prompt4,gemma3,prompt4,Ele telefonou para os pais no ontem.,0.9417
208,manual_data,literais,He called his parents yesterday.,Ele ligou para a base ontem.,gemini,prompt4,gemmaX,sem_prompt,Ele ligou para os pais dele ontem.,0.9401
210,manual_data,literais,She danced at the party last night.,Ela se entregou à dança na festa passada.,gemma3,prompt4,gpt,prompt2,Ela dançou na festa na noite passada.,0.9514
210,manual_data,literais,She danced at the party last night.,Ela se entregou à dança na festa passada.,gemma3,prompt4,gpt,prompt4,Ela dançou na festa na noite passada.,0.9514
210,manual_data,literais,She danced at the party last night.,Ela se entregou à dança na festa passada.,gemma3,prompt4,gemini,prompt2,Ela dançou na festa ontem à noite.,0.9378
210,manual_data,literais,She danced at the party last night.,Ela se entregou à dança na festa passada.,gemma3,prompt4,gemini,prompt4,Ela foi a faísca da festa ontem à noite.,0.9064
210,manual_data,literais,She danced at the party last night.,Ela se entregou à dança na festa passada.,gemma3,prompt4,gemma3,prompt2,Ela dançou na festa ontem à noite.,0.9378
210,manual_data,literais,She danced at the party last night.,Ela se entregou à dança na festa passada.,gemma3,prompt4,gemmaX,sem_prompt,Ela dançou na festa ontem à noite.,0.9378
228,manual_data,literais,She is listening to music while cooking.,Ela dança com os sabores enquanto a cozinha se rende.,gemma3,prompt4,gpt,prompt2,Ela está ouvindo música enquanto cozinha.,0.9309
228,manual_data,literais,She is listening to music while cooking.,Ela dança com os sabores enquanto a cozinha se rende.,gemma3,prompt4,gpt,prompt4,Ela está ouvindo música enquanto cozinha.,0.9309
228,manual_data,literais,She is listening to music while cooking.,Ela dança com os sabores enquanto a cozinha se rende.,gemma3,prompt4,gemini,prompt2,Ela está ouvindo música enquanto cozinha.,0.9309
228,manual_data,literais,She is listening to music while cooking.,Ela dança com os sabores enquanto a cozinha se rende.,gemma3,prompt4,gemini,prompt4,Ela tempera a cozinha com melodias.,0.9327
228,manual_data,literais,She is listening to music while cooking.,Ela dança com os sabores enquanto a cozinha se rende.,gemma3,prompt4,gemma3,prompt2,Ela está ouvindo música enquanto cozinha.,0.9309
228,manual_data,literais,She is listening to music while cooking.,Ela dança com os sabores enquanto a cozinha se rende.,gemma3,prompt4,gemmaX,sem_prompt,Ela está ouvindo música enquanto cozinha.,0.9309
244,manual_data,literais,He went fishing with his friends.,Partiu à pesca com a turma.,gemma3,prompt4,gpt,prompt2,Ele foi pescar com os amigos.,0.9416
244,manual_data,literais,He went fishing with his friends.,Partiu à pesca com a turma.,gemma3,prompt4,gpt,prompt4,Ele foi pescar com os amigos.,0.9416
244,manual_data,literais,He went fishing with his friends.,Partiu à pesca com a turma.,gemma3,prompt4,gemini,prompt2,Ele foi pescar com seus amigos.,0.9279
244,manual_data,literais,He went fishing with his friends.,Partiu à pesca com a turma.,gemma3,prompt4,gemini,prompt4,Foi pescar com os amigos.,0.9505
244,manual_data,literais,He went fishing with his friends.,Partiu à pesca com a turma.,gemma3,prompt4,gemma3,prompt2,Ele foi pescar com seus amigos.,0.9279
244,manual_data,literais,He went fishing with his friends.,Partiu à pesca com a turma.,gemma3,prompt4,gemmaX,sem_prompt,Ele foi pescar com seus amigos.,0.9279
254,manual_data,literais,She plays the piano beautifully.,Ela acaricia o piano com alma.,gemini,prompt4,gpt,prompt2,Ela toca piano lindamente.,0.9168
254,manual_data,literais,She plays the piano beautifully.,Ela acaricia o piano com alma.,gemini,prompt4,gpt,prompt4,Ela toca piano com maestria.,0.9264
254,manual_data,literais,She plays the piano beautifully.,Ela acaricia o piano com alma.,gemini,prompt4,gemini,prompt2,Ela toca piano lindamente.,0.9168
254,manual_data,literais,She plays the piano beautifully.,Ela acaricia o piano com alma.,gemini,prompt4,gemma3,prompt2,Ela toca piano lindamente.,0.9168
254,manual_data,literais,She plays the piano beautifully.,Ela acaricia o piano com alma.,gemini,prompt4,gemma3,prompt4,Ela dança com as teclas.,0.898
254,manual_data,literais,She plays the piano beautifully.,Ela acaricia o piano com alma.,gemini,prompt4,gemmaX,sem_prompt,Ela toca piano lindamente.,0.9168
262,manual_data,literais,He is repairing the broken chair.,Ele está consertando os pedaços da vida.,gemini,prompt4,gpt,prompt2,Ele está consertando a cadeira quebrada.,0.9564
262,manual_data,literais,He is repairing the broken chair.,Ele está consertando os pedaços da vida.,gemini,prompt4,gpt,prompt4,Ele está consertando a cadeira quebrada.,0.9564
262,manual_data,literais,He is repairing the broken chair.,Ele está consertando os pedaços da vida.,gemini,prompt4,gemini,prompt2,Ele está consertando a cadeira quebrada.,0.9564
262,manual_data,literais,He is repairing the broken chair.,Ele está consertando os pedaços da vida.,gemini,prompt4,gemma3,prompt2,Ele está consertando a cadeira quebrada.,0.9564
262,manual_data,literais,He is repairing the broken chair.,Ele está consertando os pedaços da vida.,gemini,prompt4,gemma3,prompt4,Ele está remendando a cadeira rachada.,0.9269
262,manual_data,literais,He is repairing the broken chair.,Ele está consertando os pedaços da vida.,gemini,prompt4,gemmaX,sem_prompt,Ele está consertando a cadeira quebrada.,0.9564
263,manual_data,literais,She is watching a movie at the theater.,Ela se entrega à tela na penumbra do palco.,gemma3,prompt4,gpt,prompt2,Ela está assistindo a um filme no cinema.,0.9114
263,manual_data,literais,She is watching a movie at the theater.,Ela se entrega à tela na penumbra do palco.,gemma3,prompt4,gpt,prompt4,Ela está assistindo a um filme no cinema.,0.9114
263,manual_data,literais,She is watching a movie at the theater.,Ela se entrega à tela na penumbra do palco.,gemma3,prompt4,gemini,prompt2,Ela está assistindo a um filme no cinema.,0.9114
263,manual_data,literais,She is watching a movie at the theater.,Ela se entrega à tela na penumbra do palco.,gemma3,prompt4,gemini,prompt4,Ela está com os olhos grudados na tela.,0.89
263,manual_data,literais,She is watching a movie at the theater.,Ela se entrega à tela na penumbra do palco.,gemma3,prompt4,gemma3,prompt2,Ela está assistindo a um filme no cinema.,0.9114
263,manual_data,literais,She is watching a movie at the theater.,Ela se entrega à tela na penumbra do palco.,gemma3,prompt4,gemmaX,sem_prompt,Ela está assistindo um filme no cinema.,0.9068
273,manual_data,literais,He watched a football match on TV.,Ele acompanhou um espetáculo de embates em uma tela.,gemma3,prompt4,gpt,prompt2,Ele assistiu a uma partida de futebol na TV.,0.9411
273,manual_data,literais,He watched a football match on TV.,Ele acompanhou um espetáculo de embates em uma tela.,gemma3,prompt4,gpt,prompt4,Ele assistiu a um jogo de futebol na TV.,0.9422
273,manual_data,literais,He watched a football match on TV.,Ele acompanhou um espetáculo de embates em uma tela.,gemma3,prompt4,gemini,prompt2,Ele assistiu a uma partida de futebol na TV.,0.9411
273,manual_data,literais,He watched a football match on TV.,Ele acompanhou um espetáculo de embates em uma tela.,gemma3,prompt4,gemini,prompt4,Ele assistiu a um duelo de gigantes na telinha.,0.9296
273,manual_data,literais,He watched a football match on TV.,Ele acompanhou um espetáculo de embates em uma tela.,gemma3,prompt4,gemma3,prompt2,Ele assistiu a uma partida de futebol na TV.,0.9411
273,manual_data,literais,He watched a football match on TV.,Ele acompanhou um espetáculo de embates em uma tela.,gemma3,prompt4,gemmaX,sem_prompt,Ele assistiu a uma partida de futebol na TV.,0.9411
285,manual_data,literais,He is working on his laptop.,Ele está debruçado sobre o teclado.,gemma3,prompt4,gpt,prompt2,Ele está trabalhando em seu laptop.,0.9357
285,manual_data,literais,He is working on his laptop.,Ele está debruçado sobre o teclado.,gemma3,prompt4,gpt,prompt4,Ele está digitando em seu laptop.,0.9225
285,manual_data,literais,He is working on his laptop.,Ele está debruçado sobre o teclado.,gemma3,prompt4,gemini,prompt2,Ele está trabalhando em seu laptop.,0.9357
285,manual_data,literais,He is working on his laptop.,Ele está debruçado sobre o teclado.,gemma3,prompt4,gemini,prompt4,Ele está teclando no seu cérebro.,0.8996
285,manual_data,literais,He is working on his laptop.,Ele está debruçado sobre o teclado.,gemma3,prompt4,gemma3,prompt2,Ele está trabalhando em seu laptop.,0.9357
285,manual_data,literais,He is working on his laptop.,Ele está debruçado sobre o teclado.,gemma3,prompt4,gemmaX,sem_prompt,Ele está trabalhando em seu laptop.,0.9357
288,manual_data,literais,She had a cup of soup for lunch.,Ela almoçou uma caneca de sopa.,gemini,prompt4,gpt,prompt2,Ela teve uma xícara de sopa no almoço.,0.9425
288,manual_data,literais,She had a cup of soup for lunch.,Ela almoçou uma caneca de sopa.,gemini,prompt4,gpt,prompt4,Ela teve um prato de sopa no almoço.,0.9584
288,manual_data,literais,She had a cup of soup for lunch.,Ela almoçou uma caneca de sopa.,gemini,prompt4,gemini,prompt2,Ela comeu uma xícara de sopa no almoço.,0.9459
288,manual_data,literais,She had a cup of soup for lunch.,Ela almoçou uma caneca de sopa.,gemini,prompt4,gemma3,prompt2,Ela tomou uma sopa no almoço.,0.9533
288,manual_data,literais,She had a cup of soup for lunch.,Ela almoçou uma caneca de sopa.,gemini,prompt4,gemma3,prompt4,Ela se fartou de um caldo ao meio-dia.,0.8826
288,manual_data,literais,She had a cup of soup for lunch.,Ela almoçou uma caneca de sopa.,gemini,prompt4,gemmaX,sem_prompt,Ela tomou uma xícara de sopa no almoço.,0.9427
294,manual_data,literais,The sun rises in the east.,A aurora desponta no oriente.,gemma3,prompt4,gpt,prompt2,O sol nasce no leste.,0.8536
294,manual_data,literais,The sun rises in the east.,A aurora desponta no oriente.,gemma3,prompt4,gpt,prompt4,O sol nasce no Oriente.,0.8661
294,manual_data,literais,The sun rises in the east.,A aurora desponta no oriente.,gemma3,prompt4,gemini,prompt2,O sol nasce no leste.,0.8536
294,manual_data,literais,The sun rises in the east.,A aurora desponta no oriente.,gemma3,prompt4,gemini,prompt4,O sol desponta no oriente.,0.9072
294,manual_data,literais,The sun rises in the east.,A aurora desponta no oriente.,gemma3,prompt4,gemma3,prompt2,O sol nasce no leste.,0.8536
294,manual_data,literais,The sun rises in the east.,A aurora desponta no oriente.,gemma3,prompt4,gemmaX,sem_prompt,O sol nasce no leste.,0.8536
300,manual_data,literais,She is walking through the forest.,Ela se aventura pela mata.,gemma3,prompt4,gpt,prompt2,Ela está caminhando pela floresta.,0.8914
300,manual_data,literais,She is walking through the forest.,Ela se aventura pela mata.,gemma3,prompt4,gpt,prompt4,Ela está caminhando pela floresta.,0.8914
300,manual_data,literais,She is walking through the forest.,Ela se aventura pela mata.,gemma3,prompt4,gemini,prompt2,Ela está caminhando pela floresta.,0.8914
300,manual_data,literais,She is walking through the forest.,Ela se aventura pela mata.,gemma3,prompt4,gemini,prompt4,Ela vagueia pela floresta da vida.,0.8979
300,manual_data,literais,She is walking through the forest.,Ela se aventura pela mata.,gemma3,prompt4,gemma3,prompt2,Ela está caminhando pela floresta.,0.8914
300,manual_data,literais,She is walking through the forest.,Ela se aventura pela mata.,gemma3,prompt4,gemmaX,sem_prompt,Ela está andando pela floresta.,0.8983
306,manual_data,literais,She is arranging flowers in a vase.,Ela está lapidando a beleza.,gemini,prompt4,gpt,prompt2,Ela está arrumando flores em um vaso.,0.9277
306,manual_data,literais,She is arranging flowers in a vase.,Ela está lapidando a beleza.,gemini,prompt4,gpt,prompt4,Ela está organizando flores em um vaso.,0.9333
306,manual_data,literais,She is arranging flowers in a vase.,Ela está lapidando a beleza.,gemini,prompt4,gemini,prompt2,Ela está arranjando flores em um vaso.,0.9313
306,manual_data,literais,She is arranging flowers in a vase.,Ela está lapidando a beleza.,gemini,prompt4,gemma3,prompt2,Ela está arranjando flores em um vaso.,0.9313
306,manual_data,literais,She is arranging flowers in a vase.,Ela está lapidando a beleza.,gemini,prompt4,gemma3,prompt4,Ela está tecendo vida em um receptáculo.,0.8945
306,manual_data,literais,She is arranging flowers in a vase.,Ela está lapidando a beleza.,gemini,prompt4,gemmaX,sem_prompt,Ela está organizando flores em um vaso.,0.9333
307,manual_data,literais,They went shopping for new clothes.,Foram às compras para trocar de pele.,gemini,prompt4,gpt,prompt2,Eles foram às compras por roupas novas.,0.9208
307,manual_data,literais,They went shopping for new clothes.,Foram às compras para trocar de pele.,gemini,prompt4,gpt,prompt4,Eles foram às compras por novas roupas.,0.9214
307,manual_data,literais,They went shopping for new clothes.,Foram às compras para trocar de pele.,gemini,prompt4,gemini,prompt2,Eles foram comprar roupas novas.,0.9127
307,manual_data,literais,They went shopping for new clothes.,Foram às compras para trocar de pele.,gemini,prompt4,gemma3,prompt2,Eles foram fazer compras de roupas novas.,0.9179
307,manual_data,literais,They went shopping for new clothes.,Foram às compras para trocar de pele.,gemini,prompt4,gemma3,prompt4,Foram às compras renovar o guarda-roupa.,0.9188
307,manual_data,literais,They went shopping for new clothes.,Foram às compras para trocar de pele.,gemini,prompt4,gemmaX,sem_prompt,Eles foram comprar roupas novas.,0.9127
316,manual_data,literais,He is writing an essay for school.,Ele está botando as tripas no papel.,gemini,prompt4,gpt,prompt2,Ele está escrevendo um ensaio para a escola.,0.9272
316,manual_data,literais,He is writing an essay for school.,Ele está botando as tripas no papel.,gemini,prompt4,gpt,prompt4,Ele está escrevendo uma redação para a escola.,0.9251
316,manual_data,literais,He is writing an essay for school.,Ele está botando as tripas no papel.,gemini,prompt4,gemini,prompt2,Ele está escrevendo uma redação para a escola.,0.9251
316,manual_data,literais,He is writing an essay for school.,Ele está botando as tripas no papel.,gemini,prompt4,gemma3,prompt2,Ele está escrevendo uma redação para a escola.,0.9251
316,manual_data,literais,He is writing an essay for school.,Ele está botando as tripas no papel.,gemini,prompt4,gemma3,prompt4,Ele está tecendo palavras para a escola.,0.9275
316,manual_data,literais,He is writing an essay for school.,Ele está botando as tripas no papel.,gemini,prompt4,gemmaX,sem_prompt,Ele está escrevendo um ensaio para a escola.,0.9272
319,manual_data,literais,He visited his grandmother in the hospital.,Ele foi fazer companhia à avó no corredor da esperança.,gemini,prompt4,gpt,prompt2,Ele visitou sua avó no hospital.,0.9152
319,manual_data,literais,He visited his grandmother in the hospital.,Ele foi fazer companhia à avó no corredor da esperança.,gemini,prompt4,gpt,prompt4,Ele visitou sua avó no hospital.,0.9152
319,manual_data,literais,He visited his grandmother in the hospital.,Ele foi fazer companhia à avó no corredor da esperança.,gemini,prompt4,gemini,prompt2,Ele visitou sua avó no hospital.,0.9152
319,manual_data,literais,He visited his grandmother in the hospital.,Ele foi fazer companhia à avó no corredor da esperança.,gemini,prompt4,gemma3,prompt2,Ele visitou sua avó no hospital.,0.9152
319,manual_data,literais,He visited his grandmother in the hospital.,Ele foi fazer companhia à avó no corredor da esperança.,gemini,prompt4,gemma3,prompt4,Ele foi visitar a avó no leito de doença.,0.9486
319,manual_data,literais,He visited his grandmother in the hospital.,Ele foi fazer companhia à avó no corredor da esperança.,gemini,prompt4,gemmaX,sem_prompt,Ele visitou sua avó no hospital.,0.9152
328,manual_data,literais,He is eating dinner with his family.,Ele está partilhando o pão com os seus.,gemma3,prompt4,gpt,prompt2,Ele está jantando com sua família.,0.9101
328,manual_data,literais,He is eating dinner with his family.,Ele está partilhando o pão com os seus.,gemma3,prompt4,gpt,prompt4,Ele está jantando com sua família.,0.9101
328,manual_data,literais,He is eating dinner with his family.,Ele está partilhando o pão com os seus.,gemma3,prompt4,gemini,prompt2,Ele está jantando com a família dele.,0.9133
328,manual_data,literais,He is eating dinner with his family.,Ele está partilhando o pão com os seus.,gemma3,prompt4,gemini,prompt4,Ele está ceando em família.,0.9065
328,manual_data,literais,He is eating dinner with his family.,Ele está partilhando o pão com os seus.,gemma3,prompt4,gemma3,prompt2,Ele está jantando com sua família.,0.9101
328,manual_data,literais,He is eating dinner with his family.,Ele está partilhando o pão com os seus.,gemma3,prompt4,gemmaX,sem_prompt,Ele está jantando com sua família.,0.9101
332,manual_data,literais,I am playing video games in my room.,Estou navegando em mundos virtuais no meu refúgio.,gemini,prompt4,gpt,prompt2,Estou jogando videogames no meu quarto.,0.9337
332,manual_data,literais,I am playing video games in my room.,Estou navegando em mundos virtuais no meu refúgio.,gemini,prompt4,gpt,prompt4,Estou jogando videogames no meu quarto.,0.9337
332,manual_data,literais,I am playing video games in my room.,Estou navegando em mundos virtuais no meu refúgio.,gemini,prompt4,gemini,prompt2,Estou jogando video games no meu quarto.,0.9332
332,manual_data,literais,I am playing video games in my room.,Estou navegando em mundos virtuais no meu refúgio.,gemini,prompt4,gemma3,prompt2,Estou jogando videogame no meu quarto.,0.9294
332,manual_data,literais,I am playing video games in my room.,Estou navegando em mundos virtuais no meu refúgio.,gemini,prompt4,gemma3,prompt4,Estou me perdendo em pixels no meu quarto.,0.9354
332,manual_data,literais,I am playing video games in my room.,Estou navegando em mundos virtuais no meu refúgio.,gemini,prompt4,gemmaX,sem_prompt,Estou jogando videogame no meu quarto.,0.9294
336,manual_data,literais,He is going to the post office.,Ele vai levar os anseios à agência.,gemma3,prompt4,gpt,prompt2,Ele está indo ao correio.,0.9281
336,manual_data,literais,He is going to the post office.,Ele vai levar os anseios à agência.,gemma3,prompt4,gpt,prompt4,Ele está indo ao correio.,0.9281
336,manual_data,literais,He is going to the post office.,Ele vai levar os anseios à agência.,gemma3,prompt4,gemini,prompt2,Ele vai aos correios.,0.9526
336,manual_data,literais,He is going to the post office.,Ele vai levar os anseios à agência.,gemma3,prompt4,gemini,prompt4,Ele vai ao correio.,0.9446
336,manual_data,literais,He is going to the post office.,Ele vai levar os anseios à agência.,gemma3,prompt4,gemma3,prompt2,Ele vai para o correio.,0.8933
336,manual_data,literais,He is going to the post office.,Ele vai levar os anseios à agência.,gemma3,prompt4,gemmaX,sem_prompt,Ele está indo para a agência dos correios.,0.9489
339,manual_data,literais,She is playing piano in the evening.,Ela tece melodias ao cair da noite.,gemma3,prompt4,gpt,prompt2,Ela está tocando piano à noite.,0.9266
339,manual_data,literais,She is playing piano in the evening.,Ela tece melodias ao cair da noite.,gemma3,prompt4,gpt,prompt4,Ela está dedilhando piano à luz da lua.,0.8905
339,manual_data,literais,She is playing piano in the evening.,Ela tece melodias ao cair da noite.,gemma3,prompt4,gemini,prompt2,Ela está tocando piano à noite.,0.9266
339,manual_data,literais,She is playing piano in the evening.,Ela tece melodias ao cair da noite.,gemma3,prompt4,gemini,prompt4,Ela despeja a noite no piano.,0.9369
339,manual_data,literais,She is playing piano in the evening.,Ela tece melodias ao cair da noite.,gemma3,prompt4,gemma3,prompt2,Ela está tocando piano à noite.,0.9266
339,manual_data,literais,She is playing piano in the evening.,Ela tece melodias ao cair da noite.,gemma3,prompt4,gemmaX,sem_prompt,Ela está tocando piano à noite.,0.9266
342,manual_data,literais,They cleaned the house on Saturday.,Deixaram a casa brilhando no sábado.,gemma3,prompt4,gpt,prompt2,Eles limparam a casa no sábado.,0.9655
342,manual_data,literais,They cleaned the house on Saturday.,Deixaram a casa brilhando no sábado.,gemma3,prompt4,gpt,prompt4,Eles deram uma geral na casa no sábado.,0.9465
342,manual_data,literais,They cleaned the house on Saturday.,Deixaram a casa brilhando no sábado.,gemma3,prompt4,gemini,prompt2,Eles limparam a casa no sábado.,0.9655
342,manual_data,literais,They cleaned the house on Saturday.,Deixaram a casa brilhando no sábado.,gemma3,prompt4,gemini,prompt4,Eles colocaram a casa nos eixos no sábado.,0.9359
342,manual_data,literais,They cleaned the house on Saturday.,Deixaram a casa brilhando no sábado.,gemma3,prompt4,gemma3,prompt2,Eles limparam a casa no sábado.,0.9655
342,manual_data,literais,They cleaned the house on Saturday.,Deixaram a casa brilhando no sábado.,gemma3,prompt4,gemmaX,sem_prompt,Limparam a casa no sábado.,0.9508
346,manual_data,literais,She played cards with her friends.,Ela passou a tarde se divertindo com as cartas e as amigas.,gemma3,prompt4,gpt,prompt2,Ela jogou cartas com os amigos.,0.9529
346,manual_data,literais,She played cards with her friends.,Ela passou a tarde se divertindo com as cartas e as amigas.,gemma3,prompt4,gpt,prompt4,Ela jogou na sorte com suas amigas.,0.9281
346,manual_data,literais,She played cards with her friends.,Ela passou a tarde se divertindo com as cartas e as amigas.,gemma3,prompt4,gemini,prompt2,Ela jogou cartas com as amigas dela.,0.9563
346,manual_data,literais,She played cards with her friends.,Ela passou a tarde se divertindo com as cartas e as amigas.,gemma3,prompt4,gemini,prompt4,Ela jogou cartas com as amigas.,0.9632
346,manual_data,literais,She played cards with her friends.,Ela passou a tarde se divertindo com as cartas e as amigas.,gemma3,prompt4,gemma3,prompt2,Ela jogou cartas com seus amigos.,0.9439
346,manual_data,literais,She played cards with her friends.,Ela passou a tarde se divertindo com as cartas e as amigas.,gemma3,prompt4,gemmaX,sem_prompt,Ela jogava cartas com seus amigos.,0.9414
352,manual_data,literais,I called my friend last night.,Estiquei o fio da noite até o meu amigo.,gemma3,prompt4,gpt,prompt2,Eu liguei para o meu amigo na noite passada.,0.9327
352,manual_data,literais,I called my friend last night.,Estiquei o fio da noite até o meu amigo.,gemma3,prompt4,gpt,prompt4,Eu liguei para meu amigo ontem à noite.,0.9273
352,manual_data,literais,I called my friend last night.,Estiquei o fio da noite até o meu amigo.,gemma3,prompt4,gemini,prompt2,Liguei para meu amigo ontem à noite.,0.9333
352,manual_data,literais,I called my friend last night.,Estiquei o fio da noite até o meu amigo.,gemma3,prompt4,gemini,prompt4,Liguei para o meu amigo ontem à noite.,0.9391
352,manual_data,literais,I called my friend last night.,Estiquei o fio da noite até o meu amigo.,gemma3,prompt4,gemma3,prompt2,Eu liguei para meu amigo ontem à noite.,0.9273
352,manual_data,literais,I called my friend last night.,Estiquei o fio da noite até o meu amigo.,gemma3,prompt4,gemmaX,sem_prompt,Eu liguei para o meu amigo ontem à noite.,0.9354
354,manual_data,literais,They are attending a concert tonight.,Eles vão se jogar no som hoje à noite.,gemini,prompt4,gpt,prompt2,Eles estão assistindo a um concerto esta noite.,0.932
354,manual_data,literais,They are attending a concert tonight.,Eles vão se jogar no som hoje à noite.,gemini,prompt4,gpt,prompt4,Eles estão indo a um show esta noite.,0.9432
354,manual_data,literais,They are attending a concert tonight.,Eles vão se jogar no som hoje à noite.,gemini,prompt4,gemini,prompt2,Eles estão indo a um show esta noite.,0.9432
354,manual_data,literais,They are attending a concert tonight.,Eles vão se jogar no som hoje à noite.,gemini,prompt4,gemma3,prompt2,Eles estão indo a um show hoje à noite.,0.9565
354,manual_data,literais,They are attending a concert tonight.,Eles vão se jogar no som hoje à noite.,gemini,prompt4,gemma3,prompt4,Eles vão se deixar levar pela melodia esta noite.,0.9275
354,manual_data,literais,They are attending a concert tonight.,Eles vão se jogar no som hoje à noite.,gemini,prompt4,gemmaX,sem_prompt,Eles estão indo para um show hoje à noite.,0.9537
368,manual_data,literais,She visited the art gallery on Sunday.,Ela passeou pelo templo das cores no domingo.,gemma3,prompt4,gpt,prompt2,Ela visitou a galeria de arte no domingo.,0.9532
368,manual_data,literais,She visited the art gallery on Sunday.,Ela passeou pelo templo das cores no domingo.,gemma3,prompt4,gpt,prompt4,Ela visitou a galeria de arte no domingo.,0.9532
368,manual_data,literais,She visited the art gallery on Sunday.,Ela passeou pelo templo das cores no domingo.,gemma3,prompt4,gemini,prompt2,Ela visitou a galeria de arte no domingo.,0.9532
368,manual_data,literais,She visited the art gallery on Sunday.,Ela passeou pelo templo das cores no domingo.,gemma3,prompt4,gemini,prompt4,Ela passeou pelos quadros no domingo.,0.9537
368,manual_data,literais,She visited the art gallery on Sunday.,Ela passeou pelo templo das cores no domingo.,gemma3,prompt4,gemma3,prompt2,Ela visitou a galeria de arte no domingo.,0.9532
368,manual_data,literais,She visited the art gallery on Sunday.,Ela passeou pelo templo das cores no domingo.,gemma3,prompt4,gemmaX,sem_prompt,Ela visitou a galeria de arte no domingo.,0.9532
369,manual_data,literais,They went to a restaurant for dinner.,Foram jantar no ninho da cegonha.,gemini,prompt4,gpt,prompt2,Eles foram a um restaurante para o jantar.,0.8945
369,manual_data,literais,They went to a restaurant for dinner.,Foram jantar no ninho da cegonha.,gemini,prompt4,gpt,prompt4,Eles foram a um restaurante para jantar.,0.8942
