ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
cook up a storm,Cozinhar à toda.,"""Cook at full speed.""",48,54,481,612,671,602,332,2800
dead in the water,Encerrado na água,"""Trapped in the water""",16,54,306,430,451,270,137,1664
bite the big one,Enfrentar o grande desafio.,Face the great challenge.,48,54,459,623,595,389,204,2372
buy a lemon,Compre um limão,Buy a lemon,1,54,1,205,55,11,1,328
get a second wind,ganhar uma segunda vida,to have a second life,36,54,401,660,541,284,161,2137
He is working on his laptop.,Ele está trabalhando no seu laptop.,He is working on his laptop.,1,1,3,142,5,205,1,358
clear as mud,Claro como a lama,Clear as mud.,1,54,166,179,111,407,32,950
different strokes for different folks,"""Different strokes for different folks.""","""Diferentes golpes para diferentes pessoas.""

(Se preferir traduzir a metáfora: ""Cada um tem seu próprio jeito."")
```

""Diferentes golpes para diferentes pessoas.""",60,54,551,648,622,634,395,2964
She had a cup of soup for lunch.,Ela teve uma xícara de sopa para o almoço.,"""She had a bowl of soup for lunch.""",8,38,204,339,355,118,1,1063
cast the first stone,Jogue a primeira pedra.,Throw the first stone.,16,54,252,401,396,4,41,1164
call a spade a spade,Chamar um spade por spade.,Call a spade a spade.,1,33,108,172,364,558,177,1413
a ray of hope,A raio de esperança,Ray of hope,9,54,158,373,252,251,38,1135
They are painting the walls of their house.,Eles estão pintando as paredes da casa deles.,They are painting the walls of their house.,1,1,2,127,90,44,1,266
crash course,curso intensivo,Intensive course,34,54,347,560,443,110,38,1586
The sun rises in the east.,O sol nasce no leste.,The sun rises in the east.,1,1,2,159,44,42,1,250
an arm and a leg,Um braço e uma perna,One arm and one leg,27,54,186,314,438,14,1,1034
breaking the mold,quebrar o molde,Break the mold.,21,54,215,289,212,412,38,1241
caught red-handed,Pegou em flagrante,Caught in the act,46,54,442,549,518,338,181,2128
blood from a stone,extrair sangue de uma pedra,Extract blood from a stone.,6,33,263,480,448,345,125,1700
beyond the pale,Além do limite,Beyond the limit,21,54,315,592,475,395,193,2045
She is walking through the forest.,Ela está caminhando pelo floresta.,She is walking through the forest.,1,1,2,42,65,397,1,509
blood runs thicker than water,O sangue é mais grosso que a água.,"""Blood is thicker than water.""",12,54,243,384,337,7,1,1038
follow your nose,Siga seu nariz.,Follow your nose.,1,54,163,183,145,648,14,1208
hard nut to crack,Casca dura de amêndoa,Hard amaretto shell,46,54,426,700,656,678,359,2919
an ounce of prevention is worth a pound of cure,Uma onça de prevenção vale uma libra de cura.,An ounce of prevention is worth a pound of cure.,1,6,22,175,185,128,1,518
come apart at the seams,"""Desmoronar às costuras.""",Unravel at the seams.,22,54,249,381,499,577,273,2055
She is arranging flowers in a vase.,Ela está arrumando flores em um vaso.,She is arranging flowers in a vase.,1,1,3,46,95,117,1,264
They went shopping for new clothes.,eles foram fazer compras por novas roupas.,They went shopping for new clothes.,1,1,2,87,10,252,1,354
big league,grande liga,Major League,34,54,280,271,327,63,154,1183
She is packing her suitcase for a trip.,Ela está fazendo as malas para a viagem.,She is packing for the trip.,20,54,137,367,399,281,1,1259
She attended a conference last week.,Ela participou de uma conferência na semana passada.,She attended a conference last week.,1,1,2,80,11,287,1,383
all that glitters is not gold,Tudo que brilha não é ouro.,All that glitters is not gold.,1,20,61,5,8,2,30,127
rain on your parade,Chuva na sua festa,Rain on your party,16,54,146,431,427,623,176,1873
as stubborn as a mule,Tão teimoso quanto um burro,As stubborn as a mule.,1,33,92,21,192,554,244,1137
fall on deaf ears,cair em ouvidos surdos,Fall on deaf ears,1,54,2,6,190,585,122,960
She is preparing dinner for the guests.,Ela está preparando o jantar para os hóspedes.,She is preparing dinner for the guests.,1,1,2,118,109,210,1,442
He is writing an essay for school.,Ele está escrevendo um ensaio para a escola.,He is writing an essay for school.,1,1,2,65,71,61,1,202
beating a dead horse,Bater em um cavalo morto,'Beating a dead horse',1,54,191,296,462,637,74,1715
keep your eyes peeled,Mantenha os olhos abertos.,Stay alert.,60,54,457,424,497,370,173,2035
He visited his grandmother in the hospital.,Ele visitou sua avó no hospital.,He visited his grandmother in the hospital.,1,1,2,170,92,178,1,445
caught in the crossfire,"""apanhado na tempestade de disparos"".",Caught in the crossfire.,1,54,94,14,257,483,212,1115
a blessing in disguise,Uma bênção disfarçada,A blessing in disguise,1,54,2,102,155,253,1,568
bending over backwards,dobrando-se para não deixar que a verdade não dê nas vistas.,Bowing to hide the truth.,60,54,489,603,706,652,370,2934
He is drawing in his sketchbook.,Ele está desenhando no seu caderno de esboços.,He is sketching in his notebook.,21,54,180,321,264,350,1,1191
a new lease on life,Novo alívio na vida,New relief in life,36,54,364,471,477,533,180,2115
climbing the ladder,Subindo na escada,Climbing the ladder,1,54,1,95,344,331,6,832
a rolling stone gathers no moss,Uma pedra que rola não pega musgo.,"""A rolling stone gathers no moss.""",1,41,156,259,285,417,101,1260
better half,Parceira.,Partner,60,54,525,665,621,624,405,2954
He is eating dinner with his family.,Ele está jantando com a família.,He is having dinner with his family.,9,24,27,234,186,598,40,1118
in the bag,"""Na mão"".","""In hand.""",40,54,513,585,627,660,398,2877
dead as a doornail, Morto como um prego.,Dead as a nail.,16,54,276,379,467,646,322,2160
She is playing with her children in the garden.,Ela está brincando com seus filhos no jardim.,She is playing with her children in the garden.,1,1,4,166,105,99,1,377
I am playing video games in my room.,Estou jogando videogames no meu quarto.,I am playing video games in my room.,1,1,2,63,20,29,1,117
cut to the chase,Vamos direto ao ponto.,Let's get straight to the point.,42,54,483,507,542,81,72,1781
cut the mustardcross that bridge when you come to it,"Quando chegar a hora, enfrente o desafio.","When the time comes, face the challenge.",58,54,490,645,624,292,404,2567
She works as a software engineer.,Ela trabalha como engenheira de software.,She works as a software engineer.,1,1,1,158,26,146,1,334
He is going to the post office.,Ele vai ao correio.,He is going to the post office.,1,1,3,47,139,460,4,655
bare your soul,Revelar sua alma.,Reveal your soul.,21,54,251,322,377,575,42,1642
bad blood,Mau sangue,Bad blood,1,54,3,204,142,633,121,1158
She is playing piano in the evening.,Ela está tocando piano à noite.,She is playing the piano at night.,30,54,115,260,298,222,1,980
go down in flames,Descer em chamas,"""Descendo em chamas""",60,54,545,687,479,696,231,2752
get your ducks in a row,Ponha suas coisas em ordem.,Put your things in order.,43,54,445,554,563,138,220,2017
They cleaned the house on Saturday.,Eles limparam a casa no sábado.,They cleaned the house on Saturday.,1,1,1,50,78,143,1,275
at death's door,Porta da morte,Porta da morte,60,54,549,653,575,636,107,2634
cut the mustard,cortar o mustard,Cut the mustard,1,54,2,206,309,410,38,1020
by the book,Litro a litro,Word by word,44,54,541,513,640,536,67,2395
She played cards with her friends.,Ela jogou cartas com seus amigos.,She played cards with her friends.,1,1,1,176,66,217,1,463
an old flame,antiga paixão,Old passion,40,54,325,545,466,60,96,1586
They are reading a novel by the fireplace.,Estão lendo um romance junto à lareira.,They are reading a romance by the fireplace.,8,23,60,365,314,312,216,1298
caught between a rock and a hard place, entre um penhasco e uma parede,Between a rock and a wall,20,47,262,522,487,516,261,2115
a sinking ship,um navio que afunda,"A phrase translated is: ""A sinking ship"".",27,54,357,532,596,684,369,2619
drive me up the wall,Me dá nos nervos,It gets on my nerves.,60,54,524,541,641,496,236,2552
I called my friend last night.,Chamei meu amigo ontem à noite.,I called my friend last night.,1,1,2,129,42,103,1,279
burn the candle at both ends,Acender a vela em ambos os extremos,"""Light the candle at both ends""",10,32,206,485,317,310,38,1398
They are attending a concert tonight.,Eles estão assistindo a um concerto hoje à noite.,They are watching a concert tonight.,10,35,45,324,349,233,1,997
bite the bullet,Agüentar a dor,Endure the pain,44,54,399,626,635,376,276,2410
chase your tail,Perseguir o próprio rabo,Chase its tail,21,54,283,515,370,556,219,2018
cool as a cucumber,Frio como uma pepino,Cold as a cucumber,16,54,63,330,411,430,119,1423
don't put all your eggs in one basket,Não coloque todos os ovos na mesma cesta.,Don't put all your eggs in one basket.,1,11,46,8,166,214,1,447
black as coal,preto como carvão,As black as coal,9,54,151,198,76,421,51,960
ants in your pants,Formigas na sua calça,Ants in your pants,1,54,4,168,325,674,171,1397
don't bite the hand that feeds you,Não morde a mão que te alimenta.,"""Don't bite the hand that feeds you.""",1,32,121,197,321,50,1,723
live to fight another day,Viver para lutar outro dia.,"""Live to fight another day.""",1,50,196,229,267,363,68,1174
cat's meow,O'meow' do gato,The meow of a cat.,48,54,359,395,527,449,69,1901
by the book,"A seguir:

'À letra'",To follow.,60,54,503,655,630,707,400,3009
by the skin of your teeth,De bico,"""With the beak.""",50,54,465,642,703,668,406,2988
busy as a bee,Ocupado como uma abelha.,Busy as a bee.,1,54,127,149,367,491,144,1333
calm before the storm,A calma antes da tempestade,The calm before the storm,6,16,82,275,136,324,38,877
She visited the art gallery on Sunday.,Ela visitou a galeria de arte no domingo.,She visited the art gallery on Sunday.,1,1,2,99,86,64,1,254
They went to a restaurant for dinner.,Fizeram uma refeição em um restaurante.,They had a meal at a restaurant.,38,54,178,396,361,262,10,1299
all thumbs,todas as mãos,All hands,34,54,289,446,604,303,250,1980
She is dancing to the music.,Ela está dançando ao som da música.,She is dancing to the sound of the music.,13,33,81,226,270,325,1,949
bend the rules,dobrar as regras,Break the rules,21,54,113,351,333,381,218,1471
bring to the table,Traga à mesa,Bring to the table,1,54,4,13,193,627,120,1012
crash and burn,Queda e queima,Burn and scorch,44,54,368,511,553,588,345,2463
They are playing chess at the table.,Eles estão jogando xadrez na mesa.,"""Eles estão jogando xadrez na mesa."" em inglês: ""They are playing chess on the table.""",34,53,396,540,485,385,153,2046
bare bones,estrutura básica,Basic structure,60,54,437,650,608,16,164,1989
an uphill battle,uma batalha árdua,A battle,40,54,269,568,474,677,397,2479
cast a shadow,Projetar uma sombra,To cast a shadow,9,54,147,380,338,532,61,1521
She is watching the stars at night.,She is watching the stars at night. (transliterada),She watches the stars at night.,15,28,77,306,214,644,38,1322
don’t put all your eggs in one basket,Não ponha todos os ovos em uma única cesta.,Don't put all your eggs in one basket.,1,11,122,78,177,272,19,680
face the music,Enfrentar as consequências,Face the consequences,21,54,313,606,482,254,128,1858
She is practicing yoga in the park.,Ela está praticando ioga no parque.,She is practicing yoga in the park.,1,1,2,138,57,20,1,220
He made a sandwich for lunch.,Ele fez um sanduíche para o almoço.,He made a sandwich for lunch.,1,1,2,134,29,167,1,335
hit the books,Estudar os livros,"""Study the books""",21,54,369,600,566,293,97,2000
close shave,Próximo de raspagem de barba.,Close to beard roughing.,44,54,456,535,648,610,354,2701
a leopard can't change its spots,Um leopardo não pode mudar suas manchas.,A leopardo não pode mudar suas manchas.,56,54,532,671,514,713,350,2890
couch potato,lesão de sofá,SoFA Injury,60,54,419,656,702,567,417,2875
She walked to the store.,Ela foi à loja a pé.,She went to the store on foot.,21,54,171,340,380,100,1,1067
like riding a bike,Riding a bike like you used to.,'Bike riding like you used to.',52,54,420,537,538,694,314,2609
They are playing volleyball at the beach.,Estão jogando vôlei na praia.,They're playing volleyball on the beach.,20,54,109,252,219,71,1,726
He is playing soccer with his friends.,Ele está jogando futebol com seus amigos.,He is playing soccer with his friends.,1,1,2,124,37,212,1,378
curiosity killed the cat,Curiosidade matou o gato.,Curiosity killed the cat.,1,54,112,61,273,78,1,580
barking up the wrong tree,Perdendo tempo com a coisa errada.,Losing time with the wrong thing.,43,54,414,647,681,114,287,2240
They are visiting the zoo.,Eles estão visitando o zoológico.,They are visiting the zoo.,1,1,2,15,82,182,1,284
pull the plug,Desligar a tomada,Disconnect the plug,21,54,265,452,343,193,118,1446
beat a hasty retreat,Fugir apressadamente.,Flee hastily,60,54,422,470,660,69,326,2061
I went to the store to buy some bread.,Fui à loja comprar pão.,I went to the store to buy bread.,2,12,8,274,187,67,1,551
butterflies in my stomach,borboletas no meu estômago,Butterflies in my stomach,1,54,2,45,296,334,1,733
come up against a brick wall,Esbarrar-se em uma parede de tijolos,Run into a brick wall.,31,54,267,404,412,441,166,1775
smooth sailing,Navegação tranquila,"""Smooth sailing""",1,54,256,318,401,48,38,1116
She is sending a letter to her friend.,Ela está enviando uma carta para sua amiga.,She is sending a letter to her friend.,1,1,2,57,106,54,1,222
He is checking his email.,Ele está verificando seu e-mail.,He is checking his email.,1,1,2,22,22,155,1,204
an uphill battle,Batalha morro acima,Hill-battled,60,54,480,547,663,640,385,2829
make waves,fazer ondas,Make waves,1,54,3,212,151,534,38,993
bury the hatchet,Enterrar o machado,bury the axe,21,54,308,498,517,635,290,2323
as good as gold,Tão bom quanto o ouro,As good as gold,1,54,2,52,33,168,3,313
She is putting on her shoes.,Ela está calçando os sapatos.,She is putting on her shoes.,1,1,3,23,74,116,1,219
built like a tank,Construído como um tanque,"""Built like a tank""",1,54,200,279,326,104,38,1002
hit the sack,Ir para a cama,Go to bed,60,54,467,672,623,231,384,2491
burst your bubble,Estourar sua bolha.,Bust your bubble,21,54,91,241,211,467,112,1197
He is going for a bike ride.,Ele está indo fazer um passeio de bicicleta.,He is going on a bicycle ride.,20,54,67,265,241,266,1,914
bite the dust,Perdê o fôlego,Lose your breath,60,54,493,579,653,591,386,2816
falling apart at the seams,Desmoronando aos pedaços,Falling apart in pieces,36,54,356,414,426,501,59,1846
They are jogging through the park.,Eles estão correndo pelo parque.,They are running in the park.,21,54,153,364,394,361,1,1348
backseat driver,Motorista de banco de trás,Rear bank driver,40,54,300,501,701,437,336,2369
a blessing in disguise,Um presente em disfarce,A presente is a disguise,36,54,372,663,628,662,297,2712
back against the wall,'De costas contra a parede',Having my back to the wall,27,54,327,445,463,458,141,1915
blue collar,'colar de azul',Blue necklace,34,54,247,581,539,506,55,2016
kill two birds with one stone,Matar dois pássaros com uma só pedra.,Kill two birds with one stone.,1,20,68,48,202,391,1,731
at the drop of a hat,Quando precisar.,'When needed.',60,54,547,644,700,238,408,2651
by a hair's breadth,Por um fio,"""A por um fio""",49,54,552,684,708,551,318,2916
They are planning a trip to Europe.,Eles estão planejando uma viagem à Europa.,They are planning a trip to Europe.,1,1,3,141,30,133,1,310
big picture,visão geral,Overall view,60,54,496,539,506,122,175,1952
beat around the bush,Perdurar a conversa,Maintain the conversation,46,54,482,689,634,500,315,2720
cast in stone,Gravado em pedra,Engraved in stone,21,54,185,371,347,299,57,1334
They went to the supermarket yesterday.,Eles foram ao supermercado ontem.,They went to the supermarket yesterday.,1,1,1,84,64,184,1,336
She cleaned the kitchen after dinner.,Ela limpou a cozinha depois do jantar.,She cleaned the kitchen after dinner.,1,1,2,73,63,120,1,261
He traveled to Paris last year.,Ele foi a Paris no ano passado.,He went to Paris last year.,10,19,21,267,172,241,1,731
face like thunder,Cara como um trovão,"""Like thunder.""",13,54,397,533,456,649,249,2351
I am learning how to cook.,Estou aprendendo a cozinhar.,I am learning to cook.,5,54,38,88,146,79,1,411
She is wearing a red dress.,Ela está usando um vestido vermelho.,She is wearing a red dress.,1,1,2,116,6,151,1,278
come rain or shine,Venha chuva ou sol,"""Come rain or shine""",1,54,181,186,320,414,38,1194
get the ball rolling,"""Pegue a bola rolando""","""Pick up the ball and run with it.""",44,54,377,521,573,656,284,2509
He went to the gym for a workout session.,Ele foi à academia para uma sessão de treino.,He went to the gym for a workout session.,1,1,2,173,84,304,1,566
He is drinking tea in the morning.,Ele bebe chá pela manhã.,He drinks tea in the morning.,15,28,101,316,274,368,1,1103
They enjoyed a family dinner together.,Eles apreciaram um jantar de família juntos.,They appreciated a family dinner together.,10,19,44,407,255,258,1,994
They are playing basketball in the yard.,Eles estão jogando basquete no pátio.,They are playing basketball in the courtyard.,9,13,53,313,196,73,38,695
"blood, sweat, and tears","sangue, suor e lágrimas","Blood, sweat, and tears",1,7,2,146,16,82,1,255
flying high,Voando alto,Flying high,1,54,2,132,128,380,13,710
bring home the bacon,Trazer o bacon para casa.,Bring the bacon home.,16,54,219,300,216,148,38,991
give someone the cold shoulder,Dar alguém o gelo.,Give someone the cold shoulder.,1,33,100,39,279,666,93,1211
bite your tongue,Segure a língua.,Keep your tongue in check.,34,54,433,551,493,515,215,2295
all in a day's work,Feito em um dia de trabalho,Made in a day's work,10,16,164,439,387,349,174,1539
eyes in the back of your head,Olhos nas suas costas,"""Eyes on your back""",42,54,409,520,592,463,234,2314
He ate his breakfast quickly.,Ele tomou o seu café da manhã rapidamente.,He quickly had his breakfast.,27,54,103,360,276,240,38,1098
back on your feet,De volta aos seus pés,Back to his feet,34,54,344,463,386,505,196,1982
"blood, sweat, and tears","sangue, suor e lágrimas.","Blood, sweat, and tears.",1,20,79,97,101,46,1,345
They are driving to the countryside.,Eles estão dirigindo para a zona rural.,They are driving to the rural area.,15,29,135,301,359,181,1,1021
She cooked dinner for her family.,Ela cozinhou o jantar para sua família.,She cooked dinner for her family.,1,1,2,119,38,164,1,326
ace in the hole,Ás no buraco,"""Ace in the hole""",1,54,236,285,374,639,241,1830
hard as nails,Duro como pregos,Hard as nails,1,54,2,10,130,445,29,671
kill two birds with one stone,Acerca de duas coisas com uma só.,"""Two things in one.""",40,54,469,690,685,608,403,2949
black and blue,Preto e azul,"""Black and blue""",1,54,233,258,200,66,1,813
how the cookie crumbles,Como a situação se desenrola.,As a situation unfolds.,60,54,447,634,615,459,357,2626
He played video games all evening.,Ele passou a noite jogando videogames.,He spent the night playing video games.,35,54,225,304,224,197,1,1040
all bark and no bite,Tudo fazer e nada fazer,Everything to do and nothing to do,53,54,453,685,659,605,407,2916
beef up,Reforçar,Strengthen,60,54,527,624,705,495,375,2840
be on cloud nine,Estar no sétimo céu,Being in seventh heaven,60,54,439,583,551,426,325,2438
They traveled to the mountains for vacation.,Fizeram uma viagem para as montanhas de férias.,They went on a holiday trip to the mountains.,34,54,161,325,287,418,7,1286
They went on a road trip last summer.,Fizeram uma viagem de carro no último verão.,"""They made a car trip last summer.""",21,51,246,412,391,453,157,1731
clear the air,Clarear o ar,Clear the air,1,54,1,153,168,539,62,978
cat got your tongue,Não fale bobagens.,Don't talk nonsense.,60,54,515,620,699,77,413,2438
as busy as a bee,Atarefado como uma abelha,Busy as a bee,6,54,172,370,432,597,229,1860
They are visiting their friends in the city.,Eles estão visitando os amigos na cidade.,They are visiting friends in the city.,3,22,39,288,182,289,1,824
come out of your shell,Sai do seu casulo,"""Come out of your shell.""",1,50,211,196,278,383,38,1157
a storm in a teacup,tempestade em uma xícara de chá,"""storm in a teacup""",6,33,193,385,406,219,81,1323
a tower of strength,Uma torre de força,"A phrase translate to English would be: ""A tower of strength"".",32,54,362,526,574,653,342,2543
all's fair in love and war,Tudo é permitido no amor e na guerra,"In love and war, all is permitted.",30,54,355,482,408,144,1,1474
She is doing her hair in front of the mirror.,Ela está se arrumando na frente do espelho.,She is getting ready in front of the mirror.,17,31,136,478,410,177,201,1450
all the world's a stage,"""O mundo todo é um palco.""","""The whole world is a stage.""",21,54,320,389,289,37,1,1111
"if the shoe fits, wear it","Se a sapato serve, use-o.","If the shoe fits, wear it.",1,14,71,17,206,546,98,953
They have three children.,Eles têm três filhos.,They have three children.,1,1,2,103,3,34,1,145
She is preparing for a job interview.,Ela está se preparando para uma entrevista de emprego.,She is preparing for a job interview.,1,1,2,89,32,195,1,321
They had a barbecue in the backyard.,Tiveram um churrasco no quintal.,They had a barbecue in the backyard.,1,1,2,106,97,434,34,675
bite the bullet,Morder a pílula.,Swallow the pill.,44,54,378,607,613,622,210,2528
They went hiking in the mountains.,Eles foram trilhar nas montanhas.,They went to hike in the mountains.,15,42,51,317,239,315,83,1062
keep your chin up,Mantenha a cabeça erguida,Keep your head up.,16,54,224,273,348,179,56,1150
cut from the same cloth,Tradução: 'Cortados da mesma tela',Translated: Cut from the same cloth,5,42,142,422,510,543,254,1918
full plate,Prato cheio,Full plate,1,54,2,210,170,620,202,1259
alive and kicking,Vivo e ativo.,Alive and active.,21,54,317,527,471,149,33,1572
a place in the sun,Um lugar ao sol,A phrase 'Um lugar ao sol' em inglês é 'A place in the sun'.,33,54,371,574,569,583,333,2517
They went to the zoo with the kids.,Eles levaram as crianças ao zoológico.,They took the children to the zoo.,32,54,160,368,301,96,1,1012
I took a photo of the beautiful sunset.,Fiz uma foto do lindo pôr do sol.,I took a photo of the beautiful sunset.,1,1,2,152,108,185,1,450
bad egg,ova azeda,Sour egg,34,54,268,397,528,564,232,2077
back to square one,Voltar ao básico,Return to the basics,48,54,383,528,368,72,1,1454
break the ice,Quebrar o gelo,Break the ice,1,54,2,203,197,186,1,644
The train arrived at the station on time.,O trem chegou na estação no horário.,The train arrived at the station on time.,1,1,2,55,46,41,1,147
She took a nap after lunch.,Ela fez uma soneca depois do almoço.,She took a nap after lunch.,1,1,1,140,19,405,1,568
He is watering the plants.,Ele está regando as plantas.,Ele está regando as plantas.,60,54,526,680,400,701,310,2731
at the helm,Na direção.,"""In direction.""",60,54,537,666,678,632,389,3016
The dog is playing outside.,O cachorro está brincando do lado de fora.,The dog is playing outside.,1,1,2,72,52,102,1,231
coming full circle,Voltando ao ponto de partida.,Going back to the starting point.,60,54,487,506,565,229,131,2032
hold your horses,Segure as rédeas,Hold the reins,44,54,350,484,599,594,221,2346
as smooth as silk,Tanque quanto à seda,"""Tanque like silk""",46,54,432,588,609,704,179,2612
a shot in the dark,Um tiro no escuro,A shot in the dark,1,16,1,92,131,206,1,448
burst at the seams,Estourar aos costados,"""Blow up at the sides""",36,54,351,564,619,664,373,2661
They went to a concert last night.,Eles foram a um show ontem à noite.,They went to a show last night.,9,34,28,345,248,180,38,882
cat got your tongue,O gato comeu sua língua?,The cat ate its tongue?,36,54,412,668,494,360,191,2215
They are having a discussion in the classroom.,Eles estão tendo uma discussão na sala de aula.,They are having a discussion in the classroom.,1,1,2,112,49,113,1,279
behind the eight ball,"""Em maus lençóis""","""In bad sheets""",60,54,498,708,711,686,419,3136
She is painting a picture on the canvas.,Ela está pintando uma pintura na tela.,She is painting a painting on the canvas.,8,23,16,355,265,316,38,1021
against the grain,Contra a maré,"""Against the current""",21,54,374,628,546,553,194,2370
She is typing on her computer.,Ela está digitando no computador dela.,She is typing on her computer.,1,1,1,29,27,187,1,247
left out in the cold,"'Deixado de fora, frio'.","Excluded, cold.",46,54,438,475,679,663,351,2706
don't judge a book by its cover,Não julgue um livro pela capa.,Do not judge a book by its cover.,16,25,149,208,209,6,1,614
bend over backward,dobrar para trás,turn around,60,54,367,502,654,607,319,2563
back to the grind,Volte ao trabalho,Go back to work.,34,54,423,454,424,166,111,1666
let sleeping dogs lie,Deixe os cães dormirem.,Let the dogs sleep.,34,54,287,420,414,39,1,1249
a snowball's chance in hell,Uma chance no inferno de nevar,"""Chance in hell of snowing.""",31,54,360,577,618,687,399,2726
fighting a losing battle,Combater uma batalha perdida.,Fight a lost battle.,34,54,203,349,407,540,75,1662
a fish out of water,Um peixe fora d'água,A fish out of water,1,16,2,51,141,84,1,296
hit the ground running,Começar com tudo.,Start from scratch.,60,54,472,614,588,545,54,2387
heart of stone,Coração de pedra,Heart of stone,1,54,2,201,203,119,1,581
He took a walk in the park.,Ele deu uma volta no parque.,He took a walk in the park.,1,1,2,174,81,237,1,497
They are enjoying a cup of coffee together.,Eles estão saboreando um café juntos.,They are tasting coffee together.,25,54,176,453,366,509,77,1660
I made a cup of tea for myself.,Fiz uma xícara de chá para mim.,I made a cup of tea for myself.,1,1,4,113,35,98,1,253
cooking up a storm,Cozinhando como nunca.,Cooking like never before.,48,54,521,654,631,490,343,2741
fall through the cracks,'cair nas rachaduras',Fall into the cracks,16,54,41,195,384,581,87,1358
bend over backwards,Curvar-se para trás.,To arch backward.,60,54,388,509,637,619,268,2535
dance with the devil,'Dancar com o diabo',Dance with the devil,1,54,2,217,225,541,80,1120
dark horse,Cavalo escuro,Black Horse,34,54,222,428,445,40,1,1224
She enjoys walking in the park.,Ela gosta de passear no parque.,She enjoys walking in the park.,1,1,1,135,24,101,1,264
go the extra mile,Ir além da conta,Go beyond the limit,34,54,390,497,505,580,170,2230
He is looking out the window at the rain.,Ele está olhando pela janela para a chuva.,He is looking out the window at the rain.,1,1,2,145,83,243,1,476
feeling under the weather,Sentindo-se indisposto,Feeling unwell,44,54,407,508,612,242,127,1994
bridge the gap,Ponte a lacuna,Close the gap,21,54,227,432,353,613,138,1838
clear as crystal,Claro como cristalinidade,Clear as crystal.,1,54,170,177,85,201,9,697
actions speak louder than words,As ações falam mais alto que as palavras.,Deeds speak louder than words.,12,33,168,348,191,32,1,785
cutting corners,'Cortar cantos',Cut off,60,54,353,576,579,697,360,2679
cost an arm and a leg,Custar os braços e pernas.,Costs arms and legs.,52,54,323,413,587,683,185,2297
a far cry,Uma vasta distância,A vast distance,44,54,428,565,540,479,335,2445
carry the torch,Trazer a tocha,"""Bring the torch""",21,54,305,423,453,504,209,1969
chew the fat,Conversar sem pressa,Take your time.,60,54,528,679,638,676,274,2909
at a snail's pace,A passo de caracol,"""At a snail's pace""",1,54,152,266,342,400,79,1294
He is taking a nap on the couch.,Ele está dormindo no sofá.,He is sleeping on the sofa.,29,54,150,320,392,86,17,1048
dressed to kill,Aparências mortais.,Mortal Appearances,60,54,516,629,668,330,197,2454
all in your head,Tudo na sua mente.,"""Everything in your mind.""",34,54,366,327,441,455,48,1725
He is writing a story for school.,Ele está escrevendo uma história para a escola.,He is writing a story for school.,1,1,2,64,59,277,1,405
She painted a picture of a landscape.,Ela pintou uma paisagem.,She painted a landscape.,18,54,87,392,292,340,1,1184
banging your head against a brick wall,batendo a cabeça em uma parede de tijolos,Hitting one's head against a wall of bricks,34,54,272,390,460,344,206,1760
She is visiting her grandmother in the hospital.,Ela está visitando sua avó no hospital.,She is visiting her grandmother at the hospital.,8,23,10,236,164,158,1,600
She had a meeting with her boss.,Ela teve uma reunião com o chefe.,She had a meeting with the boss.,9,24,54,256,246,159,1,749
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,1,1,2,25,114,191,1,335
She took the train to the city.,Ela pegou o trem para a cidade.,She took the train to the city.,1,1,2,108,112,35,1,260
break a leg,Boa sorte,Good luck,60,54,546,696,683,425,187,2651
They are taking pictures in front of the monument.,Eles estão tirando fotos na frente do monumento.,They are taking photos in front of the monument.,7,18,6,193,119,207,1,551
They went for a walk in the park.,Foram para um passeio no parque.,Went for a walk in the park.,3,9,155,410,258,302,270,1407
below the belt,Abaixo do cinto,"""Beneath the belt""",21,54,291,391,572,565,110,2004
caught red-handed,Pego com a mão na massa,Get your hands dirty.,60,54,522,596,693,655,392,2972
make a mountain out of a molehill,transformar uma montanha em um montinho de terra,To transform a mountain into a mound of earth,41,54,343,580,504,431,271,2224
burning bridges,Queimar pontes,Burn bridges,34,54,217,290,430,30,38,1093
burn a hole in your pocket,Gastar muito dinheiro,Spend too much money.,60,54,512,552,639,466,355,2638
He is waiting for the bus.,Ele está esperando o ônibus.,He is waiting for the bus.,1,1,2,96,99,378,1,578
better safe than sorry,Melhor prevenir do que remediar,Prevention is better than cure.,36,54,417,605,501,336,38,1987
burnt to a crisp,queimado ao ponto de endurecer,Burned to the point of hardening,52,54,382,457,454,475,252,2126
They are doing laundry in the basement.,Estão lavando roupa no porão.,Are washing clothes in the basement.,26,48,245,418,435,269,312,1753
as light as a feather,tanque como uma pluma,"""as light as a feather""",1,20,188,202,350,473,115,1349
as fit as a fiddle,Estou do tamanho de um fuzil.,I am the size of a rifle.,53,54,444,669,598,278,235,2331
They are going for a run in the morning.,Estão indo para uma corrida pela manhã.,They are going to a morning race.,23,54,250,495,422,448,198,1890
adding insult to injury,Adicionar sal à ferida,"""Adding salt to the wound""",36,54,389,652,661,492,53,2337
apple of discord,Maçã da discordia,Apple of discord,1,54,2,164,220,628,226,1295
broken dreams,sonhos frustrados,frustrated dreams,34,54,228,467,405,218,89,1495
