indice,ingles_original,portugues_traduzido,label,modelo,prompt,score_combinado,xcomet_xl,comet22,kiwi_xl,quartil,origem,parascore
358,don't put all your eggs in one basket,Não coloque todos os seus ovos em uma só cesta.,1,gpt,prompt2,0.9842,0.9961576461791992,0.953973114490509,1.0024851560592651,Q1,parascore,0.95
358,don't put all your eggs in one basket,Não ponha todos os seus ovos num só cesto.,1,gemmaX,sem_prompt,0.9828,1.0,0.9639081358909607,0.9843813180923462,Q1,parascore,0.9309
224,calm before the storm,calma antes da tempestade.,1,gemmaX,sem_prompt,0.9944,1.0,0.9865182638168336,0.9967602491378784,Q1,dataset_final,
224,calm before the storm,a calma antes da tempestade.,1,gpt,prompt2,0.9678,0.9912000298500061,0.9678352475166321,0.9445093870162964,Q1,parascore,0.9231
224,calm before the storm,a calmaria antes da tempestade.,1,gpt,prompt4,0.919,0.9849529266357422,0.9647541642189026,0.807395339012146,Q1,parascore,0.9208
536,dressed to kill,vestida para matar.,1,gpt,prompt2,0.9941,1.0,0.9879860281944276,0.9944289922714232,Q1,dataset_final,
245,as clear as mud,Tão claro quanto barro.,1,gemma3,prompt2,0.9938,1.0,0.9736531376838684,1.0078366994857788,Q1,dataset_final,
398,butterflies in my stomach,borboletas no meu estômago.,1,gpt,prompt2,0.9936,1.0,0.9801831245422364,1.0005950927734375,Q1,dataset_final,
398,butterflies in my stomach,Borboletas no estômago.,1,gemini,prompt2,0.7479,0.9896143674850464,0.838002622127533,0.4161646366119385,Q1,parascore,0.9666
386,a leopard can't change its spots,Um leopardo não pode mudar suas manchas.,1,gpt,prompt2,0.9932,1.0,0.921894073486328,1.057663083076477,Q1,dataset_final,
386,a leopard can't change its spots,Um leopardo não muda suas manchas.,1,gemma3,prompt2,0.9697,0.9972304105758667,0.9224534630775452,0.9894428849220276,Q1,parascore,0.9647
386,a leopard can't change its spots,"""A onça não muda suas manchas.""",1,gemini,prompt2,0.9545,1.0,0.9064932465553284,0.957129716873169,Q1,parascore,0.932
386,a leopard can't change its spots,um tigre não muda suas listras.,1,gpt,prompt4,0.8177,0.9460235834121704,0.6876369118690491,0.8194854855537415,Q1,parascore,0.9297
386,a leopard can't change its spots,A natureza não muda.,1,gemma3,prompt4,0.4823,0.5027331113815308,0.4489136040210724,0.4953486919403076,Q1,parascore,0.9273
466,a storm in a teacup,"Uma tempestade num copo d""água.",1,gemma3,prompt2,0.9931,0.9993736743927002,0.925629198551178,1.0542752742767334,Q1,dataset_final,
466,a storm in a teacup,"tempestade em copo d""água.",1,gpt,prompt4,0.9246,0.9898097515106201,0.9590460658073425,0.825015664100647,Q1,parascore,0.9405
466,a storm in a teacup,"uma tempestade em copo d""água.",1,gpt,prompt2,0.9742,0.9942787885665894,0.960532009601593,0.9678906202316284,Q1,parascore,0.9304
466,a storm in a teacup,uma tempestade num copo de chá.,1,gemmaX,sem_prompt,0.9906,0.9995284080505371,0.9683266282081604,1.003896951675415,Q1,parascore,0.9235
380,don’t put all your eggs in one basket,Não coloque todos os ovos na mesma cesta.,1,gemma3,prompt2,0.9919,1.0,0.9535462856292723,1.0221859216690063,Q1,dataset_final,
380,don’t put all your eggs in one basket,não coloque todos os seus ovos em uma única cesta.,1,gpt,prompt2,0.9825,0.9986559152603149,0.9305201768875122,1.0183970928192139,Q1,parascore,0.9361
441,give someone the cold shoulder,dar a alguém o ombro frio.,1,gemmaX,sem_prompt,0.9913,0.99834406375885,0.9682740569114684,1.007422924041748,Q1,dataset_final,
441,give someone the cold shoulder,dar o ombro frio a alguém.,1,gpt,prompt2,0.9777,0.9780384302139282,0.9133936762809753,1.041732907295227,Q1,parascore,0.9895
46,burn your bridges,queime suas pontes.,1,gemmaX,sem_prompt,0.9901,0.991200029850006,0.9773531556129456,1.0018116235733032,Q1,dataset_final,
347,an old flame,uma antiga paixão.,1,gemmaX,sem_prompt,0.9901,0.99050772190094,0.865745484828949,1.11412250995636,Q1,dataset_final,
347,an old flame,um antigo amor.,1,gpt,prompt2,0.9737,0.9902396202087402,0.8187568783760071,1.1121127605438232,Q1,parascore,0.9592
347,an old flame,Uma paixão antiga.,1,gemma3,prompt4,0.4176,0.7162918448448181,0.426831990480423,0.10963480174541473,Q1,parascore,0.9418
27,change of heart,Mudança de coração.,1,gemini,prompt2,0.9897,0.991200029850006,0.9275705218315125,1.0504688024520874,Q1,dataset_final,
27,change of heart,Mudança de opinião.,1,gemma3,prompt2,0.9431,0.9791113138198853,0.8371210694313049,1.0130082368850708,Q1,parascore,0.9556
125,blessing in disguise,Uma bênção disfarçada.,1,gemma3,prompt2,0.9897,1.0,0.9306445717811584,1.0383386611938477,Q1,dataset_final,
125,blessing in disguise,benção disfarçada.,1,gpt,prompt2,0.9626,1.0,0.9833468794822693,0.9045385122299194,Q1,parascore,0.9562
241,don’t cry over spilled milk,Não chore por leite derramado.,1,gemma3,prompt2,0.9895,1.0,0.9254968166351318,1.04298996925354,Q1,dataset_final,
241,don’t cry over spilled milk,Não adianta chorar sobre o leite derramado.,1,gpt,prompt2,0.9312,1.0,0.8778066635131836,0.9156867265701294,Q1,parascore,0.9478
241,don’t cry over spilled milk,Não chore sobre o leite derramado.,1,gemini,prompt2,0.9852,1.0,0.9242797493934631,1.0313345193862915,Q1,parascore,0.9415
241,don’t cry over spilled milk,Não chores sobre o leite derramado.,1,gemini,prompt4,0.8898,0.9944765567779541,0.9219961166381836,0.7528942823410034,Q1,parascore,0.9363
685,have a heart of stone,Ter um coração de pedra.,1,gemma3,prompt2,0.9891,0.9830069541931152,0.9100934267044068,1.0742372274398804,Q1,dataset_final,
685,have a heart of stone,ter coração de pedra.,1,gpt,prompt4,0.9146,0.9838701486587524,0.9219777584075928,0.8378122448921204,Q1,parascore,0.9292
715,bird's eye view,visão de pássaro.,1,gpt,prompt2,0.9885,0.991200029850006,0.9607680439949036,1.0136783123016355,Q1,dataset_final,
662,carved in stone,Esculpido em pedra.,1,gemini,prompt2,0.9884,1.0,0.9725804924964904,0.9926647543907166,Q1,dataset_final,
662,carved in stone,gravado em pedra.,1,gpt,prompt4,0.9211,1.0,0.9852471947669983,0.7780424356460571,Q1,parascore,0.9523
662,carved in stone,esculpida na pedra.,1,gemmaX,sem_prompt,0.9687,1.0,0.9853557348251343,0.9207863807678223,Q1,parascore,0.9209
83,a slap on the wrist,uma palmada no pulso.,1,gpt,prompt2,0.9869,0.991200029850006,0.968552589416504,1.001012921333313,Q1,dataset_final,
83,a slap on the wrist,Uma palmada na mão.,1,gemini,prompt4,0.9184,0.9840446710586548,0.9232878088951111,0.8478375673294067,Q1,parascore,0.9239
711,darkest before dawn,A noite mais escura antes do amanhecer.,1,gemma3,prompt2,0.9869,0.9888126850128174,0.9064921140670776,1.065359115600586,Q1,dataset_final,
711,darkest before dawn,mais escuro antes do amanhecer.,1,gemmaX,sem_prompt,0.895,1.0,0.8704103231430054,0.8146791458129883,Q1,parascore,0.9504
711,darkest before dawn,A noite mais escura precede o amanhecer.,1,gemini,prompt4,0.9012,0.9822993278503418,0.8623084425926208,0.8590093851089478,Q1,parascore,0.9416
711,darkest before dawn,É sempre mais escuro antes do amanhecer.,1,gpt,prompt4,0.9155,0.9927009344100952,0.8950376510620117,0.8588135838508606,Q1,parascore,0.9299
711,darkest before dawn,A noite mais escura precede a alvorada.,1,gemini,prompt2,0.9487,0.9919975996017456,0.8664653301239014,0.9877802133560181,Q1,parascore,0.9245
286,clear as mud,claro como lama.,1,gpt,prompt2,0.9865,1.0,0.9920006394386292,0.9674288034439088,Q1,dataset_final,
64,cool as a cucumber,Calmo como um pepino.,1,gemini,prompt2,0.986,1.0,0.8974834084510803,1.0605708360671997,Q1,dataset_final,
64,cool as a cucumber,tranquilo como um pepino.,1,gpt,prompt2,0.9531,0.9790489673614502,0.8830870389938354,0.9971051216125488,Q1,parascore,0.9412
64,cool as a cucumber,Calmo como uma pepino.,1,gemma3,prompt2,0.9053,0.9780813455581665,0.7505784630775452,0.9873788952827454,Q1,parascore,0.9335
64,cool as a cucumber,frio como um pepino.,1,gemmaX,sem_prompt,0.9264,0.9879839420318604,0.8421052694320679,0.9490292072296143,Q1,parascore,0.9205
540,banging your head against a brick wall,bater a cabeça contra uma parede de tijolos.,1,gemmaX,sem_prompt,0.986,0.983922839164734,0.9635074138641356,1.0105959177017212,Q1,dataset_final,
540,banging your head against a brick wall,bater a cabeça na parede.,1,gpt,prompt2,0.9394,0.9767090678215027,0.885951578617096,0.9555490016937256,Q1,parascore,0.976
540,banging your head against a brick wall,bater cabeça na parede.,1,gpt,prompt4,0.8796,0.971493124961853,0.9036792516708374,0.7636311650276184,Q1,parascore,0.9553
540,banging your head against a brick wall,Bater a cabeça contra a parede.,1,gemini,prompt2,0.9333,0.9779211282730103,0.8256821632385254,0.9963583946228027,Q1,parascore,0.9495
540,banging your head against a brick wall,Bater com a cabeça em ponto morto.,1,gemini,prompt4,0.8224,0.9629026651382446,0.8020796179771423,0.702260434627533,Q1,parascore,0.9086
102,feast your eyes,Delicie seus olhos.,1,gemini,prompt2,0.9851,0.9640318155288696,0.9715067744255066,1.0196270942687988,Q2,dataset_final,
590,carry a torch,carregar uma tocha.,1,gpt,prompt2,0.9851,1.0,0.9769085049629213,0.9784202575683594,Q2,dataset_final,
590,carry a torch,Guardar uma chama.,1,gemma3,prompt2,0.8613,0.9568524360656738,0.650111734867096,0.9769937992095947,Q2,parascore,0.9084
624,down to earth,Pé no chão.,1,gemini,prompt2,0.9851,0.9879707098007202,0.9547284245491028,1.0124744176864624,Q2,dataset_final,
624,down to earth,Com os pés no chão.,1,gemini,prompt4,0.8959,0.9920854568481445,0.9098487496376038,0.7857004404067993,Q2,parascore,0.9004
638,against the clock,contra o relógio.,1,gemmaX,sem_prompt,0.985,1.0,0.9801246523857116,0.9749637246131896,Q2,dataset_final,
638,against the clock,contra o tempo.,1,gpt,prompt2,0.8614,0.9994697570800781,0.786771833896637,0.7978952527046204,Q2,parascore,0.9076
659,don't cry over spilled milk,Não chore pelo leite derramado.,1,gemini,prompt2,0.985,1.0,0.9299250245094299,1.0250999927520752,Q1,parascore,0.9577
659,don't cry over spilled milk,Não adianta chorar o leite derramado.,1,gemma3,prompt4,0.8656,0.985318660736084,0.9163650870323181,0.6950464844703674,Q1,parascore,0.952
467,a tower of strength,uma torre de força.,1,gemmaX,sem_prompt,0.9844,1.0,0.9861269593238832,0.9671326875686646,Q2,dataset_final,
467,a tower of strength,pilar de força.,1,gpt,prompt4,0.8327,0.9912000298500061,0.7779439687728882,0.7289828062057495,Q2,parascore,0.9696
467,a tower of strength,Uma torre de sustentação.,1,gemini,prompt4,0.8423,0.9941470623016357,0.6715609431266785,0.861186683177948,Q2,parascore,0.9159
251,as free as a bird,Livre como um pássaro.,1,gemmaX,sem_prompt,0.9843,0.9859673380851746,0.9364293217658995,1.0304256677627563,Q2,dataset_final,
186,bury your head in the sand,enterre sua cabeça na areia.,1,gemmaX,sem_prompt,0.9841,1.0,0.9731262922286988,0.979109227657318,Q2,dataset_final,
186,bury your head in the sand,Enterrar a cabeça na areia.,1,gemini,prompt2,0.9408,0.9793250560760498,0.9160762429237366,0.926943302154541,Q2,parascore,0.9216
186,bury your head in the sand,Enfiar a cabeça na areia.,1,gemini,prompt4,0.8811,0.9839983582496643,0.9145469069480896,0.7446789741516113,Q2,parascore,0.905
615,black mark,marca negra.,1,gpt,prompt2,0.9838,1.0,0.9923593401908876,0.958969235420227,Q2,dataset_final,
443,all in a day's work,Tudo em um dia de trabalho.,1,gemini,prompt2,0.9835,0.979732632637024,0.9550060033798218,1.0158008337020874,Q2,dataset_final,
443,all in a day's work,tudo num dia de trabalho.,1,gemmaX,sem_prompt,0.9813,0.9949570894241333,0.9763649106025696,0.9726922512054443,Q2,parascore,0.9321
443,all in a day's work,Faz parte do trabalho.,1,gemma3,prompt2,0.9402,1.0,0.7244656682014465,1.0962464809417725,Q2,parascore,0.9028
272,crack the code,quebrar o código.,1,gemmaX,sem_prompt,0.9832,0.991200029850006,0.9262483716011048,1.0322552919387815,Q2,dataset_final,
272,crack the code,decifrar o código.,1,gpt,prompt2,0.9644,0.9912000298500061,0.9018052220344543,1.0002849102020264,Q2,parascore,0.9425
277,a mountain to climb,Uma montanha para escalar.,1,gemini,prompt2,0.9832,1.0,0.9700852036476136,0.9796159267425536,Q2,dataset_final,
277,a mountain to climb,uma montanha a escalar.,1,gpt,prompt2,0.9561,1.0,0.984765350818634,0.8834425806999207,Q2,parascore,0.9407
696,like a fish to water,Como um peixe na água.,1,gemma3,prompt2,0.983,0.9914244413375854,0.8800850510597229,1.0774067640304563,Q2,dataset_final,
696,like a fish to water,como peixe na água.,1,gpt,prompt2,0.958,0.9957095384597778,0.89088374376297,0.9874249696731567,Q2,parascore,0.9706
696,like a fish to water,como um peixe à água.,1,gemmaX,sem_prompt,0.8451,0.9725569486618042,0.9700301885604858,0.5926454067230225,Q2,parascore,0.9293
236,ball of fire,bola de fogo.,1,gemmaX,sem_prompt,0.9829,0.9963271617889404,0.9831183552742004,0.9692761898040771,Q2,dataset_final,
698,adding fuel to the fire,Acrescentando combustível ao fogo.,1,gemmaX,sem_prompt,0.9829,1.0,0.9419369101524352,1.0068496465682983,Q2,dataset_final,
702,in the same boat,no mesmo barco.,1,gemmaX,sem_prompt,0.982,1.0,0.9854409098625184,0.9606395959854126,Q2,dataset_final,
702,in the same boat,na mesma situação.,1,gpt,prompt2,0.887,0.9726221561431885,0.767095148563385,0.9211353063583374,Q2,parascore,0.9136
182,clean bill of health,Saúde perfeita.,1,gemma3,prompt2,0.9813,0.9701398611068726,0.8263092041015625,1.147528886795044,Q2,dataset_final,
115,ball is in your court,A bola está no seu campo.,1,gemini,prompt2,0.9811,0.9995623826980592,0.9586830735206604,0.9851107597351074,Q2,dataset_final,
115,ball is in your court,A bola está em seu tribunal.,1,gpt,prompt2,0.9245,0.9970401525497437,0.9576517939567566,0.81883704662323,Q2,parascore,0.9848
115,ball is in your court,A bola está com você.,1,gpt,prompt4,0.9247,0.9940018653869629,0.9587573409080505,0.8213158845901489,Q2,parascore,0.9664
115,ball is in your court,A bola está em seu campo.,1,gemini,prompt4,0.915,0.9975337982177734,0.9581864476203918,0.7893238067626953,Q2,parascore,0.9566
439,flying high,Voando alto.,1,gemini,prompt2,0.9811,1.0,0.9677116870880128,0.9755638837814332,Q2,dataset_final,
219,break the mold,quebrar o molde.,1,gemmaX,sem_prompt,0.9808,1.0,0.9664570093154908,0.9758538007736206,Q2,dataset_final,
219,break the mold,Quebrar o padrão.,1,gemma3,prompt4,0.789,0.9626785516738892,0.6994084715843201,0.7047977447509766,Q2,parascore,0.9181
440,bring home the bacon,trazer o pão para casa.,1,gpt,prompt2,0.9808,1.0,0.9823120832443236,0.9601123929023744,Q2,dataset_final,
440,bring home the bacon,trazer para casa o bacon.,1,gemmaX,sem_prompt,0.9421,1.0,0.9490209817886353,0.8771490454673767,Q2,parascore,0.952
440,bring home the bacon,Ganhar o pão de cada dia.,1,gemma3,prompt2,0.7413,0.9323458671569824,0.4491044580936432,0.8425689935684204,Q2,parascore,0.9004
274,climbing the corporate ladder,subindo a escada corporativa.,1,gemmaX,sem_prompt,0.9803,1.0,0.9780483841896056,0.9628823399543762,Q2,dataset_final,
508,let sleeping dogs lie,Deixe os cães dormirem.,1,gemmaX,sem_prompt,0.98,1.0,0.8551791310310364,1.0848571062088013,Q2,dataset_final,
508,let sleeping dogs lie,Deixe os cães deitados.,1,gpt,prompt4,0.83,0.9980175495147705,0.9118531346321106,0.5801703929901123,Q2,parascore,0.9056
508,let sleeping dogs lie,Deixe os cães dormindo deitados.,1,gpt,prompt2,0.8464,0.9703613519668579,0.7723457217216492,0.79658442735672,Q2,parascore,0.9008
324,a new lease on life,uma nova chance na vida.,1,gpt,prompt2,0.9798,1.0,0.8359689116477966,1.1035442352294922,Q2,dataset_final,
324,a new lease on life,Um novo sopro de vida.,1,gemini,prompt4,0.9242,0.9977806806564331,0.9427962899208069,0.8321192264556885,Q2,parascore,0.9184
324,a new lease on life,Uma nova chance.,1,gemini,prompt2,0.9452,0.9822278022766113,0.7459815144538879,1.1075228452682495,Q2,parascore,0.9143
324,a new lease on life,um novo alicerce para a vida.,1,gpt,prompt4,0.8374,0.9986552000045776,0.6916339993476868,0.8217949867248535,Q2,parascore,0.9099
324,a new lease on life,um novo ânimo para a vida.,1,gemmaX,sem_prompt,0.8712,0.9873155951499939,0.6792227625846863,0.9470827579498291,Q2,parascore,0.9073
107,as old as the hills,Tão velho quanto as colinas.,1,gemini,prompt2,0.9797,0.99811851978302,0.976428747177124,0.9645426273345948,Q2,dataset_final,
107,as old as the hills,Antigo como as colinas.,1,gemma3,prompt2,0.9164,0.9980424642562866,0.9619205594062805,0.7892246246337891,Q2,parascore,0.9142
89,add fuel to the fire,acrescentar lenha na fogueira.,1,gpt,prompt2,0.9776,1.0,0.9807090759277344,0.9519938230514526,Q2,dataset_final,
89,add fuel to the fire,Botar mais lenha na fogueira.,1,gemini,prompt4,0.9012,0.96706223487854,0.9185568690299988,0.8178479075431824,Q2,parascore,0.9304
89,add fuel to the fire,Botar lenha na fogueira.,1,gemini,prompt2,0.9497,0.9670246839523315,0.9254373908042908,0.9566190242767334,Q2,parascore,0.9234
89,add fuel to the fire,Atirar lenha na fogueira.,1,gemma3,prompt4,0.8603,0.9964437484741211,0.9406129121780396,0.643796443939209,Q2,parascore,0.9189
366,busy as a bee,ocupado como uma abelha.,1,gpt,prompt2,0.9769,0.9902257919311525,0.9714615941047668,0.9690788984298706,Q2,dataset_final,
366,busy as a bee,Ocupado que nem uma abelha.,1,gemma3,prompt2,0.8247,0.9654995203018188,0.8854008913040161,0.6231915354728699,Q2,parascore,0.9009
178,as easy as shooting fish in a barrel,Tão fácil quanto atirar em peixes num barril.,1,gemini,prompt2,0.9766,0.975937008857727,0.9345024824142456,1.0194443464279177,Q2,dataset_final,
178,as easy as shooting fish in a barrel,Tão fácil como atirar em peixes num barril.,1,gemmaX,sem_prompt,0.9729,0.995893120765686,0.9496726989746094,0.9731383323669434,Q2,parascore,0.9603
178,as easy as shooting fish in a barrel,Tão fácil quanto tirar doce de criança.,1,gemini,prompt4,0.7072,0.7435784339904785,0.6220830082893372,0.7560693025588989,Q2,parascore,0.949
178,as easy as shooting fish in a barrel,Fácil como roubar doces de um bebê.,1,gemma3,prompt2,0.8535,0.9098039865493774,0.6605927348136902,0.9899575710296631,Q2,parascore,0.9041
406,as good as gold,tão bom quanto o ouro.,1,gemmaX,sem_prompt,0.976,0.9845807552337646,0.9889034628868104,0.954563319683075,Q2,dataset_final,
406,as good as gold,tão bom quanto ouro.,1,gpt,prompt2,0.9173,0.9938852787017822,0.9897667765617371,0.7682995200157166,Q2,parascore,0.9459
303,hard nut to crack,um problema difícil de resolver.,1,gemmaX,sem_prompt,0.9757,0.9989962577819824,0.8141130805015564,1.1138821840286257,Q2,dataset_final,
2,let the cat out of the bag,Deixar o gato sair do saco.,1,gpt,prompt2,0.9755,1.0,0.9451289176940918,0.9814143776893616,Q2,dataset_final,
2,let the cat out of the bag,Deixe o gato sair da sacola.,1,gemmaX,sem_prompt,0.9669,1.0,0.9655309319496155,0.9351146221160889,Q2,parascore,0.9156
2,let the cat out of the bag,Revelar o segredo.,1,gemini,prompt2,0.7302,0.8064461350440979,0.5527894496917725,0.8313800096511841,Q2,parascore,0.9097
709,crying over spilled milk,Chorando por causa do leite derramado.,1,gemmaX,sem_prompt,0.9754,0.9972620010375975,0.9556913375854492,0.9733110666275024,Q2,dataset_final,
709,crying over spilled milk,Chorar por leite derramado.,1,gemma3,prompt2,0.8871,0.9735766649246216,0.829461395740509,0.858353853225708,Q2,parascore,0.9416
709,crying over spilled milk,Chorando sobre leite derramado.,1,gpt,prompt4,0.8903,0.9790141582489014,0.9396575093269348,0.752254068851471,Q2,parascore,0.9346
709,crying over spilled milk,Chorar sobre o leite derramado.,1,gemini,prompt2,0.4408,0.7260621786117554,0.7810474038124084,-0.18474537134170532,Q2,parascore,0.9277
29,black as night,preto como a noite.,1,gemmaX,sem_prompt,0.9753,1.0,0.974802315235138,0.9510487914085388,Q2,dataset_final,
29,black as night,negra como a noite.,1,gpt,prompt2,0.9362,0.9946814775466919,0.9940466284751892,0.8197400569915771,Q2,parascore,0.9597
29,black as night,escuro como a noite.,1,gpt,prompt4,0.8887,0.9818158745765686,0.9597980380058289,0.7243509888648987,Q2,parascore,0.9562
29,black as night,Negro como a noite.,1,gemini,prompt2,0.9615,1.0,0.9823983311653137,0.9020784497261047,Q2,parascore,0.9561
395,pull the plug,Desligar o aparelho.,1,gemma3,prompt2,0.9751,1.0,0.7837636470794678,1.141538143157959,Q2,dataset_final,
395,pull the plug,Desligar tudo.,1,gemini,prompt2,0.9619,1.0,0.781741201877594,1.103878140449524,Q2,parascore,0.9516
395,pull the plug,Desligar os aparelhos.,1,gemini,prompt4,0.7301,0.9131036400794983,0.7416829466819763,0.5353727340698242,Q2,parascore,0.9415
395,pull the plug,desconectar a tomada.,1,gpt,prompt2,0.9428,0.9897220134735107,0.8561115860939026,0.9826650023460388,Q2,parascore,0.9321
61,all eyes on you,todos os olhares estão em você.,1,gpt,prompt2,0.9739,1.0,0.932521402835846,0.9891343116760254,Q2,dataset_final,
61,all eyes on you,todos os olhos em você.,1,gemmaX,sem_prompt,0.9564,1.0,0.9848058819770813,0.8845367431640625,Q2,parascore,0.9661
61,all eyes on you,Todos os olhares estão voltados para você.,1,gpt,prompt4,0.9182,0.9967845678329468,0.9391290545463562,0.818572998046875,Q2,parascore,0.9252
61,all eyes on you,Todos os holofotes em você.,1,gemma3,prompt4,0.8684,0.9887521266937256,0.940414309501648,0.6759867668151855,Q2,parascore,0.9224
639,eye of the storm,Olho do furacão.,1,gemini,prompt2,0.9739,1.0,0.9425883889198304,0.979074478149414,Q2,dataset_final,
289,cast the first stone,lançar a primeira pedra.,1,gemmaX,sem_prompt,0.9729,0.991200029850006,0.9353880286216736,0.9921422004699708,Q2,dataset_final,
289,cast the first stone,atirar a primeira pedra.,1,gpt,prompt4,0.8939,0.989374041557312,0.9779373407363892,0.7143527269363403,Q2,parascore,0.9257
640,don't count your chickens before they hatch,Não conte os seus pintinhos antes de eles nascerem.,1,gpt,prompt2,0.9725,1.0,0.9326743483543396,0.9847970008850098,Q2,dataset_final,
640,don't count your chickens before they hatch,Não conte com o ovo antes da galinha sair.,1,gemma3,prompt2,0.8767,0.9968397617340088,0.9363666772842407,0.6967805624008179,Q2,parascore,0.9326
640,don't count your chickens before they hatch,Não conte seus frangos antes que eles nasçam.,1,gemmaX,sem_prompt,0.9145,0.9912000298500061,0.9219667315483093,0.8302251696586609,Q2,parascore,0.9305
640,don't count your chickens before they hatch,Não conte com os ovos no traseiro da galinha.,1,gemini,prompt4,0.7897,0.9752463102340698,0.9308678507804871,0.4630241096019745,Q2,parascore,0.9234
640,don't count your chickens before they hatch,Não conte com o ovo antes da galinha botar.,1,gemma3,prompt4,0.869,0.9819650650024414,0.9372960925102234,0.6876943111419678,Q2,parascore,0.9233
640,don't count your chickens before they hatch,Não conte com o ovo no cu da galinha.,1,gpt,prompt4,0.7369,0.9798766374588013,0.9322783350944519,0.2985483407974243,Q2,parascore,0.9106
101,chasing shadows,perseguindo sombras.,1,gemmaX,sem_prompt,0.9714,0.991200029850006,0.9871227145195008,0.935800313949585,Q2,dataset_final,
418,blue collar,colarinho azul.,1,gpt,prompt2,0.9714,1.0,0.9838992953300476,0.930364191532135,Q2,dataset_final,
296,breaking the mold,quebrando o molde.,1,gemmaX,sem_prompt,0.9703,1.0,0.988343358039856,0.9226897954940796,Q2,dataset_final,
296,breaking the mold,quebrando o padrão.,1,gpt,prompt2,0.9655,1.0,0.9260058999061584,0.9705744981765747,Q2,parascore,0.9869
127,bigger than life,maior que a vida.,1,gpt,prompt2,0.9695,1.0,0.989450991153717,0.9189515709877014,Q2,dataset_final,
127,bigger than life,maior do que a vida.,1,gpt,prompt4,0.9067,0.9949467182159424,0.9409059882164001,0.7843772172927856,Q2,parascore,0.9529
362,live to fight another day,Viva para lutar outro dia.,1,gemmaX,sem_prompt,0.9694,0.9961713552474976,0.9683157801628112,0.943731129169464,Q2,dataset_final,
362,live to fight another day,viver para lutar outro dia.,1,gpt,prompt2,0.9283,0.9854444861412048,0.9276532530784607,0.8717577457427979,Q2,parascore,0.9388
362,live to fight another day,viver para lutar mais um dia.,1,gpt,prompt4,0.92,0.988899827003479,0.9815700650215149,0.7896772623062134,Q2,parascore,0.9266
520,dance with the devil,Dançar com o diabo.,1,gemma3,prompt2,0.9692,0.981807291507721,0.8671702146530151,1.058686375617981,Q2,dataset_final,
520,dance with the devil,dance com o diabo.,1,gpt,prompt2,0.9525,0.9912000298500061,0.9677218198776245,0.8984554409980774,Q2,parascore,0.9486
520,dance with the devil,dança com o diabo.,1,gemmaX,sem_prompt,0.8599,0.9891173243522644,0.9664297103881836,0.6240606904029846,Q2,parascore,0.9342
477,keep your chin up,Mantenha a cabeça erguida.,1,gemma3,prompt2,0.9686,0.991200029850006,0.8921305537223816,1.0225260257720947,Q2,dataset_final,
477,keep your chin up,Levante a cabeça.,1,gpt,prompt4,0.8382,0.9697253704071045,0.7826732993125916,0.7620811462402344,Q2,parascore,0.9352
326,a rolling stone gathers no moss,Uma pedra rolante não acumula musgo.,1,gemmaX,sem_prompt,0.9682,0.9882267713546752,0.9457101225852966,0.9707202911376952,Q2,dataset_final,
326,a rolling stone gathers no moss,Uma pedra que rola não cria musgo.,1,gpt,prompt2,0.9466,0.9870532751083374,0.928908109664917,0.9237730503082275,Q2,parascore,0.9455
326,a rolling stone gathers no moss,Pedra em movimento não junta musgo.,1,gemma3,prompt2,0.9092,0.9819209575653076,0.9240912795066833,0.82170170545578,Q2,parascore,0.9214
326,a rolling stone gathers no moss,Pedra que rola não cria limo.,1,gpt,prompt4,0.841,0.972743034362793,0.9323165416717529,0.6180033087730408,Q2,parascore,0.9072
413,falling apart at the seams,caindo aos pedaços nas costuras.,1,gemmaX,sem_prompt,0.9681,0.993647575378418,0.9811182618141174,0.9295697212219238,Q2,dataset_final,
168,butter wouldn’t melt in their mouth,a manteiga não derreteria na boca deles.,1,gemmaX,sem_prompt,0.9675,0.9940474033355712,0.9168027639389038,0.9916056990623474,Q2,dataset_final,
631,"like father, like son","Assim como pai, assim como filho.",1,gpt,prompt2,0.967,0.991200029850006,0.9430350065231324,0.9667649865150452,Q2,dataset_final,
631,"like father, like son","Tal pai, tal filho.",1,gpt,prompt4,0.9058,0.991039514541626,0.93575519323349,0.7906891703605652,Q2,parascore,0.9519
631,"like father, like son",Filho de pai é filho.,1,gemma3,prompt2,0.7882,0.8123555183410645,0.5177217125892639,1.034393548965454,Q2,parascore,0.923
631,"like father, like son","Como o pai, como o filho.",1,gemmaX,sem_prompt,0.953,1.0,0.8986070156097412,0.9603785872459412,Q2,parascore,0.9217
287,different strokes for different folks,diferentes estilos para diferentes pessoas.,1,gemmaX,sem_prompt,0.9659,1.0,0.8559486269950867,1.041800856590271,Q2,dataset_final,
287,different strokes for different folks,Cores diferentes para pessoas diferentes.,1,gpt,prompt2,0.96,1.0,0.8036430478096008,1.0763071775436401,Q2,parascore,0.9439
417,back against the wall,costas contra a parede.,1,gpt,prompt2,0.9656,0.9909816980361938,0.912676990032196,0.9931182265281676,Q2,dataset_final,
417,back against the wall,com as costas contra a parede.,1,gpt,prompt4,0.8888,0.9917452335357666,0.9767276644706726,0.6978141665458679,Q2,parascore,0.9387
417,back against the wall,de costas contra a parede.,1,gemmaX,sem_prompt,0.7065,0.9783446788787842,0.9799060225486755,0.16123268008232117,Q2,parascore,0.929
