indice,ingles_original,portugues_traduzido,dataset,modelo,prompt,score_combinado,xcomet_xl,comet22,kiwi_xl,quartil
662,carved in stone,"Esculpido em pedra
",manual_data,gemini,prompt2,0.9884,1.0,0.9725804924964905,0.9926647543907166,Q1
670,blind leading the blind,Cego guiando o cego,manual_data,gemmaX,sem_prompt,0.9401,0.9697701930999756,0.9415172934532166,0.909001350402832,Q2
685,have a heart of stone,"Ter um coração de pedra.
",manual_data,gemma3,prompt2,0.9891,0.9830069541931152,0.9100934267044067,1.0742372274398804,Q1
690,"easy come, easy go","Fácil vem, fácil vai.
",manual_data,gemini,prompt2,0.9517,0.9770402908325195,0.9612589478492737,0.9167485237121582,Q2
694,born with a silver spoon,nascido com uma colher de prata,manual_data,gemmaX,sem_prompt,0.9424,0.9980698823928833,0.9729882478713989,0.8559954166412354,Q2
696,like a fish to water,Como um peixe na água.,manual_data,gemma3,prompt2,0.983,0.9914244413375854,0.8800850510597229,1.0774067640304565,Q2
697,change your tune,mude sua melodia,manual_data,gemmaX,sem_prompt,0.9635,1.0,0.990568995475769,0.9000017046928406,Q2
698,adding fuel to the fire,Acrescentando combustível ao fogo,manual_data,gemmaX,sem_prompt,0.9829,1.0,0.9419369101524353,1.0068496465682983,Q2
702,in the same boat,no mesmo barco,manual_data,gemmaX,sem_prompt,0.982,1.0,0.9854409098625183,0.9606395959854126,Q2
703,better late than never,"Antes tarde do que nunca.
",manual_data,gemini,prompt2,1.0231,0.9981635808944702,0.969385027885437,1.1016407012939453,Q1
704,frog in your throat,sapo na sua garganta,manual_data,gemmaX,sem_prompt,0.94,0.9810354709625244,0.9614179134368896,0.8774528503417969,Q2
706,blood is thicker than water,"Sangue é mais espesso que água.
",manual_data,gemini,prompt2,1.0327,1.0,0.9753132462501526,1.122857928276062,Q1
709,crying over spilled milk,Chorando por causa do leite derramado,manual_data,gemmaX,sem_prompt,0.9754,0.9972620010375977,0.9556913375854492,0.9733110666275024,Q2
711,darkest before dawn,"A noite mais escura antes do amanhecer.
",manual_data,gemma3,prompt2,0.9869,0.9888126850128174,0.9064921140670776,1.065359115600586,Q1
715,bird's eye view,visão de pássaro,manual_data,gpt,prompt2,0.9885,0.9912000298500061,0.9607680439949036,1.0136783123016357,Q1
