ingles_original,portugues_traduzido,ingles_traduzido,ROUGE,BLEU,BERTSCORE,BLEURT,COMET22,KIWI-XL,XCOMET-XL,Soma_ranking
breaking the mold,quebrando o padrão,breaking the pattern,23,48,186,501,391,333,1,1483
caught red-handed,pego em flagrante,caught in the act,43,48,315,558,544,401,251,2160
blood from a stone,sangue de pedra,stone blood,41,48,248,541,535,426,231,2070
beyond the pale,fora dos padrões,out of the ordinary,43,48,303,615,619,434,46,2108
She is walking through the forest.,Ela está caminhando pela floresta.,She is walking through the forest.,1,1,3,61,155,379,1,601
blood runs thicker than water,Sangue é mais espesso que água.,Blood is thicker than water.,14,48,126,410,342,52,1,993
follow your nose,siga seu nariz,follow your nose,1,48,3,332,40,589,46,1059
hard nut to crack,noz difícil de descascar,hard nut to crack,1,1,4,144,76,505,107,838
an ounce of prevention is worth a pound of cure,Uma onça de prevenção vale uma libra de cura.,"""An ounce of prevention is worth a pound of cure.""",1,17,131,389,363,176,1,1078
come apart at the seams,desfazer-se pelas costuras,fall apart at the seams,14,14,60,366,379,419,73,1325
She is arranging flowers in a vase.,Ela está arrumando flores em um vaso.,She is arranging flowers in a vase.,1,1,4,65,235,114,1,421
They went shopping for new clothes.,Eles foram às compras por roupas novas.,They went shopping for new clothes.,1,1,3,133,53,227,1,419
big league,grande liga,big league,1,48,4,360,4,162,140,719
She is packing her suitcase for a trip.,Ela está arrumando sua mala para uma viagem.,She is packing her suitcase for a trip.,1,1,3,48,232,185,1,471
She attended a conference last week.,Ela participou de uma conferência na semana passada.,She attended a conference last week.,1,1,3,124,60,309,1,499
all that glitters is not gold,Nem tudo que brilha é ouro.,All that glitters is not gold.,1,20,58,9,57,22,82,249
rain on your parade,tirar o brilho do seu dia,take the shine out of your day,50,48,305,622,618,639,318,2600
as stubborn as a mule,teimoso como uma mula,stubborn as a mule,8,3,164,450,367,407,1,1400
fall on deaf ears,cair em ouvidos surdos,fall on deaf ears,1,1,3,10,179,612,175,981
She is preparing dinner for the guests.,Ela está preparando o jantar para os convidados.,She is preparing dinner for the guests.,1,1,3,177,241,163,1,587
He is writing an essay for school.,Ele está escrevendo um ensaio para a escola.,He is writing an essay for school.,1,1,3,97,178,62,1,343
beating a dead horse,bater em um cavalo morto,"""beating a dead horse""",1,31,159,419,515,633,92,1850
keep your eyes peeled,Fique atento.,Stay alert.,53,48,333,481,540,384,42,1881
He visited his grandmother in the hospital.,Ele visitou sua avó no hospital.,He visited his grandmother in the hospital.,1,1,3,263,229,190,1,688
caught in the crossfire,pegos no fogo cruzado,caught in the crossfire,1,1,3,20,190,508,26,749
a blessing in disguise,uma benção disfarçada,a blessing in disguise,1,1,3,153,69,334,1,562
bending over backwards,se esforçando ao máximo,striving to the fullest,53,48,364,647,675,618,325,2730
He is drawing in his sketchbook.,Ele está desenhando em seu caderno de esboços.,He is drawing in his sketchbook.,1,1,3,143,171,318,1,638
a new lease on life,uma nova chance na vida,a new chance in life,27,48,241,478,484,23,1,1302
climbing the ladder,subindo a escada,climbing the stairs,23,48,141,428,473,262,1,1376
a rolling stone gathers no moss,Uma pedra que rola não cria musgo.,A rolling stone gathers no moss.,1,20,82,254,381,392,86,1216
better half,melhor metade,better half,1,48,5,271,37,525,102,989
He is eating dinner with his family.,Ele está jantando com sua família.,He is having dinner with his family.,12,23,30,349,319,602,17,1352
in the bag,na bolsa,in the bag,1,48,3,280,281,666,266,1545
dead as a doornail,morto como um doorknob,dead as a doorknob,20,48,170,439,545,580,283,2085
She is playing with her children in the garden.,Ela está brincando com os filhos no jardim.,She is playing with the children in the garden.,9,16,74,395,359,214,1,1068
I am playing video games in my room.,Estou jogando videogames no meu quarto.,I'm playing video games in my room.,11,6,34,238,292,27,1,609
cut to the chase,Vá direto ao ponto.,Get straight to the point.,33,48,317,526,548,137,219,1828
cut the mustardcross that bridge when you come to it,cortar a mostarda cruzar essa ponte quando chegar lá,"""Cut the mustard, cross that bridge when you get there.""",27,47,227,523,573,652,220,2269
She works as a software engineer.,Ela trabalha como engenheira de software.,She works as a software engineer.,1,1,2,241,90,150,1,486
He is going to the post office.,Ele está indo ao correio.,He is going to the post office.,1,1,4,70,290,412,3,781
bare your soul,abra sua alma,open your soul,23,48,169,470,421,517,97,1745
bad blood,sangue ruim,bad blood,1,48,3,307,43,498,1,901
She is playing piano in the evening.,Ela está tocando piano à noite.,She is playing piano at night.,26,42,91,368,392,280,1,1200
go down in flames,cair em desgraça,fall from grace,53,48,348,616,653,552,244,2514
get your ducks in a row,Coloque suas coisas em ordem.,Put your things in order.,40,48,322,562,584,140,212,1908
They cleaned the house on Saturday.,Eles limparam a casa no sábado.,They cleaned the house on Saturday.,1,1,2,73,200,145,1,423
at death's door,à porta da morte,on the doorstep of death,46,48,276,475,502,494,1,1842
cut the mustard,dar conta do recado,to manage the task,43,48,334,659,680,591,351,2706
by the book,segundo as regras,according to the rules,43,48,352,603,605,251,226,2128
She played cards with her friends.,Ela jogou cartas com os amigos.,She played cards with her friends.,1,1,2,270,187,219,1,681
an old flame,um antigo amor,an old love,23,48,201,545,494,13,58,1382
They are reading a novel by the fireplace.,Eles estão lendo um romance junto à lareira.,They are reading a novel by the fireplace.,1,1,3,222,221,327,1,776
caught between a rock and a hard place,pegos entre a cruz e a espada,caught between a rock and a hard place,1,1,3,99,287,605,227,1223
a sinking ship,um navio afundando,a sinking ship,1,48,1,66,54,188,1,359
drive me up the wall,me deixar louco,make me crazy,45,48,309,582,624,417,282,2307
I called my friend last night.,Eu liguei para o meu amigo na noite passada.,I called my friend last night.,1,1,3,201,121,38,1,366
burn the candle at both ends,queimar a vela das duas pontas,burn the candle at both ends,1,1,4,205,272,583,74,1140
They are attending a concert tonight.,Eles estão assistindo a um concerto esta noite.,They are watching a concert tonight.,13,33,47,426,439,172,1,1131
bite the bullet,Encarar a situação.,Face the situation.,41,48,345,638,601,235,247,2155
chase your tail,perseguir o próprio rabo,chasing one's own tail,45,48,278,486,524,464,100,1945
cool as a cucumber,tranquilo como um pepino,Cool as a cucumber.,1,48,61,193,434,316,15,1068
don't put all your eggs in one basket,Não coloque todos os seus ovos em uma só cesta.,Don't put all your eggs in one basket.,1,8,49,15,318,269,27,687
black as coal,preto como carvão,black as coal,1,48,2,217,3,393,1,665
ants in your pants,formiga na calça,ant in the pants,31,48,209,515,486,673,239,2201
don't bite the hand that feeds you,Não morda a mão que te alimenta.,"""Don't bite the hand that feeds you.""",1,28,118,301,423,37,46,954
live to fight another day,viver para lutar outro dia,"""Live to fight another day.""",1,45,162,336,383,448,95,1470
cat's meow,o melhor,the best,53,48,409,669,635,155,360,2329
by the book,de acordo com as regras,According to the rules.,43,48,355,594,615,400,176,2231
by the skin of your teeth,por um triz,by a hair's breadth,51,48,318,586,678,628,337,2646
busy as a bee,ocupado como uma abelha,busy as a bee,1,1,3,32,247,338,59,681
calm before the storm,a calma antes da tempestade,the calm before the storm,8,14,79,381,279,369,46,1176
She visited the art gallery on Sunday.,Ela visitou a galeria de arte no domingo.,She visited the art gallery on Sunday.,1,1,3,147,219,65,1,437
They went to a restaurant for dinner.,Eles foram a um restaurante para o jantar.,They went to a restaurant for dinner.,1,1,3,156,148,100,1,410
all thumbs,desajeitado,awkward,53,48,368,675,674,631,362,2811
She is dancing to the music.,Ela está dançando ao som da música.,She is dancing to the sound of the music.,15,31,78,333,398,345,1,1201
bend the rules,flexionar as regras,bend the rules,1,48,4,267,63,637,106,1126
bring to the table,trazer à tona,bring to light,28,48,299,574,599,526,182,2256
crash and burn,quebrar e queimar,break and burn,23,48,193,494,511,385,107,1761
They are playing chess at the table.,Eles estão jogando xadrez na mesa.,They are playing chess at the table.,1,1,3,187,258,47,1,498
bare bones,essencial,essential,53,48,373,656,575,233,224,2162
an uphill battle,uma batalha difícil,a tough battle,41,48,230,533,388,122,44,1406
cast a shadow, projetar uma sombra,to cast a shadow,12,48,138,462,410,518,89,1677
She is watching the stars at night.,Ela está observando as estrelas à noite.,She is watching the stars at night.,1,1,3,82,186,521,1,795
don’t put all your eggs in one basket,não coloque todos os seus ovos em uma única cesta,"""Don't put all your eggs in one basket.""",1,25,168,305,377,239,9,1124
face the music,enfrentar as consequências,face the consequences,23,48,239,609,537,139,144,1739
She is practicing yoga in the park.,Ela está praticando yoga no parque.,She is practicing yoga in the park.,1,1,3,216,135,25,1,382
He made a sandwich for lunch.,Ele fez um sanduíche para o almoço.,He made a sandwich for lunch.,1,1,3,208,99,180,1,493
hit the books,estudar,study,53,48,394,618,629,414,290,2446
close shave,barba feita com cuidado,"""Carefully groomed beard""",53,48,332,517,620,476,273,2319
a leopard can't change its spots,Um leopardo não pode mudar suas manchas.,"""A leopard cannot change its spots.""",19,48,181,376,397,123,1,1145
couch potato,"""batata de sofá""","""couch potato""",1,48,202,456,478,558,123,1866
She walked to the store.,Ela caminhou até a loja.,She walked to the store.,1,1,3,67,231,204,1,508
like riding a bike,como andar de bicicleta,how to ride a bike,33,48,223,561,514,186,46,1611
They are playing volleyball at the beach.,Eles estão jogando vôlei na praia.,They are playing volleyball on the beach.,12,32,10,344,307,50,1,756
He is playing soccer with his friends.,Ele está jogando futebol com seus amigos.,He is playing soccer with his friends.,1,1,3,185,113,226,1,530
curiosity killed the cat,A curiosidade matou o gato.,Curiosity killed the cat.,1,48,107,95,401,63,1,716
barking up the wrong tree,Apontando para a árvore errada.,Pointing at the wrong tree.,27,48,226,492,536,514,230,2073
They are visiting the zoo.,Eles estão visitando o zoológico.,They are visiting the zoo.,1,1,3,24,212,196,1,438
pull the plug,desconectar a tomada,unplug the socket,41,48,256,465,469,312,67,1658
beat a hasty retreat,fugir apressadamente,flee hurriedly,53,48,310,499,637,142,299,1988
I went to the store to buy some bread.,Eu fui à loja para comprar pão.,I went to the store to buy bread.,3,9,11,380,320,24,1,748
butterflies in my stomach,borboletas no meu estômago,butterflies in my stomach,1,1,3,64,109,273,1,452
come up against a brick wall,enfrentar uma barreira intransponível,to face an insurmountable barrier,53,48,321,559,625,372,189,2167
smooth sailing,navegação tranquila,smooth sailing,1,48,5,295,14,32,1,396
She is sending a letter to her friend.,Ela está enviando uma carta para a amiga dela.,She is sending a letter to her friend.,1,1,3,88,255,77,1,426
He is checking his email.,Ele está verificando seu e-mail.,He is checking his email.,1,1,3,33,81,156,1,276
an uphill battle,uma batalha difícil,a tough battle,41,48,230,533,389,122,44,1407
make waves,fazer ondas,make waves,1,48,4,322,39,493,46,953
bury the hatchet,enterrar o machado,bury the hatchet,1,48,4,230,344,627,166,1420
as good as gold,tão bom quanto ouro,as good as gold,1,1,3,75,15,504,39,638
She is putting on her shoes.,Ela está colocando os sapatos.,She is putting on the shoes.,13,33,57,457,393,187,1,1141
built like a tank,construído como um tanque,"""built like a tank""",1,31,167,385,415,91,1,1091
hit the sack,ir dormir,go to sleep,53,48,361,657,660,599,353,2731
burst your bubble,estourar sua bolha,burst your bubble,1,48,2,300,17,500,91,959
He is going for a bike ride.,Ele vai fazer um passeio de bicicleta.,He is going for a bike ride.,1,1,3,83,139,363,1,591
bite the dust,Morder a poeira.,Bite the dust.,1,48,147,291,387,684,217,1775
falling apart at the seams,desmoronando nas costuras,"""falling apart at the seams""",1,20,130,432,455,516,129,1683
They are jogging through the park.,Eles estão correndo pelo parque.,They are running through the park.,13,33,66,405,457,382,1,1357
backseat driver,carona crítica,critical ride,53,48,292,671,693,634,345,2736
a blessing in disguise,uma bênção disfarçada,a blessing in disguise,1,1,3,153,199,294,1,652
back against the wall,costas contra a parede,backs against the wall,20,48,93,253,409,290,48,1161
blue collar,colarinho azul,blue collar,1,48,2,330,56,387,1,825
kill two birds with one stone,Matar dois coelhos com uma cajadada só.,Kill two birds with one stone.,1,20,69,71,357,532,68,1118
at the drop of a hat,a qualquer momento,at any moment,47,48,401,650,651,303,136,2236
by a hair's breadth,por um triz,by a hair's breadth,1,1,3,350,331,628,276,1590
They are planning a trip to Europe.,Eles estão planejando uma viagem para a Europa.,They are planning a trip to Europe.,1,1,4,220,127,148,1,502
big picture,grande imagem,big picture,1,48,3,343,18,357,1,771
beat around the bush,Enrolar.,To wrap up.,53,48,385,654,664,681,341,2826
cast in stone,esculpido em pedra,carved in stone,23,48,135,438,446,349,46,1485
They went to the supermarket yesterday.,Eles foram ao supermercado ontem.,They went to the supermarket yesterday.,1,1,2,129,168,197,1,499
She cleaned the kitchen after dinner.,Ela limpou a cozinha depois do jantar.,She cleaned the kitchen after dinner.,1,1,3,116,167,116,1,405
He traveled to Paris last year.,Ele viajou para Paris no ano passado.,He traveled to Paris last year.,1,1,3,183,66,320,1,575
face like thunder,cara como trovão,"""Face like thunder.""",1,48,203,371,487,566,114,1790
I am learning how to cook.,Estou aprendendo a cozinhar.,I am learning to cook.,6,48,42,135,296,75,1,603
She is wearing a red dress.,Ela está vestindo um vestido vermelho.,She is wearing a red dress.,1,1,3,175,52,157,1,390
come rain or shine,"""Faça sol ou faça chuva.""","""Come rain or shine.""",1,48,180,290,424,560,126,1629
get the ball rolling,dar início à ação,to initiate action,53,48,363,617,643,326,278,2328
He went to the gym for a workout session.,Ele foi à academia para uma sessão de treino.,He went to the gym for a training session.,9,10,14,354,329,340,1,1057
He is drinking tea in the morning.,Ele está bebendo chá de manhã.,He is drinking tea in the morning.,1,1,3,98,202,153,1,459
They enjoyed a family dinner together.,Eles desfrutaram de um jantar em família juntos.,They enjoyed a family dinner together.,1,1,3,169,147,279,1,601
They are playing basketball in the yard.,Eles estão jogando basquete no quintal.,They are playing basketball in the backyard.,12,10,43,359,343,74,46,887
"blood, sweat, and tears","sangue, suor e lágrimas","blood, sweat, and tears",1,1,3,228,20,71,1,325
flying high,voando alto,Soaring high,31,48,119,459,610,549,165,1981
bring home the bacon,trazer o pão para casa,bring home the bacon,1,1,5,93,70,354,1,525
give someone the cold shoulder,dar o ombro frio a alguém,to give someone the cold shoulder,6,4,64,399,407,170,131,1181
bite your tongue,Morda a língua.,Bite your tongue.,1,48,140,288,375,548,188,1588
all in a day's work,tudo em um dia de trabalho,everything in a workday,37,48,255,509,509,249,200,1807
eyes in the back of your head,olhos na nuca,eyes in the back of the head,12,18,136,437,480,572,1,1656
He ate his breakfast quickly.,Ele comeu seu café da manhã rapidamente.,He quickly ate his breakfast.,14,48,19,364,300,471,108,1324
back on your feet,de volta ao seu pé,Back on your feet.,1,48,105,4,253,636,128,1175
"blood, sweat, and tears","sangue, suor e lágrimas","blood, sweat, and tears",1,1,3,228,20,71,1,325
They are driving to the countryside.,Eles estão dirigindo para o interior.,They are driving to the countryside.,1,1,2,199,293,341,1,838
She cooked dinner for her family.,Ela cozinhou o jantar para sua família.,She cooked dinner for her family.,1,1,3,178,114,178,1,476
ace in the hole,trunfo na manga,ace up one's sleeve,46,48,335,608,681,675,342,2735
hard as nails,duro como pregos,hard as nails,1,48,3,16,29,541,43,681
kill two birds with one stone,matar dois coelhos com uma cajadada só,Kill two birds with one stone.,1,20,69,71,371,557,98,1187
black and blue,preto e azul,black and blue,1,48,3,298,1,42,1,394
how the cookie crumbles,como as coisas acontecem,how things happen,43,48,311,613,571,422,168,2176
He played video games all evening.,Ele jogou videogames a noite toda.,He played video games all night long.,19,26,81,452,316,103,1,998
all bark and no bite,só fala e não faz,"""Talks the talk but doesn't walk the walk.""",53,48,339,660,658,638,355,2751
beef up,reforçar,reinforce,53,48,398,601,655,402,257,2414
be on cloud nine,estar nas nuvens,to be on cloud nine,8,14,109,338,414,630,143,1656
They traveled to the mountains for vacation.,Eles viajaram para as montanhas nas férias.,They traveled to the mountains on vacation.,12,23,36,369,312,194,1,947
They went on a road trip last summer.,Eles fizeram uma viagem de carro no verão passado.,They took a road trip last summer.,16,19,32,387,323,241,1,1019
clear the air,esclarecer as coisas,clarify things,53,48,358,513,597,469,105,2143
cat got your tongue,Caiu a sua língua?,"""Did your tongue fall?""",31,48,356,651,598,613,306,2603
as busy as a bee,tanquilo como uma abelha,calm as a bee,24,48,222,535,479,433,249,1990
They are visiting their friends in the city.,Eles estão visitando seus amigos na cidade.,They are visiting their friends in the city.,1,1,3,155,156,173,1,490
come out of your shell,sair da sua concha,come out of your shell,1,1,3,273,130,524,8,940
a storm in a teacup,uma tempestade em copo d'água,a storm in a teacup,1,1,3,302,301,342,37,987
a tower of strength,uma torre de força,a tower of strength,1,1,3,247,38,344,1,635
all's fair in love and war,Tudo vale em amor e guerra.,All is fair in love and war.,12,28,187,357,321,431,21,1357
She is doing her hair in front of the mirror.,Ela está arrumando o cabelo em frente ao espelho.,She is fixing her hair in front of the mirror.,7,7,21,367,417,87,169,1075
all the world's a stage,"""Todo o mundo é um palco.""","""All the world is a stage.""",13,48,218,460,364,48,1,1152
"if the shoe fits, wear it","Se o sapato serve, use-o.","""If the shoe fits, wear it.""",1,28,143,326,378,441,109,1426
They have three children.,Eles têm três filhos.,They have three children.,1,1,3,154,35,34,1,229
She is preparing for a job interview.,Ela está se preparando para uma entrevista de emprego.,She is preparing for a job interview.,1,1,3,138,106,209,1,459
They had a barbecue in the backyard.,Eles fizeram um churrasco no quintal.,They had a barbecue in the backyard.,1,1,3,161,192,167,1,526
bite the bullet,Encarar a realidade.,Face the reality.,41,48,347,648,616,81,34,1815
They went hiking in the mountains.,Eles foram fazer trilha nas montanhas.,They went hiking in the mountains.,1,1,3,233,189,141,1,569
keep your chin up,Mantenha a cabeça erguida.,Keep your head up.,20,48,185,379,441,225,46,1344
cut from the same cloth,cortados do mesmo pano,cut from the same cloth,1,1,3,184,285,489,1,964
full plate,prato cheio,full plate,1,48,3,316,91,608,225,1292
alive and kicking,vivendo e aprontando,living and getting into mischief,45,48,306,567,687,676,340,2669
a place in the sun,um lugar ao sol,a place in the sun,1,1,4,215,105,258,1,585
They went to the zoo with the kids.,Eles foram ao zoológico com as crianças.,They went to the zoo with the children.,11,5,9,365,333,119,1,843
I took a photo of the beautiful sunset.,Eu tirei uma foto do lindo pôr do sol.,I took a picture of the beautiful sunset.,11,22,7,358,324,317,16,1055
bad egg,maçã podre,rotten apple,53,48,243,560,667,665,281,2517
back to square one,de volta à estaca zero,back to square one,1,1,3,248,34,268,1,556
break the ice,quebrar o gelo,break the ice,1,48,3,306,214,289,46,907
The train arrived at the station on time.,O trem chegou à estação na hora certa.,The train arrived at the station on time.,1,1,3,85,145,49,1,285
She took a nap after lunch.,Ela cochilou depois do almoço.,She napped after lunch.,27,48,98,420,427,607,71,1698
He is watering the plants.,Ele está regando as plantas.,He is watering the plants.,1,1,3,86,257,351,1,700
at the helm,no leme,at the helm,1,48,3,1,267,656,260,1236
The dog is playing outside.,O cachorro está brincando do lado de fora.,The dog is playing outside.,1,1,3,115,136,101,1,358
coming full circle,voltando ao ponto de partida,back to square one,53,48,340,606,602,539,204,2392
hold your horses,Calma aí.,Hold on.,37,48,386,600,628,559,308,2566
as smooth as silk,suave como seda,soft as silk,28,48,190,455,328,97,1,1147
a shot in the dark,um tiro no escuro,a shot in the dark,1,1,2,141,137,250,2,534
burst at the seams,estourar nas costuras,bursting at the seams,20,48,29,157,374,511,235,1374
They went to a concert last night.,Eles foram a um show na noite passada.,They went to a show last night.,12,32,31,443,369,222,46,1155
cat got your tongue,O gato comeu sua língua.,The cat got your tongue.,8,31,178,424,453,579,154,1827
They are having a discussion in the classroom.,Eles estão tendo uma discussão na sala de aula.,They are having a discussion in the classroom.,1,1,3,168,132,111,1,417
behind the eight ball,em uma posição difícil,in a difficult position,53,48,369,630,639,377,363,2479
She is painting a picture on the canvas.,Ela está pintando um quadro na tela.,She is painting a picture on the canvas.,1,1,3,110,226,267,1,609
against the grain,contra a corrente,against the current,23,48,275,587,553,571,263,2320
She is typing on her computer.,Ela está digitando no computador dela.,She is typing on her computer.,1,1,2,42,93,202,1,342
left out in the cold,deixado de fora no frio,left out in the cold,1,1,5,76,33,462,1,579
don't judge a book by its cover,Não julgue um livro pela capa.,Don't judge a book by its cover.,1,12,52,40,305,5,1,416
bend over backward,fazer grandes esforços,make great efforts,53,48,379,639,694,463,316,2592
back to the grind,de volta à rotina,back to routine,28,48,220,502,390,174,65,1427
let sleeping dogs lie,Deixe os cães dormindo deitados.,Let the dogs lie down sleeping.,27,48,233,490,528,491,160,1977
a snowball's chance in hell,a chance de um floco de neve no inferno,"""the chance of a snowflake in hell""",32,48,232,512,558,507,211,2100
fighting a losing battle,lutando uma batalha perdida,fighting a lost battle,20,48,45,355,399,410,107,1384
a fish out of water,um peixe fora d'água,A fish out of water.,1,31,86,211,347,64,1,741
hit the ground running,começar com tudo,start with everything,53,48,372,655,634,455,145,2362
heart of stone,coração de pedra,stone heart,37,48,254,528,443,220,83,1613
He took a walk in the park.,Ele deu um passeio no parque.,He took a stroll in the park.,12,32,24,372,340,217,1,998
They are enjoying a cup of coffee together.,Eles estão disfrutando de uma xícara de café juntos.,They are enjoying a cup of coffee together.,1,1,4,123,196,177,1,503
I made a cup of tea for myself.,Eu fiz uma xícara de chá para mim mesmo.,I made myself a cup of tea.,16,41,68,458,348,44,1,976
cooking up a storm,cozinhando muito,cooking a lot,28,48,298,580,529,298,326,2107
fall through the cracks,cair entre os dedos,slip through the fingers,31,48,238,631,593,597,332,2470
bend over backwards,fazer enormes esforços,make great efforts,53,48,377,637,685,488,293,2581
dance with the devil,dance com o diabo,dance with the devil,1,1,3,323,280,424,46,1078
dark horse,cavalo de Tróia,Trojan horse,31,48,265,644,572,31,274,1865
She enjoys walking in the park.,Ela gosta de caminhar no parque.,She likes to walk in the park.,26,44,84,394,355,128,1,1032
go the extra mile,ir além do esperado,go beyond the expected,31,48,330,573,556,451,64,2053
He is looking out the window at the rain.,Ele está olhando pela janela para a chuva.,He is looking out the window at the rain.,1,1,3,227,216,261,1,710
feeling under the weather,sentindo-se mal,feeling unwell,41,48,295,536,580,457,183,2140
bridge the gap,fechar a lacuna,close the gap,23,48,188,491,438,322,47,1557
clear as crystal,claro como cristal,clear as crystal,1,48,2,26,5,223,1,306
actions speak louder than words,Ações falam mais que palavras.,Actions speak louder than words.,1,31,96,43,288,35,1,495
cutting corners,cortar caminhos,cut corners,31,48,122,415,422,644,156,1838
cost an arm and a leg,custar os olhos da cara,cost an arm and a leg,1,1,3,131,265,677,216,1294
a far cry,um abismo distante,a distant abyss,41,48,274,612,579,234,228,2016
carry the torch,carregar a tocha,carry the torch,1,48,2,281,244,439,1,1016
chew the fat,bater papo,chat,53,48,382,652,673,624,359,2791
at a snail's pace,a passo de tartaruga,at a turtle's pace,14,48,102,518,503,278,88,1551
He is taking a nap on the couch.,Ele está cochilando no sofá.,He is napping on the couch.,21,43,71,393,420,395,46,1389
dressed to kill,vestida para matar,dressed to kill,1,48,3,245,26,286,1,610
all in your head,tudo na sua cabeça,Everything in your head.,20,48,194,312,346,130,1,1051
He is writing a story for school.,Ele está escrevendo uma história para a escola.,He is writing a story for school.,1,1,3,96,150,300,1,552
She painted a picture of a landscape.,Ela pintou um quadro de uma paisagem.,She painted a picture of a landscape.,1,1,3,264,154,210,1,634
banging your head against a brick wall,bater a cabeça na parede,bang your head against the wall,26,48,149,453,445,360,141,1622
She is visiting her grandmother in the hospital.,Ela está visitando a avó dela no hospital.,She is visiting her grandmother in the hospital.,1,1,3,152,252,124,1,534
She had a meeting with her boss.,Ela teve uma reunião com seu chefe.,She had a meeting with her boss.,1,1,3,259,254,113,1,632
She is knitting a scarf for winter.,Ela está tricotando um cachecol para o inverno.,She is knitting a scarf for winter.,1,1,3,36,263,207,1,512
She took the train to the city.,Ela pegou o trem para a cidade.,She took the train to the city.,1,1,3,163,259,36,1,464
break a leg,Quebre a perna.,Break a leg.,1,48,148,128,322,553,31,1231
They are taking pictures in front of the monument.,Eles estão tirando fotos em frente ao monumento.,They are taking photos in front of the monument.,9,16,6,299,271,240,1,842
They went for a walk in the park.,Eles foram passear no parque.,They went for a walk in the park.,1,1,3,209,103,80,1,398
below the belt,abaixo da cintura,below the waist,23,48,213,446,569,205,75,1579
caught red-handed,pego com a mão na massa,caught red-handed,1,48,4,6,59,672,279,1069
make a mountain out of a molehill,fazer uma tempestade em copo d'água,make a mountain out of a molehill,1,1,4,56,217,682,303,1264
burning bridges,queimando pontes,burning bridges,1,48,2,310,294,105,1,761
burn a hole in your pocket,queimar um buraco no bolso,burn a hole in one's pocket,19,27,158,398,461,668,198,1929
He is waiting for the bus.,Ele está esperando pelo ônibus.,He is waiting for the bus.,1,1,3,145,205,396,1,752
better safe than sorry,melhor prevenir do que remediar,Better safe than sorry.,1,48,116,3,303,577,77,1125
burnt to a crisp,queimado até ficar crocante,burned until crispy,53,48,285,498,507,529,10,1930
They are doing laundry in the basement.,Eles estão lavando roupa no porão.,They are washing clothes in the basement.,21,40,83,449,405,60,1,1059
as light as a feather,leve como uma pena,Light as a feather,8,48,156,386,492,389,178,1657
as fit as a fiddle,em ótima forma,in great shape,53,48,359,627,595,522,305,2509
They are going for a run in the morning.,Eles vão correr de manhã.,They will run in the morning.,22,39,192,484,510,425,70,1742
adding insult to injury, acrescentar insulto à lesão,add insult to injury,20,48,23,276,373,473,99,1312
apple of discord,maçã da discórdia,apple of discord,1,48,3,256,41,603,201,1153
broken dreams,sonhos quebrados,broken dreams,1,48,3,339,51,112,1,555
bitten by the bug,mordido pelo bicho,bitten by the bug,1,1,3,78,86,437,116,722
blown away,impressionado,impressed,53,48,360,572,585,581,310,2509
big shoes to fill,grandes sapatos para preencher,big shoes to fill,1,1,3,174,117,669,218,1183
He is cleaning the garage.,Ele está limpando a garagem.,He is cleaning the garage.,1,1,3,57,264,352,1,679
She played tennis with her brother.,Ela jogou tênis com seu irmão.,She played tennis with her brother.,1,1,3,286,131,56,1,479
grasp at straws,Agarrar-se a palha.,Cling to straws.,41,48,240,468,587,649,312,2345
coming up roses,sair-se bem,to do well,53,48,393,643,690,555,347,2729
The car stopped at the red light.,O carro parou no semáforo vermelho.,The car stopped at the red traffic light.,4,15,40,337,335,86,1,818
They are sitting around the campfire.,Eles estão sentados ao redor da fogueira.,They are sitting around the campfire.,1,1,1,109,159,287,1,559
He is working out in the gym.,Ele está malhando na academia.,He is working out at the gym.,12,32,18,348,304,594,78,1386
She is playing with her cat.,Ela está brincando com seu gato.,She is playing with her cat.,1,1,3,265,176,292,1,739
He is fixing the car.,Ele está consertando o carro.,He is fixing the car.,1,1,4,113,289,301,1,710
I like to read books in the evening.,Eu gosto de ler livros à noite.,I like to read books at night.,23,34,72,373,361,3,1,867
They went to a museum last month.,Eles foram a um museu no mês passado.,They went to a museum last month.,1,1,3,166,146,46,1,364
They went to the library to borrow books.,Eles foram à biblioteca para pegar livros emprestados.,They went to the library to borrow books.,1,1,3,236,228,359,1,829
flying off the handle,perder a cabeça,lose one's head,53,48,354,625,686,487,334,2587
catch lightning in a bottle,capturar um raio em uma garrafa,capture lightning in a bottle,14,14,50,416,395,496,1,1386
bare your soul,revele sua alma,reveal your soul,23,48,123,414,462,183,62,1315
They met their friends at the café.,Eles se encontraram com os amigos no café.,They met up with friends at the café.,16,29,95,429,436,118,1,1124
jump the gun,antecipar-se,anticipate,53,48,397,570,676,586,287,2617
She worked on her project all afternoon.,Ela trabalhou em seu projeto a tarde toda.,She worked on her project all afternoon.,1,1,3,189,79,444,1,718
bury the hatchet,enterrar o machado,to bury the hatchet,12,48,132,422,495,648,261,2018
They are watching TV in the living room.,Eles estão assistindo TV na sala de estar.,They are watching TV in the living room.,1,1,3,72,180,29,1,287
They are eating lunch together.,Eles estão almoçando juntos.,They are having lunch together.,14,48,46,341,298,169,1,917
He is taking a walk around the block.,Ele está dando uma volta pelo quarteirão.,He is taking a walk around the block.,1,1,3,139,276,450,1,871
hit the nail on the head,acertar na mosca,hit the nail on the head,1,1,2,53,227,647,259,1190
